,equation
71,"\begin{equation}
 \omega^{\alpha\beta}=\{\eta^\alpha,\eta^\beta\}=-J^{\alpha\beta}.
 \label{a56}
 \"
72,"\begin{equation}
 \begin{array}{l}
 \tau_1\equiv P_\lambda+\eta^2 \\ \tau_2\equiv
 \pi-\phi'-\lambda-\eta^1.
 \end{array}
 \label{a57}
 \"
73,"\begin{equation}
 \tilde{{\cal{H}}}={\cal{H}}_C^N+\tilde{{\cal{H}}}^{(1)}+\tilde{{\cal{H}}}^{(2)}
 \label{a58}
 \"
74,"\begin{equation}
 \begin{array}{l}
 \tilde{{\cal{H}}}^{(1)}= - \eta^1 ( \pi - \phi'- \lambda ) - \eta^{2} ( \phi'' + 2 \lambda' - \pi' ) \\
 \tilde{{\cal{H}}}^{(2)}= \frac{1}{2} \eta^1 \eta^1 + \eta^1
 \eta^{2'}-\eta^{1'}\eta^2-\eta^2\eta^{2''}.
 \end{array}
 \label{a59}
 \"
75,"\begin{equation}
{\cal{L}}^N = \frac{1}{2} \partial_\mu \phi \partial^\mu
  \phi + (g^{\mu\nu} - \varepsilon^{\mu\nu}) \partial_\mu\phi
  A_\nu - \frac{1}{4} F_{\mu\nu} F^{\mu\nu} + \frac{1}{2} A_\mu
  A^\mu
 \label{a60}
 \"
76,"\begin{equation}
  \begin{array}{l}
  \Theta_1 \equiv \pi_0 \approx 0 \hspace{1.5cm} \Theta_2\equiv
  E' + \phi' + \pi + A_1 \approx 0 \\ \Theta_3 \equiv E\approx 0
  \hspace{1.5cm} \Theta_4 \equiv -\pi - \phi' - 2A_1 + A_0 \approx
  0
  \end{array}
  \label{a61}
  \"
77,"\begin{equation}
  {\cal{H}}^N_C = \frac{1}{2} \pi^2 + \frac{1}{2}\phi'^2 +
  \frac{1}{2}E^2 + EA'_0 + (\pi + \phi' + A_1)(A_1 - A_0).
  \label{a62}
  \"
78,"\begin{equation}
 \{\Theta_i(\textbf{x},t) , \Theta_j(\textbf{y},t)\}=\Delta_{ij}\delta(\textbf{x}-\textbf{y})
 \label{aa62}
 \"
79,"\begin{equation}\Delta= \left(
 \begin{array}{cccc}
 0&0&0&-1 \\0&0&1&0 \\0&-1&0&2 \\ 1&0&-2&0
 \end{array}\right).
 \label{a63}
 \"
80,"\begin{equation}\omega^{\alpha\beta}= -\Delta= \left(
 \begin{array}{cccc}
 0&0&0&1 \\0&0&-1&0 \\0&1&0&-2 \\ -1&0&2&0
 \end{array}\right).
 \label{a64}
 \"
81,"\begin{equation}
  \begin{array}{l}
  \tau_1 \equiv \pi_0 + \eta^1 \approx 0 \\ \tau_2\equiv
  E' + \phi' + \pi + A_1 +\eta^2 \approx 0 \\ \tau_3 \equiv E + \eta^3 \approx 0 \\
  \tau_4 \equiv -\pi - \phi' - 2A_1 + A_0 + \eta^4 \approx
  0
  \end{array}
  \label{a65}
  \"
82,"\begin{equation}
  {\tilde{\cal{H}}}={\cal{H}^N_C} + {\tilde{\cal{H}}^{(1)}} +{\tilde{\cal{H}}^{(2)}}
  \label{a66}
  \"
83,"\begin{equation}
  {\tilde{\cal{H}}^{(1)}}= \eta^1 \left[2\Theta_3 - \phi'' - \pi' -
  2(A'_1+E)\right]-\eta^2 (2\Theta_2 +\Theta_4) + \eta^3 \Theta_3 -
  \eta^4 \Theta_2
  \label{a67}
  \"
84,"\begin{equation}
  {\tilde{\cal{H}}^{(2)}}= 2\eta^{1} \eta^{1} - \eta^{1} \eta^{1''} -
  \eta^{1}
  \eta^{2'} - \eta^{2} \eta^{2} + \eta^{2} \eta^{1'} - \eta^{2} \eta^{4} +
  \frac{1}{2}\eta^{3} \eta^{3}.
  \label{a68}
  \"
85,"\begin{equation}
 \Delta_{\alpha\beta}=\{\Theta_{\alpha}, \Theta_{\beta}\}
 \label{a1}
 \"
86,"\begin{equation}
 \{\eta^{\alpha}, \eta^{\beta}\}= \omega^{\alpha\beta}
 \label{a2}
 \"
87,"\begin{equation}
 \tau_{\alpha}=\tau_{\alpha}(q,p,\eta)\hspace {1cm} \alpha=1,2,....,m
 \label{a3}
 \"
88,"\begin{equation}
  \tau_{\alpha}(q,p,0)=\Theta_{\alpha}(q,p).
  \label{a4}
  \"
89,"\begin{equation}
 \{\tau_{\alpha},\tau_{\beta}\}=0.
 \label{a5}
 \"
90,"\begin{equation}
 \tau_{\alpha}=\sum_{n=0}^\infty \tau_\alpha^{(n)}
 \label{a6}
 \"
91,"\begin{equation}
 \tau^{(0)}_\alpha=\Theta_\alpha.
 \label{a7}
 \"
92,"\begin{equation}
 \{\tau^{(0)} _\alpha , \tau^{(0)} _\beta\}+ \{\tau^{(1)} _\alpha , \tau^{(1)}
  _\beta\}_{(\eta)}=0;
  \label{a8}
  \"
93,"\begin{equation}
  \{\tau_{[\alpha}^{(1)},\tau_{\beta ]}^{(n+1)}\}_{(\eta)}+B_{\alpha\beta}^{(n)}=0 \hspace{1cm}
  n\geq 1
  \label{a9}
  \"
94,"\begin{equation}
  B_{\alpha\beta}^{(1)}\equiv \{\tau_{[\alpha}^{(0)},
  \tau_{\beta]}^{(1)}\}
  \label{b10}
  \"
95,"\begin{equation}
  B_{\alpha\beta}^{(n)}\equiv
  \frac{1}{2}B_{[\alpha\beta]}\equiv \sum_{m=0}^n \{\tau_\alpha ^{(n-m)}, \tau_\beta
  ^{(m)}\}+\sum_{m=0}^{n-2} \{\tau_\alpha^{(n-m)}, \tau_\beta ^{(m+2)}\}_{(\eta)}\hspace
  {1cm} n\geq2.
  \label{a10}
  \"
96,"\begin{equation}
 \tau_\alpha ^{(1)}=\chi_{\alpha\beta} (q,p)\eta^\beta.
 \label{a11}
 \"
97,"\begin{equation}
 \Delta_{\alpha\beta}+\chi_{\alpha\gamma}\omega^{\gamma\lambda}\chi_{\beta\lambda}=0.
 \label{a12}
 \"
98,"\begin{equation}
 \tau_\alpha ^{(n+1)}=-\frac{1}{n+2} \eta^\mu
 \omega_{\mu\nu}\chi^{\nu\rho}B_{\rho\alpha}^{(n)}; \hspace {1cm}n\geq1
 \label{a13}
 \"
99,"\begin{equation}
  \tilde{H}(q,p,0)=H(q,p)
  \label{a14}
  \"
100,"\begin{equation}
  \{\tau_\alpha,\tilde{H}\}=0.
  \label{a15}
  \"
101,"\begin{equation}
  \tilde{H}=\sum_{n=0}^\infty\tilde{H}^{(n)}
  \label{a16}
  \"
102,"\begin{equation}
 \tilde{H}^{(0)}=H(q,p).
  \label{a17}
  \"
103,"\begin{equation}
   \{\tau_\alpha^{(1)}, \tilde{H}^{(n+1)}\}_{(\eta)}+G_\alpha^{(n)}=0;\hspace {1cm}
   n\geq0
   \label{a18}
   \"
104,"\begin{equation}
  G_\alpha ^{(0)}\equiv\{\tau_\alpha ^{(0)}, \tilde{H}^{(0)}\}
   \label{a19}
   \"
105,"\begin{equation}
  G_\alpha ^{(1)}\equiv\{\tau_\alpha ^{(1)}, \tilde{H}^{(0)}\}+ \{\tau_\alpha ^{(0)},
  \tilde{H}^{(1)}\}+\{\tau_\alpha ^{(2)}, \tilde{H}^{(1)}\}_{(\eta)}
  \label{a20}
  \"
106,"\begin{equation}
  G_\alpha ^{(n)}\equiv \sum_{m=0}^n  \{\tau_\alpha ^{(n-m)}, \tilde{H}^{(m)}\}+
  \sum_{m=0}^{n-2}   \{ \tau_\alpha ^{(n-m)}, \tilde{H}^{(m+2)}\}_{(\eta)}+\{\tau_\alpha
  ^{(n+1)}, \tilde{H}^{(1)}\}_{(\eta)}; \hspace {0.5 cm} n\geq2.
  \label{a21}
  \"
107,"\begin{equation}
 \tilde{H}^{(n+1)}=-
 \frac{1}{n+1}\eta^\alpha\omega_{\alpha\beta}\chi^{\beta\nu}G^{(n)}_\nu.
 \label{a22}
 \"
108,"\begin{equation}
 \tilde{F}(q,p,\eta)=\sum_{n=0}^\infty\tilde{F}^{(n)},
  \label{a23}
  \"
109,"\begin{equation}
 \tilde{F}^{(n+1)}
 =-\frac{1}{n+1}\eta^\alpha\omega_{\alpha\beta}\chi^{\beta\nu}\rho_\nu ^{(n)}.
 \label{a24}
 \"
110,"\begin{equation}
 \begin{array}{l}
 \omega^{\alpha\beta}=\{\eta^\alpha,\eta^\beta\}=\tilde{J}_{\alpha\beta}=-J_{\alpha\beta}\\
 \chi_{\alpha\beta}=J_{\alpha\beta}
 \end{array}
 \label{a25}
 \"
111,"\begin{equation}
  \tau_\alpha ^{(1)} =\chi_{\alpha\beta} \eta^\beta =J_{\alpha\beta}\eta^\beta.
 \label{a26}
 \"
112,"\begin{equation}
  \tau_\alpha (q,p,\eta) = \tau_\alpha (q,p)^{(0)} + J_{\alpha\beta}\eta^\beta.
 \label{a27}
 \"
113,"\begin{equation}
 \tilde{H}^{(n+1)}=-\frac{1}{n+1} \eta^\alpha G_\alpha^{(n)}
 \label{aa27}
 \"
114,"\begin{equation}
 G_\mu ^{(0)}=\{\tau_\mu^{(0)} , H_0\}.
 \label{a28}
 \"
115,"\begin{equation}
 \tilde{H}^{(1)} = -\eta^\mu G_\mu ^{(0)}.
 \label{a29}
 \"
116,"\begin{equation}
 G_\alpha ^{(1)}=-\eta^\mu C_{\alpha\mu}
 \label{a30}
 \"
117,"\begin{equation}
 C_{\alpha\mu}=\{\tau_\alpha ^{(0)} , \{\tau_\mu ^{(0)} , H_0\}\}.
 \label{a31}
 \"
118,"\begin{equation}
  \tilde{H}^{(2)} = \frac{1}{2} \eta^\mu \eta^\nu C_{\mu\nu}.
  \label{a32}
  \"
119,"\begin{equation}
 \tilde{H}=H_0-\eta^\mu C_\mu ^{(0)}+ \frac{1}{2}\eta^\mu \eta^\nu C_{\mu\nu}.
 \label{a33}
 \"
120,"\begin{equation}
 \tilde{H}=H_0+\tilde{H}^{(1)}+...+\tilde{H}^{(N)}
 \label{a34}
 \"
121,"\begin{equation}
 \begin{array}{l}
 \{\tau_\alpha , \tau_\beta\} = C_{\alpha\beta} ^\gamma \tau_\gamma \\ \{\tau_\alpha , \tilde{H} \} = V_\alpha ^\beta
 \tau_\beta
 \end{array}
 \label{a35}
 \"
122,"\begin{equation}
 J=\chi^T J \chi.
 \label{C1}
 \"
123,"\begin{equation}
 J=M^T J M
 \label{CC1}
 \"
124,"\begin{equation}
 M=\frac{\partial(q,p)}{\partial(Q,P)}.
 \label{CC2}
 \"
125,"\begin{equation}
 \omega=\Delta^T=-\Delta.
 \label{C2}
 \"
126,"\begin{equation}
 \Delta-\chi^T \Delta\chi=0.
 \label{C3}
 \"
127,"\begin{equation}
 \tau_\alpha=\tau_\alpha ^{(0)}+\eta^\alpha.
 \label{C4}
 \"
128,"\begin{equation}
 \tilde{H}^{(n+1)}=\frac{1}{n+1}\eta^\alpha(\Delta^{-1})_\alpha ^\beta G_\beta
 ^{(n)}
 \label{C5}
 \"
129,"\begin{equation}
 \Theta_{n+1}=\{\Theta_n , H_0\}.
 \label{g1}
 \"
130,"\begin{equation}
 \begin{array}{l}
 G_\alpha ^{(0)}=\Theta_{\alpha+1} \hspace{1.5cm} \alpha=1,2,...,m-1 \\ G_m ^{(0)}
 =\{\Theta_m , H_0\}.
 \end{array}
 \label{g2}
 \"
131,"\begin{equation}
 \tilde{H}^{(1)}=\sum_{\beta=1}^{m-1} \eta^\alpha (\Delta^{-1})_\alpha ^\beta
 \Theta_{\beta+1} + \eta^\alpha(\Delta^{-1})_\alpha ^m \{\Theta_m , H_0\}.
 \label{g3}
 \"
132,"\begin{equation}
 \tilde{H}^{(2)}=\sum_{\beta=1}^{m-1} \frac{1}{2} \eta^\mu \eta^\alpha (\Delta^{-1})_\mu
 ^\nu (\Delta^{-1})_\alpha ^\beta
 \Delta_{\nu \beta+1} + \frac{1}{2}\eta^\mu \eta^\alpha (\Delta^{-1})_\mu ^\nu(\Delta^{-1})_\alpha ^m \{\Theta_\nu , \{\Theta_m , H_0\}\}.
 \label{g4}
 \"
133,"\begin{equation}
 G_\alpha ^{(n)} \sim \{\Theta_\alpha , \{\Theta_{\alpha_1} , \{\Theta_{\alpha_2} ,
 ...\{\Theta_{\alpha_n} , H_0\}\}...\}.
 \label{g5}
 \"
134,"\begin{equation}
 {\cal{L}}= -\frac{1}{4} F^{\mu\nu} F_{\mu\nu} + \frac{1}{2} A^\mu
 A_\mu
 \label{a36}
 \"
135,"\begin{equation}
  F^{\mu\nu}=\partial^\mu A^\nu - \partial^\nu A^\mu.
 \label{a37}
 \"
136,"\begin{equation}
 \pi^\mu(x) = \frac{\partial {\cal{L}}}{\partial
 \dot{A_\mu}}=-F^{0\mu}(x).
 \label{a38}
 \"
137,"\begin{equation}
  \Theta_1(x) \equiv \pi^0(x)\approx 0
  \label{a39}
  \"
138,"\begin{equation}
  H_c=\int\left[\frac{1}{2}\pi_i ^2 + \frac{1}{4}F_{ij} ^2+\frac{1}{2}(A_i^2 - A_0 ^2)-A_0
  \partial_i \pi^i\right] d\textbf{x}.
  \label{a40}
  \"
139,"\begin{equation}
 H_T=H_c+\int d\textbf{x} \lambda(x)  \Theta_1(x)
  \label{a41}
  \"
140,"\begin{equation}
  \Theta_2(x) \equiv \partial_i \pi^i +A_0 \approx0.
  \label{a42}
  \"
141,"\begin{equation}
  \begin{array}{l}
  A=\partial_i \pi^i +A_0 \\ \pi=\pi^0 \\  A' _i =A_i + \partial_i \pi^0 \\ \pi'^i
  = \pi^i.
  \end{array}
  \label{a43}
  \"
142,"\begin{equation}
   \Theta'_1(x)\equiv A(x)=0 \hspace{2.5cm} \Theta'_2(x)\equiv\pi(x)=0
  \label{a44}
  \"
143,"\begin{equation}
  H'_c=\frac{1}{2}\pi'^{i} \pi'
  _{i}+\frac{1}{4}\tilde{F}^{ij} \tilde{F}_{ij}+\frac{1}{2}\left[(\partial_i
  \pi'^i)^2+(\partial_i \pi)^2 -A^2\right]-A'_i \partial_i\pi
  \label{b44}
  \"
144,"\begin{equation}
 \tilde{F}^{ij}=\partial^i A'^j - \partial^j A'^i.
 \label{a45}
 \"
145,"\begin{equation}
 \begin{array}{l}
 \omega^{\alpha\beta}=\{\eta^\alpha , \eta^\beta\}=-J^{\alpha\beta} \\ \chi_{\alpha\beta}=J_{\alpha\beta}.
 \end{array}
 \label{a46}
 \"
146,"\begin{equation}
 \tau_1 \equiv A+\eta^2 \hspace{2.5cm} \tau_2 \equiv \pi - \eta^1.
 \label{a47}
 \"
147,"\begin{equation}
 \begin{array}{l}
 G_1^{(0)}= \partial_i A_i'(x)-\partial_i\partial_i\pi(x) \\ G_2
 ^{(0)}= A(x)
 \end{array}
 \label{a48}
 \"
148,"\begin{equation}
 \tilde{H}'^{(1)}=\eta^1(\partial_{i}\partial_i \pi -\partial_iA'_{i})-\eta^2 A.
 \label{a49}
 \"
149,"\begin{equation}
 \tilde{H}'^{(2)}=-\frac{1}{2}(\eta^1\partial_i\partial_i\eta^1+\eta^2\eta^2).
 \label{a50}
 \"
150,"\begin{equation}
 \tilde{H}'_C =H' _C + \tilde{H}'^{(1)} + \tilde{H}'^{(2)}.
 \label{a51}
 \"
151,"\begin{equation}
 {\cal{L}}^N =\frac{1}{2}\dot{\phi}^2-\frac{1}{2}\phi'^2+\lambda(\dot{\phi}-\phi')
 \label{a52}
 \"
152,"\begin{equation}
 \pi=\dot{\phi}+\lambda  \hspace{1.5cm} P_\lambda=0
 \label{a53}
 \"
153,"\begin{equation}
 {\cal{H}}^N_C=\frac{1}{2}(\pi-\lambda)^2+\frac{1}{2}\phi'^2+\lambda\phi'.
 \label{a54}
 \"
154,"\begin{equation}
 \Theta_2\equiv \pi - \phi' - \lambda \approx0.
 \label{aa54}
 \"
