,cite
67,"\cite{GMTW
\bibitem{MTW}
Charles W. Misner, Kip S. Thorne and John Archibald Wheeler,
``Gravitation,'' W. H. Freeman, San Francisco, 1973.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Horowitz:1996ay}
\bibitem{Horowitz:1996ay}
G.~T.~Horowitz, J.~M.~Maldacena and A.~Strominger,
``Nonextremal Black Hole Microstates and U-duality,''
{\it Phys.\ Lett.} {\bf B383}, 151 (1996), hep-th/9603109.
%%CITATION = HEP-TH 9603109;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Maldacena:1997re}
\bibitem{Maldacena:1997re}
J.~M.~Maldacena,
``The large N limit of superconformal field theories and supergravity,''
Adv.\ Theor.\ Math.\ Phys.\  {\bf 2}, 231 (1998)
[Int.\ J.\ Theor.\ Phys.\  {\bf 38}, 1113 (1999)], 
hep-th/9711200.
%%CITATION = HEP-TH 9711200;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Gursey:1983yq}
\bibitem{Gursey:1983yq}
F.~Gursey and C.~H.~Tze,
``Octonionic Torsion On S(7) And Englert's Compactification Of D = 11 Supergravity,''
{\it Phys.\ Lett.}  {\bf B127}, 191 (1983).
%%CITATION = PHLTA,B127,191;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Gunaydin:1973rs}
\bibitem{Gunaydin:1973rs}
M.~Gunaydin and F.~Gursey,
``Quark Structure And Octonions,''
J.\ Math.\ Phys.\  {\bf 14}, 1651 (1973).
%%CITATION = JMAPA,14,1651;%%


%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

\bibitem{Cvetic}
M.~Cvetic, H.~Lu, C.~N.~Pope and K.~S.~Stelle,
``Linearly-realised worldsheet supersymmetry in pp-wave background,''
hep-th/0209193.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

\bibitem{Gibbons}
C. Duval and G. Gibbons, ``Celestial mechanics, conformal structures, and 
gravitational waves,'' {\it Phys. Rev.} {\bf D43} (1991) 3907.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

\bibitem{Chaichian}
M. Chaichian, A. Demichev, P. Presnajder, M.M. Sheikh-Jabbari, A. Tureanu,
``Quantum Theories on Noncommutative Spaces with Non-trivial Topology:
Aharonov-Bohm and Casimir Effects,'' {\it Nucl. Phys.} {\bf B611} (2001) 
383, hep-th/0101209.




%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Russo}
J.G. Russo, A.A. Tseytlin, ``On solvable models of type IIB superstring in 
NS-NS and R-R plane wave backgrounds,''{\it JHEP} {\bf 0204} (2002) 021, 
hep-th/0202179. 

%\cite{Stanciu:2003bn}
%\bibitem{Stanciu:2003bn}
S.~Stanciu and J.~Figueroa-O'Farrill,
``Penrose limits of Lie branes and a Nappi-Witten braneworld,''
hep-th/0303212.
%%CITATION = HEP-TH 0303212;%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Michishita}

Y. Michishita, ``D-branes in NSNS and RR pp-wave backgrounds and 
S-duality,'' {\it JHEP} {\bf 0210} (2002) 048, hep-th/0206131.


%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Ganor1}
O. J. Ganor, U. Varadarajan, ``Nonlocal Effects on D-branes in Plane-Wave 
Backgrounds,'' {\it JHEP} {\bf 0211} (2002) 051,  hep-th/0210035. 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Ganor2}
M. Alishahiha, O. J. Ganor, ``Twisted Backgrounds, PP-Waves and Nonlocal 
Field Theories,'' hep-th/0301080. 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Berg}
E. Bergshoeff, C.M. Hull, T. Ortin, ``Duality in the Type--II Superstring 
Effective Action,'' {\it Nucl. Phys.} {\bf B451} (1995) 547, 
hep-th/9504081. 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{PhD}
Y. Hikida, ``Superstrings on NSNS PP-Waves and Their CFT 
Duals,'' hep-th/0303222.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{DP}
A. Dabholkar, S. Parvizi,``Branes in PP-wave Background,''{\it Nucl.Phys.} 
{\bf B641} (2002) 223, hep-th/0203231. 
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Green}
O. Bergman, M. R. Gaberdiel, M. B. Green, ``D-brane interactions in type 
IIB plane-wave background,'' hep-th/0205183. 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{KimLeeYang}
J. Kim, B-H. Lee, H. S. Yang, ``Superstrings and D-branes in Plane Wave,''
hep-th/0302060.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

\bibitem{Polch}
Joseph Polchinski, ``Dirichlet-Branes and Ramond-Ramond Charges,''
{\it Phys. Rev. Lett.} {\bf 75} (1995) 4724, hep-th/9510017.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{Callan}
C. G. Callan, Jr., I. R. Klebanov,``
D-Brane Boundary State Dynamics,''
{\it Nucl.Phys.} {\bf B465} (1996) 473, hep-th/9511173.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
\bibitem{MO}
J. Maldacena, H. Ooguri, ``Strings in $AdS_3$ and the $SL(2,R)$ WZW 
Model. Part 1: The Spectrum,'' {\it J. Math. Phys.} {\bf 42} (2001) 2929, 
hep-th/0001053; 
``Strings in $AdS_3$ and the $SL(2,R)$ WZW Model. Part 2: Euclidean Black 
Hole,'' {\it J. Math. Phys.} {\bf 42} (2001) 2961, hep-th/0005183; 
``Strings in $AdS_3$ and the $SL(2,R)$ WZW Model. Part 3: Correlation 
Functions,'' {\it  Phys. Rev.}{\bf D65} (2002) 106006, hep-th/0111180. 
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

\bibitem{Smatrix}
D. Bak, M. M. Sheikh-Jabbari, ``Strong Evidence In Favor OF The Existence 
Of S-Matrix For Strings In Plane Waves,'' {\it JHEP} {\bf 0302} (2003) 
019, hep-th/0211073;

K. Bobkov,``Graviton-Scalar Interaction in the PP-Wave Background,'' 
hep-th/0303007. 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Kumar:2002ps}
\bibitem{Kumar:2002ps}
A.~Kumar, R.~R.~Nayak and Sanjay,
``D-brane solutions in pp-wave background,''
{\it Phys.\ Lett.}\  {\bf B541}, 183 (2002),
hep-th/0204025.
%%CITATION = HEP-TH 0204025;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Alishahiha:2002rw}
\bibitem{Alishahiha:2002rw}
M.~Alishahiha and A.~Kumar,
``D-brane solutions from new isometries of pp-waves,''
{\it Phys.\ Lett.}\  {\bf B542}, 130 (2002),
hep-th/0205134.
%%CITATION = HEP-TH 0205134;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Alishahiha:2002nf}
\bibitem{Alishahiha:2002nf}
M.~Alishahiha, M.~A.~Ganjali, A.~Ghodsi and S.~Parvizi,
``On type IIA string theory on the PP-wave background,''
hep-th/0207037.

%%CITATION = HEP-TH 0207037;%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\bibitem{progress}
%
%D. Sadri and M.M. Sheikh-Jabbari, {\it Work in progress}.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%\cite{Curtright:1984dz}
%\bibitem{Curtright:1984dz}
%T.~L.~Curtright and C.~K.~Zachos,
%``Geometry, Topology And Supersymmetry In Nonlinear Models,''
%Phys.\ Rev.\ Lett.\  {\bf 53}, 1799 (1984).
%%CITATION = PRLTA,53,1799;%%


%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Wess:yu}
%\bibitem{Wess:yu}
%J.~Wess and B.~Zumino,
%``Consequences Of Anomalous Ward Identities,''
%Phys.\ Lett.\ B {\bf 37}, 95 (1971).
%%CITATION = PHLTA,B37,95;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Witten:tx}
%\bibitem{Witten:tx}
%E.~Witten,
%``Current Algebra, Baryons, And Quark Confinement,''
%Nucl.\ Phys.\ B {\bf 223}, 433 (1983).
%%CITATION = NUPHA,B223,433;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Friedan:1980jf}
%\bibitem{Friedan:1980jf}
%D.~Friedan,
%``Nonlinear Models In Two Epsilon Dimensions,''
%Phys.\ Rev.\ Lett.\  {\bf 45}, 1057 (1980).
%%CITATION = PRLTA,45,1057;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Friedan:1980jm}
%\bibitem{Friedan:1980jm}
%D.~H.~Friedan,
%``Nonlinear Models In Two + Epsilon Dimensions,''
%Annals Phys.\  {\bf 163}, 318 (1985).
%%CITATION = APNYA,163,318;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Einstein}
%\bibitem{Einstein}
%A. Einstein,
%Sitzungsber. Preuss. Akad. Wiss., Phys. Math. Kl. 1928, 327.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Carroll:1997ar}
%\bibitem{Carroll:1997ar}
%S.~M.~Carroll,
%``Lecture notes on general relativity,''
%arXiv:gr-qc/9712019.
%%CITATION = GR-QC 9712019;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Amati:1988sa}
%\bibitem{Amati:1988sa}
%D.~Amati and C.~Klimcik,
%``Nonperturbative Computation Of The Weyl Anomaly For A Class Of Nontrivial Backgrounds,''
%Phys.\ Lett.\ B {\bf 219}, 443 (1989).
%%CITATION = PHLTA,B219,443;%%

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Scherk:xy}
%\bibitem{Scherk:xy}
%J.~Scherk,
%``Zero-Slope Limit Of The Dual Resonance Model,''
%Nucl.\ Phys.\ B {\bf 31}, 222 (1971).
%%CITATION = NUPHA,B31,222;%%
%\cite{Neveu:nq}
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\bibitem{Neveu:nq}
%A.~Neveu and J.~Scherk,
%``Gauge Invariance And Uniqueness Of The Renormalisation Of Dual Models With 
%Unit Intercept,''Nucl.\ Phys.\ B {\bf 36}, 317 (1972).
%%CITATION = NUPHA,B36,317;%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Scherk:1974mc}
%\bibitem{Scherk:1974mc}
%J.~Scherk and J.~H.~Schwarz,
%``Dual Models And The Geometry Of Space-Time,''
%Phys.\ Lett.\ B {\bf 52}, 347 (1974).
%%CITATION = PHLTA,B52,347;%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%\cite{Scherk:1974ca}
%\bibitem{Scherk:1974ca}
%J.~Scherk and J.~H.~Schwarz,
%``Dual Models For Nonhadrons,''
%Nucl.\ Phys.\ B {\bf 81}, 118 (1974).
%%CITATION = NUPHA,B81,118;%%

\end{thebibliography}

\end{document}

\newpage

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

-----------------
Penrose limits
-----------------

The penrose limit is constructed as follows \cite{Penrose}:
starting with a solution of the Einstein equations, we zoom in on the neighborhood
of a null geodesic by choosing coordinates adapted to the it and then scaling
the metric by a constant factor in such a way that the neighborhood of the
null geodesic is expanded off to infinity. Taking advantage of the homogeneous
scaling of the lagrangian under this transformation, we see that any solutions
of the field equations remain solutions of the same equations after the limit.
.
This procedure always generates a plane-wave space-time which solves Einstein's
equations, and generically can have non-zero curvature.

The Weyl tensor of any plane-wave is either null or vanishes.

Gueven \cite{Gueven:2000ru} has generalized the Penrose limit \cite{Penrose}
to the low energy effective field theories arising from the five
superstring theorires, with NS-NS, RR and Yang-Mills potentials,
and demonstrated that the leading order 

The solutions after the plane-wave limit possess at least as much
supersymmetry as the original solution, but may also exhibit an
enhancement of the number of killing spinors.  In particular, there is a
minimum amount of supersymmetry after the limit (see also
\cite{Cvetic}).
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%The Penrose limit is generalized to show that, any leading order solution of the low-energy field equations in any one of the
%five string theories has a plane-wave solution as a limit. This limiting procedure takes into account all the massless fields that
%may arise and commutes with the T-duality so that any dual solution has again a plane-wave limit. The scaling rules used in
%the limit are unique and stem from the scaling property of the D=11 supergravity action. Although the leading order solutions
%need not be exact or supersymmetric, their plane-wave limits always preserve some portion of the Poincare supersymmetry
%and solve the relevant field equations in all powers of the string tension parameter. Further properties of the limiting procedure
%are discussed. 

% This needs a general proof
For plane-wave backgrounds where RR flux is present, the supersymmetry is
typically determined by the gravitino susy variations, with the dilatino variations
giving a redundant counting.
For a constant dilaton plane-wave background supporting only NS-NS flux,
the supersymmetry is determined completely by the dilatino susy variation,
the gravitino variations being redundant.  

%Choose an orthonormal basis $\hat{e}_{(a)}$ in the tangent space at each point of the
%sphere $S^{d}$
%with $\delta_{ab}$ the Euclidean metric.

We present here a brief recapitulation of relevent earlier work on
non-linear sigma models and their renormalization.
In \cite{Curtright:1984dz, Braaten:is}, a simple geometrical interpretation was given
for the renormalization group flow in certain supersymmetric non-linear sigma models
where Wess-Zumino
\cite{Wess:yu,Witten:tx} terms are present.  These terms were interpreted as the
addition of torsion to the connection on the target manifold.
The renormalization flow can be interpreted as a geometrical deformation
of the target space manifold.  When Wess-Zumino terms are absent,
the geometric flow depends on the Riemannian curvature of the target
manifold \cite{Friedan:1980jf, Friedan:1980jm}.  
With the addition of Wess-Zumino terms, a similar interpretation
may be given, however, the curvature in this case is derived from a
connection with torsion.
In the case of Wess-Zumino-Witten models, where the target
space is a group manifold, the torsion is derived from the structure
constants of the Lie group \cite{Goldberg}.
The genralized connection with torsion
constructed in this manner may ""flatten""
the manifold, i.e. cause the curvature to vanish.
In this case the manifold is said to be parallelized,
\cite{Cartan-Schouten,Einstein}
An interesting result of this parallelization is the existence of renormalization
group fixed points whose origin is given a geometrical interpretation.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

The metric (\ref{plane-wave-metric}) is in Brinkman form.
It can be put into a form which makes the extra planar symmetry
manifest
\begin{equation}
ds^2 \: = \:
- 2 dU dV + H_{ij} (U) dX^i dX^j
\end{equation}
This is known as the Rosen form of the metric.
It suffer from the deficiency that it is has coordinated
singularities where $det(H_{ij}(U))$ vanishes, and Rosen \cite{}
has shown that non-flat vacuum metric in this form 
posesses singularities when the range of the coordinate system is 
extended to cover the whole space-time. However, such singularities are
only coordinate singularities and can be evaded through the use of 
multiple overlapping coordinate systems, with the metric in each 
coordinate patch still of the Rosen form.
The coordinate transformation from Brinkman to Rosen form can be found in
\cite{Blau:2002mw}.

These plane-wave solutions generally arise as Penrose limits \cite{}
of other space-times.
The non-zerocomponents of the Riemann and Ricci tensors
arising from the plane-wave metric
(\ref{plane-wave-metric}) are
\begin{equation}
R_{uiuj} \: = \: \frac{1}{2} ( 1 + \delta_{ij} ) f_{ij} (u)
\end{equation}
\begin{equation}
R_{uu} \: = \: \frac{1}{2} \hat\nabla^2 ( f_{ij}(u) x^i x^j )
\end{equation}
with $i,j$ coordinates on the transverse space, and $\hat\nabla$ the
laplacian on the transverse space.
In vacuum, the Ricci tensor and Ricci scalar then
vanish by virtue of the traceless-ness of $f_{ij}$.
Finally, dropping the dependence of $f_{ij}$ on $u$, we arrive
at the {\it homogeneous} plane-waves.
**Define the Penrose limit.**
The action for plane-waves in light-cone gauge is quadratic and hence can 
be solved exactly. Homogeneous plane-waves
The covariantly constant null Killing vector field of the pp-waves is
Rosen coords.
Brinkmann coords.
The metric for the most general parallelizable plane-wave has the form
\begin{equation}
put equation here
\end{equation}
giving rise to the following 
non-zero components of the curvature and spin-connection
\begin{equation}
\end{equation}.
\cite{Amati:1988sa},
\cite{Horowitz:bv}
Plane-waves as penrose limits.
defined by the condition that
the support a covariantly constant (and hence Killing) null field \cite{Hubeny}.
A subset of these spacetime, those with an extra planar symmetry along the waves are
known as plane-waves.
Several interesting properties of these solutions are discussed in \cite{}.
The penrose limit, which yields such spacetimes, was first discussed in \cite{}.
** Are all plane-waves the penrose limit of some other spacetime? **
The Penrose limit 
A result of the existence of the covariantly constant null Killing field is that
all curvature invariants vanish.
covariantly constant is a stronger condition than killing vector.
Guven

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

As we will see, choosing the torsion to equal the
NS three form field strength with an appropriate normalization
allows us to write the supergravity equations of motions as

The parallel with string theory, where a similar Wess-Zumino term arises 
in the covariant superstring action \cite{Henneaus-Mezincescu},
corresponding to the antisymmetric NS B-field,
will be exploited in this paper.
As discussed in \cite{Curtright-Zachos, Braaten-Curtright-Zachos}, such
parallelism in a supersymmetric non-linear sigma model
may lead to a conformally invariant fixed point in the
renormalization group flow, and can be seen to have a geometrical
nature when interpreted in terms of the generalized connection.
The normalization of the Wess-Zumino term is fixed by local
supersymmetry on the worldsheet, and yields a torsion which
parallelizes the target space, leading again to interesteing non-trivial
fixed points. The persistence of such fixed points to two-loop order
has been demonstrated in the supersymmetric case by
\cite{Braated-Curtright-Zachos}, where it is also conjectured to
survive to all orders in perturbation theory via a local equivalence
to free field theories at these fixed points.
\cite{Muki} demonstrated the on-shell ultraviolet finiteness
of non-linear sigma models with Wess-Zumino terms that parallelize
the target space manifold, to all orders in perturbation theory.


%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

The dynamics of the massless sector of string theory at low energy
is described by an effective theory taking the form of a supergravity
theory on the target space-time of the string $\sigma$-model.
Two approaches to establishing this effective action exist.
In the first approach \cite{Scherk:etal},
one may write the most general action reflecting the space-time
symmetries of the massless modes of the string theory.
Tree-level (in $g_s$) S-matrix computations are then performed in the string
theory, at some loop order in $\alpha^\prime$. The coefficients
appearing in the space-time effective action are then fixed by the
requirement that scattering at low energy in the two theories
coincide. Solutions of the equations of motion of for this effective theory
might display a perturbative nature in $\alpha^\prime$.
The second approach \cite{Weyl_inv} is to compute the renormalization group
$\beta$ functions (or Weyl anomaly ) for the couplings in the string $\sigma$-model.
The requirement of Weyl invariance of the string theory, in the
form of the vanishing of the $\beta$ function (again, to some order
in $\sigma$-model perturbation theory), then yields the
equations of motion which can then be used to construct the low-energy
supergravity effective action. The couplings of the worlsheet theory
appear as the fundamental fields in the supergravity action.

Metsaev and Tseytlin
\cite{Metsaev-Tseytlin} have demonstrated that parallelizable spaces
yield solutions of the string effective action
to order $(\alpha^{\prime})^{2}$, and have also shown that the
effective action can be recast in a form involving the curvature
derived from a generalized connection with the addition of torsion
(the so called ""string torsion""),
arising from the sigma model Wess-Zumino antisymmetric coupling.
The two-loop correction to the $\beta$ function for a metric corresponding
to a parallelizable target space manifold is
shown to vanish in a particular renormalization scheme, and for a
deformation of the manifold in other renormalization schemes.
(* This needs checking. *)

To do:
------
- Explanation of \para\ in terms of parallel transport.
- Half Narain lattice
- Standard or kinematic supersymmetries.
- supernemeray Killing spinors.
- symmetries of different backgrounds with different number of susy's.

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%








"
68,\cite{H
69,\cite{M
70,\cite{G
71,\cite{G
72,\cite{S
73,\cite{K
74,\cite{A
75,\cite{A
76,\cite{C
77,\cite{W
78,\cite{W
79,\cite{F
80,\cite{F
81,\cite{E
82,\cite{C
83,\cite{A
84,\cite{S
85,\cite{N
86,\cite{S
87,\cite{S
88,\cite{P
89,\cite{G
90,\cite{P
91,\cite{C
92,\cite{C
93,\cite{W
94,\cite{F
95,\cite{G
96,\cite{C
97,\cite{}
98,\cite{B
99,\cite{}
100,\cite{A
101,\cite{H
102,\cite{H
103,\cite{}
104,\cite{}
105,\cite{H
106,\cite{C
107,\cite{B
108,\cite{M
109,\cite{S
110,\cite{W
111,\cite{M
