,equation
13,"\begin{equation}
\begin{array}{lcl}
S_{F}\left( H_{4}\right)  & = & \left( -H_{4}-\alpha \,E_{1}E_{3}\,+\frac{1}{%
2}\alpha \xi \,H_{2}E_{3}^{2}\right) e^{\alpha {E}_{4}}, \\
S_{F}\left( H_{2}\right)  & = & -H_{2}e^{-\xi {E}_{2}}, \\
S_{F}\left( {E}_{4}\right)  & = & -{E}_{4}, \\
S_{F}\left( {E}_{2}\right)  & = & -{E}_{2}, \\
S_{F}\left( E_{3}\right)  & = & - E_{3}e^{\frac{1}{2}\left( \alpha {E}%
_{4}+ \xi {E}_{2}\right) }, \\
S_{F}\left( E_{-1}\right)  & = & -E_{-1}e^{\frac{1}{2}\left( \alpha {E%
}_{4} +\xi {E}_{2}\right) }, \\
S_{F}\left( E_{1}\right)  & = & \left( -E_{1}+\frac{1}{2}\xi
H_{2}E_{3}\right) e^{\frac{1}{2}\left( \alpha {E}_{4} - \xi {E}%
_{2}\right) }, \\
S_{F}\left( E_{-2}\right)  & = & -E_{-2}e^{-\xi {E}_{2}}, \\
S_{F}\left( E_{-3}\right)  & = & \left(
\begin{array}{c}
 -E_{-3}-\alpha \left( E_{-2}
-\frac{1}{4}\xi H_2 \right)E_{3} \\
+\frac{1}{2%
}\xi H_{2}\left( E_{-1}-\alpha E_{3}\right) e^{\left( \alpha {E}%
_{4}+\xi {E}_{2}\right) }
\end{array}
\right) e^{\frac{1}{2}\left( \alpha {E%
}_{4} - \xi {E}_{2}\right) }, \\
S_{F}\left( E_{-4}\right)  & = & \left(
\begin{array}{c}
-E_{-4}+\alpha E_{1}E_{-1}- \alpha E_{-3}E_{3}
-\frac{1}{2}\alpha \xi H_{2}E_{3}E_{-1}
\\
+\left( \xi ^{-1}\alpha E_{-2}-\frac{1}{4}\alpha H_{2}\right) \left(
1-e^{\left(- \xi {E}_{2}-\alpha {E}_{4}\right) }-\frac{1}{2}%
\alpha \xi E_{3}^{2}\right)
\end{array}
\right) e^{\alpha {E}_{4}}.
\end{array}
\"
14,"\begin{equation}\label{b}
  C_2 = \alpha_{rs} \, h_r \, h_s + \frac{1}{2} (e_A e_{-A} +
  e_{-A} e_{A} ) = h^2_2 + h^2_4 - 2h_4
  -h_2 + e_A e_{-A}  \, .
\"
15,"\begin{equation}\label{llm22.9}
  [M_{\mu\nu} , M_{\rho \tau} ] = g_{\mu\tau} \,
  M_{\nu\rho} - g_{\nu\tau} M_{\mu\rho} + g_{\nu\rho}
  M_{\mu\tau} - g_{\mu\rho} M_{\nu\tau} \, ,
  \"
16,"\begin{equation}\label{llm22.10a}
  L_1 = M_{10} \, , \qquad
  L_2 = M_{02} \, , \qquad J=M_{21} \, .
\"
17,"\begin{equation}\label{llm22.10b}
P_r = \frac{1}{\sqrt{2}} (M_{3r} - M_{4r} ) \, , \qquad K_r =
\frac{1}{\sqrt{2}} (M_{3r} + M_{4r} ) \, , \qquad D= M_{34} \, .
\"
18,"\begin{equation}\label{llm2.11}
 \begin{array}{l}
 M_{10} = h_1 \, , \qquad M_{34} = h_3 \, ,
\qquad
  M_{02} = \frac{1}{\sqrt{2}} (e_1 +e_{-1} ) \, ,
 \cr
 M_{32} = \frac{1}{\sqrt{2}} (e_3 +e_{-3} )\, ,
 \quad
  M_{12} = -\frac{1}{\sqrt{2}} (e_1 -e_{-1} ) \, ,
  \quad
   M_{24} = \frac{1}{\sqrt{2}} (e_3 - e_{-3} )\, ,
   \cr
    M_{04} = -\frac{1}{{2}} (e_2 + e_{-2}  + e_4 + e_{-4} )\, ,
\qquad
 M_{14} = -\frac{1}{{2}} (e_2 -  e_{-2}  - e_4 + e_{-4} )\, ,
 \cr
 M_{30} = -\frac{1}{{2}} (e_2 -  e_{-2}  + e_4 - e_{-4} )\, ,
\cr
 M_{31} = -\frac{1}{{2}} (e_2 +  e_{-2}  - e_4 - e_{-4} )\, .
 \end{array}
 \"
19,"\begin{equation}
 \begin{array}{l}
[M_{rs}, M_{u v}]  =
 g_{rv} M_{su} -
 g_{ru} M_{sv} + g_{su} M_{rv} - g_{sv}M_{ru}\, ,
\cr
 [M_{rs}, P_{u} ]  =
g_{su}P_r-g_{ru}P_s\, ,
 \cr
[M_{rs}, K_{u} ]  =  g_{ru}K_s-g_{su}K_r\, ,
\cr
[M_{rs} , D] = 0 \, ,
\cr
[D, P_r ]  = - P_r\, , \qquad  \qquad [P_r, P_s ]  = 0 \, ,
\cr
[D, K_r ] =  K_r\, ,  \qquad \qquad [K_r, K_s ] = 0 \, ,
\cr
[K_r, P_s ] =   g_{rs} D + M_{rs} \, .
 \end{array}
\"
20,"\begin{equation}\label{llm22.14}
  r(\alpha, \xi, \rho) = { \alpha}
   [(D+L_1 ) \wedge P_- +
 {\sqrt{2}} (L_2 -J )\wedge P_2]
   - \xi(D- L_1)\wedge P_+ + \rho P_+ \wedge P_-
\"
21,"\begin{equation}
\label{lulymo3.7}
  P'_r = \lambda^{-1} \, P_r \, , \qquad
  K'_r = \lambda \, K_r \, , \qquad
  M'_{rs} = M_{rs} \, , \qquad D' = D\, ,
\"
22,"\begin{equation}\label{lulymo3.8}
  \alpha = \frac{1}{2\kappa} \, , \qquad
  \xi = \frac{\gamma}{2\kappa} \, , \qquad
  \rho = \frac{\delta}{\kappa^2} \, ,
\"
23,"\begin{equation}\label{llm22.15}
  r^H (\frac{1}{2},\frac{1}{2}, 0) = L_1 \wedge P_1 - D \wedge
  P_0 + (L_2 - J ) \wedge P_2 \, .
\"
24,"\begin{equation}
 \label{lulymo3.11}
 \begin{array}{ll}
h_1 = H_{12} = L_1\, , \qquad
& h_3 = D \, ,
\cr
e_1 =\frac{1}{\sqrt{2}} (L_2 + J) \, ,
\qquad
 & e_{-1}= \frac{1}{\sqrt{2}} (L_2 -J)\, ,
 \cr
e_2 =
\, P_{+}
 \, ,
& e_{-2} =
 \, K_{-}
 \, ,
\cr
e_3 = P_2 & e_{-3} = K_2 \, ,
\cr
e_4  =
\,  P_{-}
\, ,
& e_{-4}  =
 \, K_{+}
 \, ,
 \end{array}
 \"
25,"\begin{equation}\label{llm3.12}
  [M_i , M_j ] = \epsilon_{ijk} \, M_k \, , \qquad
  [ N_i , N_j ] = -\epsilon_{ijk} \, M_k \, , \qquad
  [M_i , N_i ] = \epsilon_{ijk} \, N_k \, ,
\"
26,"\begin{equation}\label{llm3.13}
\begin{array}{ll}
 [{\cal P}_i , {\cal P}_j ] = - \frac{1}{R^2} \, \epsilon_{ijk}\, M_k\, ,
& [{\cal P}_0 , {\cal P}_i ] =  \frac{1}{R^2} \, N_i\, ,
 \cr [M_i
, {\cal P}_0 ] = 0 \, , &[{M}_i , {\cal P}_j ] = \epsilon_{ijk}\,
{\cal P}_k\, ,
\cr [N_i ,{\cal  P}_0 ] =  {\cal P}_i \, , &[N_i , {\cal
P}_j] = \delta_{ij} \,   {\cal P}_0 \, ,
\end{array}
\"
27,"\begin{equation}\label{lulymo3.14}
\begin{array}{rlll}
M_1 &=&  \frac{1}{\sqrt{2}}(e_{-1} - e_1) \, , \qquad
&
 M_2 = \frac{1}{\sqrt{2}}(e_{-3} - e_3) \, ,
\cr
M_3 &=&   \frac{1}{{2}}(e_{-4} - e_2 + e_2 - e_4) \, ,
&
\cr
N_1 &=& - \frac{1}{{2}}(e_{-2} + e_4 + e_2 + e_4) \, ,
\qquad
&
N_2 =  \frac{1}{{2}}(h_{4} - h_2) \, ,
\cr
N_3 &=&  \frac{1}{\sqrt{2}}(e_{-1} + e_1) \, ,
&
\cr
{\cal P}_0 &=&  \frac{1}{{2R}}(e_{-2} + e_{-4} - e_2 - e_4) \, ,
\qquad
&
{\cal P}_1 = \frac{1}{{2R}}(h_{4} + h_{2} ) \, ,
\cr
{\cal P}_2 &=&  -\frac{1}{{2R}}(e_{-4} - e_{-2} - e_2 + e_4) \, ,
\qquad
&
{\cal P}_3 = \frac{1}{{2R}}(e_{-3} + e_{3} ) \, ,
\end{array}
\"
28,"\begin{equation}\label{llm2.1}
  \alpha_{ij} = (\alpha_i , \alpha_j ) = \begin{pmatrix}
  {1 & -1 \cr -1 & 2 }\end{pmatrix} \, .
\"
29,"\begin{equation}\label{llm2.3}
  e_{\pm 3} = \pm [ e_{\pm 1} , e_{\pm 2} ] \, ,
  \qquad
  e_{\pm 4} = \pm [ e_{\pm 1} , e_{\pm 3} ] \, ,
\"
30,"\begin{equation}\label{llm22.4}
  h'_l = h_i \, , \qquad e'_{\pm 1} = e_{\pm 1} \, , \qquad
  e'_{\pm l} = \lambda^{\pm 1} e_{\pm l} \, , \qquad l=2,3,4 \, ,
\"
31,"\begin{equation}\label{llm2.5}
  h^+_i = - h \, , \qquad \qquad e^+_{\pm i} = \lambda_i \, e_{\pm
  i} \, ,
\"
32,"\begin{equation}\label{llm2.6}
  r(\alpha,\xi, \rho) = \alpha [( 2h_1 + h_2 ) \wedge e_4 + 2e_1 \wedge
  e_3] +
  \xi \, h_2 \wedge e_2 + \rho \, e_2 \wedge e_4 \, .
\"
33,"\begin{equation}\label{llm22.7}
  \alpha' = \lambda^{-1} \, \alpha \, , \qquad \xi'= \lambda^{-1}
  \, \xi \, , \qquad \rho'= \lambda^{-2} \, \rho \, .
\"
34,"\begin{equation}
\begin{array}{cccc}
e_{1}\Rightarrow \alpha ^{\frac{1}{2}}\xi ^{-\frac{1}{2}}e_{1}, &
e_{-1}\Rightarrow \alpha ^{-\frac{1}{2}}\xi ^{\frac{1}{2}}e_{-1},
& e_{2}\Rightarrow \xi e_{2}, &
e_{-2} \Rightarrow \xi ^{-1}  e_{-2} \, ,%
\\
e_{3}\Rightarrow \alpha ^{\frac{1}{2}}\xi ^{\frac{1}{2}}e_{3}, &
e_{-3}\Rightarrow \alpha ^{-\frac{1}{2}}\xi ^{-\frac{1}{2}}e_{-3},
& e_{4}\Rightarrow \alpha e_{4}, & e_{-4}\Rightarrow \alpha
^{-1}e_{-4}\, .
\end{array}
\label{llm2.14}
\"
35,"\begin{equation}\label{llm2.9}
\left( {\Phi }\right) _{12}\left( \Delta \otimes {\rm id}\right) {\ \Phi }%
=\left( {\ \Phi }\right) _{23}\left( {\rm id}\otimes \Delta \right) {\ \Phi }%
,\qquad \left( \epsilon \otimes {\rm id}\right) {\ \Phi }=\left( {\rm id}%
\otimes \epsilon \right) {\ \Phi }=1.  \label{twist-eq}
\"
36,"\begin{equation}\label{xxx}
 \Delta _{{\ \Phi }}={\ \Phi }
\Delta {\ \Phi }^{-1}\, ,
\"
37,"\begin{equation}\label{llm2.15}
{\cal F}(\alpha, \xi)=\exp \frac{1}{2} \left( h_{2}
\otimes {\bf \sigma
}_{2}{(\alpha, \xi)}\right) \exp \left( \alpha e_{1}
\otimes
e_{3}\,
e^{-\frac{1}{2}{ \sigma }_{4}(\alpha)}\right) \exp
\frac{1}{2}\left( h_{4}\otimes {\bf \sigma }_{4}{(\alpha)}\right)
, \label{param-tw}
\"
38,"\begin{equation}\label{llm22.18}
  H'_{i} = H_i \, , \qquad E'_{\pm1} = E_{\pm1} \, , \qquad E'_{\pm l}
  = \lambda^{\pm 1} \, E_{\pm l} \, , \qquad (l =2,3,4)\, ,
\"
39,"\begin{equation}
\begin{array}{lcl}
\Delta _{F}\left( H_{4}\right)  & = & \left(
\begin{array}{c}
H_{4}\otimes e^{-\alpha { E }_{4}}+1\otimes H_{4}-
\\
-\alpha \, E_1 \otimes E_3 \, e^{-\frac{1}{2}
\left( \alpha \,{ E }_{4}-\xi{ E }%
_{2}\right) }-\frac{1}{2}\alpha \xi
 \,H_{2}\otimes E_3^{2}e^{\xi{ E }_{2}}%
\end{array}%
\right) ,
 \\
\Delta _{F}\left( H_{2}\right)  & = & H_{2}\otimes e^{\xi{ E }%
_{2}}+1\otimes H_{2},
\\
\Delta _{F}\left( { E }_{4}\right)  & = & { E }%
_{4}\otimes 1+1\otimes { E }_{4},
\qquad\qquad\qquad
\Delta _{F}\left( {E }_{2}\right)   =  { E } _{2}\otimes 1+1\otimes { E }_{2},
\\
\Delta _{F}\left( E_3\right)
 & = & E_3\otimes e^{\frac{1}{2}\left(- \xi {E }%
_{2}- \alpha { E }_{4}\right) }+1\otimes E_3,
\\
\Delta _{F}\left( E_1\right)
 & = &
 E_1\otimes e^{-\frac{1}{2}\left(  \alpha { E
}_{4}- \xi { E }_{2}\right) }+1\otimes E_1- \frac{1}{2} \xi
H_{2}\otimes E_{3} e^{\xi { E }_{2}}\, ,
\\
\Delta _{F}\left( E_{-1}\right)
  & = & E_{-1}\otimes e^{\frac{1}{2}\left(- \xi { %
E }_{2}- \alpha { E }_{4}\right) }+1\otimes E_{-1},
\\
\Delta _{F}\left( E_{-2}\right)  & =
& E_{-2}\otimes e^{ \xi { E }%
_{2}}+1\otimes E_{-2}, \\
\Delta _{F}\left( E_{-3}\right)  & = & \left(
\begin{array}{c}
E_{-3}\otimes e^{-\frac{1}{2}\left( \alpha { E }_{4}
- \xi { E }%
_{2}\right) }+1\otimes E_{-3}- \\
-  \frac{1}{2} \xi H_{2}\otimes E_{-1}e^{-\alpha E_{4}}
+  \alpha \left(\frac{1}{4}\xi H_2 - E_{-2}\right)
\otimes E_3 e^{ \xi { E }_{2}}%
\end{array}%
\right) , \\
\Delta _{F}\left( E_{-4}\right)  & = & \left(
\begin{array}{c}
E_{-4}\otimes e^{- \alpha { E }_{4}}
+1\otimes E_{-4}+ \alpha E_1\otimes E_{-1}e^{-\frac{%
1}{2}\left(  \alpha { E }_{4} -\xi { E }_{2}\right) } \\
- \alpha E_{-3}
 \otimes E_3 e^{-\frac{1}{2}\left(  \alpha {E
}_{4}- \xi { E }_{2}\right) }+\frac{1}{2}  \alpha \xi
H_{2}\otimes E_{-1}E_3e^{ \xi { E }_{2}} \\
+\left( - \xi^{-1} \alpha E_{-2}+\frac{1}{4}  \alpha H_{2}\right)
\otimes \left( e^{- \alpha { E }%
_{4}}-e^{\xi { E }_{2}} -\frac{1}{2} \alpha \xi E_3^{2}e^{ \xi {
E }_{2}}\right)
\end{array}%
\right) .%
\end{array}%
\"
40,"\begin{equation}
\begin{array}{rrl}
\cr [ E_2 , E_{-1} ]& =& - \frac{\alpha}{\xi} E_3 \, ,
\qquad \qquad \qquad\qquad\qquad \qquad
 [ E_2 , E_{-2} ] = - H_2 \, ,
\cr
 [ E_2 , E_{-3} ]& =& - ( \frac{\alpha}{2}E_3 - E_{-1})e^{\xi E_2}
+\frac{\alpha}{\xi} E_1 \, ,
\cr [ E_2 , E_{-4} ]& =&  \frac{\alpha}{\xi} H_2
    -  ( \alpha E_{-1} - \frac{1}{4} \alpha^2 E_3)\, E_3 \,
    e^{- \alpha E_4} - \frac{\alpha}{2 \xi} (e^{-\alpha E_4}
    - e^{\xi E_2}) \, ,
\cr [ E_3 , E_{-1} ]& =& \frac{1}{\xi}
    \left( e^{-\xi E_2 - \alpha E_4}-1 \right)
    + \frac{\alpha}{2} E^2_3  \, ,
\cr [ E_3 , E_{-2} ]& =& E_1
    +\xi \frac{1}{2}(\frac{1}{2}-H_2 )\, E_3 \, ,
\qquad\qquad
[ E_3 , E_{-3} ] =  \frac{1}{2} \left( H_2 + H_4 \right)\, ,
\cr [ E_3 , E_{-4} ]& =& E_{-1}e^{-\alpha E_4} -\frac{\alpha}{2}
    (H_2 + H_4)\, E_3 \, ,
\qquad\qquad [ E_4 , E_{-1} ] =  - E_3 \, ,
\cr [ E_4 , E_{-3} ]& =& E_1 \, ,
\qquad\quad\qquad\qquad \qquad\qquad\qquad \qquad [ E_4 , E_{-4} ] = H_4 \, ,
\cr [ E_{-1} ,E_{-2} ]& =& - E_{-3} - \frac{1}{2} \alpha E_1 +
    \frac{1}{2} \xi (\frac{1}{2} - H_2 )\, E_{-1} \, ,
\qquad
 [ E_{-1} , E_{-3} ] =  - E_{-4} \, ,
\cr [ E_{-1} , E_{-4} ]& =& -2\frac{\alpha}{\xi} E_{-3}
    - \frac{\alpha}{2}(H_2 + H_4)\, E_{-1} \, ,
\cr
 [ E_{-2} , E_{-3} ] &=& - \xi \frac{1}{2}(H_2 + \frac{1}{2})\, E_{-3} \, ,
\cr [ E_{-2} , E_{-4} ]& =&  \alpha E_{-3} E_1 + \frac{\alpha}{2}
    (-E_{-2} + \frac{\xi}{4}H^2_2 -\frac{1}{2}\alpha E^2_1) \, ,
\cr [ E_{-3} , E_{-4} ]& =&  \alpha H_2 \, E_{-3} - \alpha E_{-4} E_1 \, ,
\end{array}
\"
41,"\begin{equation}
\begin{array}{lcl}
S_{F}\left( H_{4}\right)  & = & \left( -H_{4}-\alpha \,E_{1}E_{3}\,+\frac{1}{%
2}\alpha \xi \,H_{2}E_{3}^{2}\right) e^{\alpha {E}_{4}}, \\
S_{F}\left( H_{2}\right)  & = & -H_{2}e^{-\xi {E}_{2}}, \\
S_{F}\left( {E}_{4}\right)  & = & -{E}_{4}, \\
S_{F}\left( {E}_{2}\right)  & = & -{E}_{2}, \\
S_{F}\left( E_{3}\right)  & = & - E_{3}e^{\frac{1}{2}\left( \alpha {E}%
_{4}+ \xi {E}_{2}\right) }, \\
S_{F}\left( E_{-1}\right)  & = & -E_{-1}e^{\frac{1}{2}\left( \alpha {E%
}_{4} +\xi {E}_{2}\right) }, \\
S_{F}\left( E_{1}\right)  & = & \left( -E_{1}+\frac{1}{2}\xi
H_{2}E_{3}\right) e^{\frac{1}{2}\left( \alpha {E}_{4} - \xi {E}%
_{2}\right) }, \\
S_{F}\left( E_{-2}\right)  & = & -E_{-2}e^{-\xi {E}_{2}}, \\
S_{F}\left( E_{-3}\right)  & = & \left(
\begin{array}{c}
 -E_{-3}-\alpha \left( E_{-2}
-\frac{1}{4}\xi H_2 \right)E_{3} \\
+\frac{1}{2%
}\xi H_{2}\left( E_{-1}-\alpha E_{3}\right) e^{\left( \alpha {E}%
_{4}+\xi {E}_{2}\right) }
\end{array}
\right) e^{\frac{1}{2}\left( \alpha {E%
}_{4} - \xi {E}_{2}\right) }, \\
S_{F}\left( E_{-4}\right)  & = & \left(
\begin{array}{c}
-E_{-4}+\alpha E_{1}E_{-1}- \alpha E_{-3}E_{3}
-\frac{1}{2}\alpha \xi H_{2}E_{3}E_{-1}
\\
+\left( \xi ^{-1}\alpha E_{-2}-\frac{1}{4}\alpha H_{2}\right) \left(
1-e^{\left(- \xi {E}_{2}-\alpha {E}_{4}\right) }-\frac{1}{2}%
\alpha \xi E_{3}^{2}\right)
\end{array}
\right) e^{\alpha {E}_{4}}.
\end{array}
\"
42,"\begin{equation}\label{b}
  C_2 = \alpha_{rs} \, h_r \, h_s + \frac{1}{2} (e_A e_{-A} +
  e_{-A} e_{A} ) = h^2_2 + h^2_4 - 2h_4
  -h_2 + e_A e_{-A}  \, .
\"
43,"\begin{equation}\label{llm22.9}
  [M_{\mu\nu} , M_{\rho \tau} ] = g_{\mu\tau} \,
  M_{\nu\rho} - g_{\nu\tau} M_{\mu\rho} + g_{\nu\rho}
  M_{\mu\tau} - g_{\mu\rho} M_{\nu\tau} \, ,
  \"
44,"\begin{equation}\label{llm22.10a}
  L_1 = M_{10} \, , \qquad
  L_2 = M_{02} \, , \qquad J=M_{21} \, .
\"
