,equation
15,"\begin{equation}
\begin{array}{l}
\label{ninact}
{\cal S} =\int dt\;
\sum_{i=1}^{2}\Big[ {\frac{k_{i}}{4\theta }}
{\rm{Tr}}\Big( i{ \bar{Z}_{i}}DZ_{i}-
\omega {\bar{Z}_{i}}Z_{i}+2\theta A_{0,i}\Big) 
\Big] \\ 
% \qquad 
\mbox{ } +h.c. +\int dt
\Big[\frac{i}{2}{\bar{\Psi}}^{{\alpha}{a}}
\left[\partial _{t}+{A_{0,1}}_{\alpha }^{{\beta}} 
\delta _{a}^{{b }}+{A_{0,2}}_{a}^{{b}} 
\delta _{\alpha }^{{\beta }}\right]  
\Psi _{\beta b}\\ 
%\qquad 
\mbox{ } 
+\lambda {\bar{\Psi}}^{{\alpha}{a}}
{Z_{1} }_{\alpha }^{{\beta}} Z_{2a}^{{b}}
\Psi_{\beta b}\Big]+ h.c.
\end{array}
\"
16,"\begin{equation}
\begin{array}{l}
\label{nq4ncon4}
J_{\alpha {\alpha}}^{(1)}  =
 [Z_{1},{\bar{Z}_{1}}]_{\alpha {\alpha}}+
 \frac{\theta }{2k_{1}}\left( \sum_{a=1}^{N_{2}}
\Psi _{\alpha a}{\bar{\Psi}}_{ {\alpha} {a}}
-J_{0}^{(1)}\right) \\
J_{a {a}}^{(2)}  = 
[Z_{2},{\bar{Z}_{2}}]_{a {a}}+\frac{\theta }
{2k_{2}} \left( \sum_{\alpha =1}^{N_{1}}
\Psi _{\alpha a}{\bar{\Psi}}_{{\alpha}{a} }-
J_{0}^{(2)} \right)
\end{array}
\"
17,"\begin{equation}
\begin{array}{l}
\label{chop}   
J_{0}^{(1)}  = J_{0}^{(2)}=J_{0}= \sum_{\alpha =1}^{N_{1}}
\sum_{a=1}^{N_{2}}\ \ 
{\bar{\Psi}}_{{\alpha}{a}} \Psi_{\alpha a}
\end{array} .
\"
18,"\begin{equation}
J_{0}|\Phi \rangle = \frac{N}{\nu_{k_{1}k_{2}}}
|\Phi \rangle.   
\"
19,"\begin{equation}
Z_{1\alpha {{ \alpha}}}=
\sqrt{\frac{\theta }{2}}r_{\alpha {{\alpha}}}^{+},\ \ \ \
Z_{2a{ {a}}}=\sqrt{\frac{\theta }{2}} s_{a{a}}^{+}
\"
20,"\begin{equation}
\label{ham1}
 {\cal H}_{0}=\frac{\omega}{2} 
\left(2 {\cal N}_{1}+ 2{\cal N}_{2 }+
N_{1}^{2}+N_{2}^{2} \right)
\"
21,"\begin{equation}
\label{ham2}
{\cal H}_{\rm int}\sim \left( {\psi }_{{a}{\alpha} }^{+}
r_{\alpha {{\beta }}}^{+}\ s_{a{{b}}}^{-}
\psi_{\beta b}^{-}+h.c.\right)
\"
22,"\begin{equation}
\begin{array}{l}
\label{heisa}
\left[ \left( r^{-}\right) _{\alpha }^{{\alpha }},
\left(r^{+}\right) _{\beta }^{{\beta }}\right]  
\ \ \;\;= \delta _{\alpha \beta},  \ \ \ \ 
\left[ \left( s^{-}\right) _{a}^{{a}},
\left( s^{+}\right) _{b}^{{b}}\right]  
= \delta _{ab} \\
\left[ \left( \psi ^{-}\right) ^{{\alpha }
{a}},\left( \psi^{+}\right) _{\alpha a}\right]  
= 1  
\end{array}
\"
23,"\begin{equation}
\left( A^{+}\right)_{a\alpha }^{\left(n,m\right) }=
\Big[ \left( s^{+}\right) ^{n-1}\psi^{+}
\left( r^{+}\right)^{m-1} \Big] _{a\alpha }.
\"
24,"\begin{equation}
\label{wavef}
\left[ \varepsilon ^{\alpha _{1}...\alpha _{N_{1}}}
\prod_{j=1}^{p}O_{\alpha_{\left( jN_{2}+1\right) }...
\alpha _{\left( j+1\right) N_{2}}}^{\left(j\right) }
\right] ^{k_{1}}|0>
\"
25,"\begin{equation}
\begin{array}{l}
\label{builb}
O_{\alpha _{\left( jN_{2}+1\right) }...
\alpha _{\left( j+1\right)
N_{2}}}^{\left( j\right) }=
\varepsilon ^{a_{\left( jN_{2}+1\right)}...
a_{\left( j+1\right) N_{2}}} \\
\mbox{ }
\times 
\left( A^{+}\right) _{a_{\left(
jN_{2}+1\right) }
\alpha _{\left( jN_{2}+1\right) }}^{\left( 1,j\right)}
...
\left( A^{+}\right) _{a_{\left( j+1\right) N_{2}}
\alpha _{\left(
j+1\right) N_{2}}}^{\left( N_{2},j\right) }.
\end{array}
\"
26,"\begin{equation}
\begin{array}{l}
\label{nener}
% E_{c}\left(\nu_{k_{1}k_{2}}\right)
E_{c}=
k_{1}\left[ p\frac{\left( N_{2}-1\right) \left(
N_{2}-2\right) }{2}+\frac{\left( p-1\right) 
\left( p-2\right) }{2}N_{2} \right] 
%\\ 
%\qquad\; \qquad\;\; 
+\frac{N_{1}+N_{2}}{2}.
\end{array}
\"
27,"\begin{equation}
E_{c}(\nu_{k_{1}k_{2}}) \sim \frac{k_2}{2}N_2^2.
\"
28,"\begin{equation} 
E_{d}(\nu_{k_{i}})\equiv E\left( \frac{1}{k_{1}}\right)
+E\left(\frac{1}{k_{2}}\right)
\sim
\frac{k_{2}(r+1)}{2}\ N_2^{2}.
\"
29,"\begin{equation}
\label{dif2}
E_d 
\sim \left( r+1\right) E_c.
\"
30,"\begin{equation}
\label{decap}
E\left(\frac{1}{3}\right)+E\left(\frac{1}{15}\right)\sim 45 N_2^{2}
\"
31,"\begin{equation}
\label{cap}
E_{c}\left(\frac{2}{5}\right)\sim \frac{15}{2}N_2^{2}
\"
32,"\begin{equation}
E\left(\frac{1}{3}\right)+E\left(\frac{1}{15}\right)
\sim 6 E_{c}\left(\frac{2}{5}\right).
\"
33,"\begin{equation}
%\lb{lau}
%\Psi_{\rm L}^m = \prod_{i<j} (z_i-z_j)^{2m+1} e^{-{1\ov 4}\sum_i |z_i|^2}.
%\"
34,"\begin{equation}
S=\frac{k}{4\pi} \int d^3y  \epsilon^{\mu \nu \lambda}
\left[
A_{\mu} \star \partial_{\nu} A_{\lambda}
+\frac{2}{3} A_{\mu} \star   A_{\nu} \star   A_{\lambda}
\right]
\"
35,"\begin{equation} 
\nu_{\rm S}=\frac{1}{k}. 
\"
36,"\begin{equation}
L=B \; {\rm{Tr}}
\left\{
\epsilon_{ij} (\dot{X}^i +i[A_0,X^i])X^j + 2\theta A_0
\right\}
\"
37,"\begin{equation}
[X^1,X^2] = i \theta
\"
38,"\begin{equation}
L_{\psi} = \psi^{\dag}(i \dot{\psi} -A_0 \psi).
\"
39,"\begin{equation}
\label{sp}
\nu_{\rm P}=\frac{1}{k+1}.
\"
40,"\begin{equation}
\label{law}
[X^1,X^2]=i\theta
\left(
{{\bf 1}}- \frac{1}{k+1}\psi \psi^{\dag}
\right) .
\"
41,"\begin{equation}
|k\rangle =
\left\{
\epsilon^{i_1\cdots i_M}(\psi^{\dag})_{i_1}
(\psi^{\dag} A^{\dag})_{i_2}
...(\psi^{\dag} {A^{\dag}}^{M-1})_{i_M}
\right\}^k
|0\rangle
\"
42,"\begin{equation}
\nu _{k_{1} k_{2}}=\frac{1}{k_{1}}+\frac{1}{k_{2}},
\ \ \ \ \ k_{2}>k_{1}.
\"
43,"\begin{equation}
N_{\phi }=(3-{\frac{1}{2}})N.
\"
44,"\begin{equation} 
\nu_{p_{1}p_{2}}=\frac{p_{2}}{p_{1}p_{2}-1}
\"
45,"\begin{equation} 
N_{\phi}=(p_{1}-\frac{1}{p_{2}})N.
\"
46,"\begin{equation}
\begin{array}{l}
k_{1}=p_{1},\ \ \ \ 
k_{2}=k_{1}(k_{1}p_{2}-1) \equiv r k_1
\end{array}
\"
47,"\begin{equation}
\nu =\frac{2}{5}\equiv\frac{1}{3}+\frac{1}{15}.
\"
48,"\begin{equation}
\begin{array}{l}
\label{ninact}
{\cal S} =\int dt\;
\sum_{i=1}^{2}\Big[ {\frac{k_{i}}{4\theta }}
{\rm{Tr}}\Big( i{ \bar{Z}_{i}}DZ_{i}-
\omega {\bar{Z}_{i}}Z_{i}+2\theta A_{0,i}\Big) 
\Big] \\ 
% \qquad 
\mbox{ } +h.c. +\int dt
\Big[\frac{i}{2}{\bar{\Psi}}^{{\alpha}{a}}
\left[\partial _{t}+{A_{0,1}}_{\alpha }^{{\beta}} 
\delta _{a}^{{b }}+{A_{0,2}}_{a}^{{b}} 
\delta _{\alpha }^{{\beta }}\right]  
\Psi _{\beta b}\\ 
%\qquad 
\mbox{ } 
+\lambda {\bar{\Psi}}^{{\alpha}{a}}
{Z_{1} }_{\alpha }^{{\beta}} Z_{2a}^{{b}}
\Psi_{\beta b}\Big]+ h.c.
\end{array}
\"
49,"\begin{equation}
\begin{array}{l}
\label{nq4ncon4}
J_{\alpha {\alpha}}^{(1)}  =
 [Z_{1},{\bar{Z}_{1}}]_{\alpha {\alpha}}+
 \frac{\theta }{2k_{1}}\left( \sum_{a=1}^{N_{2}}
\Psi _{\alpha a}{\bar{\Psi}}_{ {\alpha} {a}}
-J_{0}^{(1)}\right) \\
J_{a {a}}^{(2)}  = 
[Z_{2},{\bar{Z}_{2}}]_{a {a}}+\frac{\theta }
{2k_{2}} \left( \sum_{\alpha =1}^{N_{1}}
\Psi _{\alpha a}{\bar{\Psi}}_{{\alpha}{a} }-
J_{0}^{(2)} \right)
\end{array}
\"
50,"\begin{equation}
\begin{array}{l}
\label{chop}   
J_{0}^{(1)}  = J_{0}^{(2)}=J_{0}= \sum_{\alpha =1}^{N_{1}}
\sum_{a=1}^{N_{2}}\ \ 
{\bar{\Psi}}_{{\alpha}{a}} \Psi_{\alpha a}
\end{array} .
\"
51,"\begin{equation}
J_{0}|\Phi \rangle = \frac{N}{\nu_{k_{1}k_{2}}}
|\Phi \rangle.   
\"
52,"\begin{equation}
Z_{1\alpha {{ \alpha}}}=
\sqrt{\frac{\theta }{2}}r_{\alpha {{\alpha}}}^{+},\ \ \ \
Z_{2a{ {a}}}=\sqrt{\frac{\theta }{2}} s_{a{a}}^{+}
\"
53,"\begin{equation}
\label{ham1}
 {\cal H}_{0}=\frac{\omega}{2} 
\left(2 {\cal N}_{1}+ 2{\cal N}_{2 }+
N_{1}^{2}+N_{2}^{2} \right)
\"
54,"\begin{equation}
\label{ham2}
{\cal H}_{\rm int}\sim \left( {\psi }_{{a}{\alpha} }^{+}
r_{\alpha {{\beta }}}^{+}\ s_{a{{b}}}^{-}
\psi_{\beta b}^{-}+h.c.\right)
\"
55,"\begin{equation}
\begin{array}{l}
\label{heisa}
\left[ \left( r^{-}\right) _{\alpha }^{{\alpha }},
\left(r^{+}\right) _{\beta }^{{\beta }}\right]  
\ \ \;\;= \delta _{\alpha \beta},  \ \ \ \ 
\left[ \left( s^{-}\right) _{a}^{{a}},
\left( s^{+}\right) _{b}^{{b}}\right]  
= \delta _{ab} \\
\left[ \left( \psi ^{-}\right) ^{{\alpha }
{a}},\left( \psi^{+}\right) _{\alpha a}\right]  
= 1  
\end{array}
\"
56,"\begin{equation}
\left( A^{+}\right)_{a\alpha }^{\left(n,m\right) }=
\Big[ \left( s^{+}\right) ^{n-1}\psi^{+}
\left( r^{+}\right)^{m-1} \Big] _{a\alpha }.
\"
57,"\begin{equation}
\label{wavef}
\left[ \varepsilon ^{\alpha _{1}...\alpha _{N_{1}}}
\prod_{j=1}^{p}O_{\alpha_{\left( jN_{2}+1\right) }...
\alpha _{\left( j+1\right) N_{2}}}^{\left(j\right) }
\right] ^{k_{1}}|0>
\"
58,"\begin{equation}
\begin{array}{l}
\label{builb}
O_{\alpha _{\left( jN_{2}+1\right) }...
\alpha _{\left( j+1\right)
N_{2}}}^{\left( j\right) }=
\varepsilon ^{a_{\left( jN_{2}+1\right)}...
a_{\left( j+1\right) N_{2}}} \\
\mbox{ }
\times 
\left( A^{+}\right) _{a_{\left(
jN_{2}+1\right) }
\alpha _{\left( jN_{2}+1\right) }}^{\left( 1,j\right)}
...
\left( A^{+}\right) _{a_{\left( j+1\right) N_{2}}
\alpha _{\left(
j+1\right) N_{2}}}^{\left( N_{2},j\right) }.
\end{array}
\"
59,"\begin{equation}
\begin{array}{l}
\label{nener}
% E_{c}\left(\nu_{k_{1}k_{2}}\right)
E_{c}=
k_{1}\left[ p\frac{\left( N_{2}-1\right) \left(
N_{2}-2\right) }{2}+\frac{\left( p-1\right) 
\left( p-2\right) }{2}N_{2} \right] 
%\\ 
%\qquad\; \qquad\;\; 
+\frac{N_{1}+N_{2}}{2}.
\end{array}
\"
60,"\begin{equation}
E_{c}(\nu_{k_{1}k_{2}}) \sim \frac{k_2}{2}N_2^2.
\"
61,"\begin{equation} 
E_{d}(\nu_{k_{i}})\equiv E\left( \frac{1}{k_{1}}\right)
+E\left(\frac{1}{k_{2}}\right)
\sim
\frac{k_{2}(r+1)}{2}\ N_2^{2}.
\"
62,"\begin{equation}
\label{dif2}
E_d 
\sim \left( r+1\right) E_c.
\"
63,"\begin{equation}
\label{decap}
E\left(\frac{1}{3}\right)+E\left(\frac{1}{15}\right)\sim 45 N_2^{2}
\"
64,"\begin{equation}
\label{cap}
E_{c}\left(\frac{2}{5}\right)\sim \frac{15}{2}N_2^{2}
\"
65,"\begin{equation}
E\left(\frac{1}{3}\right)+E\left(\frac{1}{15}\right)
\sim 6 E_{c}\left(\frac{2}{5}\right).
\"
