,equation
10,"\begin{equation}
\label{brinkmankaigo}
ds^2_{n+3}=2dx^+dx^-+\frac{2n+4}{(n+4)^2}\frac{1}{{x^-}^2}\Big(n(y^0)^2-\sum_{i=1}^{n}{y^i}^2\Big)(dx^-)^2+\sum_{i=0}^{n}{dy^i}^2
\"
11,"\begin{equation}
\label{Riemann}
R_{-\alpha
-\beta}=\partial_{\alpha}\partial_{\beta}\bigg\{\frac{2n+4}{(n+4)^2}\frac{1}{{x^-}^2}\Big(n(y^0)^2-\sum_{i=1}^{n}{y^i}^2\Big)\bigg\}
\propto \frac{1}{{x^-}^2}
\"
12,"\begin{equation}
ds^2=e^{-2Ln\rho}dx^2+e^{4L\rho}(2dxdt+dy^idy^i)+d\rho^2+d\psi^2+(Ln)^{-2}\sin^2\!(Ln\psi)
d\Omega^2_{d-1}
\"
13,"\begin{equation}
S(x,t,\rho,(y^i),\psi)= p_xx+Et+ p_iy^i+\rho^* +l\psi 
\"
14,"\begin{equation}
\label{geod}
\rho^*(\rho, p_x,E,l)=\int
\sqrt{e^{-4L\rho}(E^2e^{-(2Ln+4L)\rho}-2Ep_x-(p_i)^2 )-l^2}\, \textrm{d}\rho \equiv \int
f'(\rho)\,\textrm{d}\rho
\"
15,"\begin{equation}
\label{nonwinding}
ds^2_{n+3+d}=2dx^+dx^-+\frac{2n+4}{(n+4)^2}\frac{1}{{x^-}^2}\big(n(y^0)^2-\sum_{i=1}^{n}{y^i}^2\big)(dx^-)^2+\sum_{i=0}^{n}{dy^i}^2+ds^2_{\mathbf{R}^d}
\"
16,"\begin{equation}
\label{embedding}
ds^2=dUdV+dX^+dX^- +dX^idX^i+R^d\Big(\frac{{dX^+}^2}{U^d}+\frac{{X^+}^2}{U^{d+2}}du^2-2\frac{X^+}{U^{d+1}}dUdX^+\Big)
\"
17,"\begin{equation}
\label{hyper}
UV+X^+X^-+(X^i)^2=-R^2
\"
18,"\begin{equation}
\label{horo2}
ds^2_{d+1}=\frac{R^2}{z^2}\big(2dx^+dx^- +z^{d}(dx^+)^2 +\sum_{i=1}^{d-2}{dx^i}^2+dz^2\big)
\"
19,"\begin{equation}
\label{totalspace}
ds^2_{n+3+d}=e^{-2Ln\rho}dx^2+e^{4L\rho}(2dxdt+dy^idy^i)+d\rho^2+d\psi^2+(Ln)^{-2}\sin^2\!(Ln\psi)
d\Omega^2_{d-1}
\"
20,"\begin{equation}
\label{kaigo}
ds^2_{n+3} = e^{-2nL\rho}dx^2+e^{4L\rho}(2dxdt+\sum_{i=1}^n{dy^i}^2)+d\rho^2
\"
21,"\begin{equation}
\label{horo}ds^2_{n+3}=\frac{R^2}{z^2}\big(2dx^+dx^- +z^{n+2}(dx^+)^2
+dx^idx^i +dz^2\big)
\"
22,"\begin{equation}
\label{infinite boost}
(x^-,\;x^+,\; x^i,\; z)\longmapsto (x^-, \; \Omega^2 x^+,\; \Omega x^i,
\; \Omega z )  
\"
23,"\begin{equation}
S(x,t,\rho,(y^i))= p_xx+Et+\rho^* +p_iy^i 
\"
24,"\begin{equation}
\label{geodesic}
\rho^*(\rho, p_x,E,l)=\int
\sqrt{e^{-4L\rho}(E^2e^{-(2Ln+4L)\rho}-2Ep_x-p_ip_i)}\, \textrm{d}\rho \equiv \int
f'(\rho)\,\textrm{d}\rho
\"
25,"\begin{equation}
\label{localwave}
ds^2 = 2du(dv+\frac{1}{2}adu+b_{\alpha}dx^{\alpha})+g_{\alpha
\beta}dx^{\alpha \beta}
\"
26,"\begin{equation}
\label{orthogonality}
\langle du|du \rangle =0, \quad \langle du|dv \rangle =1, \quad
\langle du|dx^{\alpha} \rangle = 0
\"
27,"\begin{equation}
\label{penrosekaigo} 
ds^2_{n+3}=2dudv+\big(\frac{1}{v}\big)^{\frac{2n}{n+4}}dz^2+v^{\frac{4}{n+4}}dx^idx^i
\"
28,"\begin{equation}
\label{scaling symmetry}
v\mapsto \lambda v, \quad u\mapsto \lambda ^{-1}u, \quad z\mapsto \lambda^{\frac{n}{n+4}}z, \quad x^i\mapsto \lambda^{-\frac{2}{n+4}}x^i.
\"
29,"\begin{equation}
\label{brinkmankaigo}
ds^2_{n+3}=2dx^+dx^-+\frac{2n+4}{(n+4)^2}\frac{1}{{x^-}^2}\Big(n(y^0)^2-\sum_{i=1}^{n}{y^i}^2\Big)(dx^-)^2+\sum_{i=0}^{n}{dy^i}^2
\"
30,"\begin{equation}
\label{Riemann}
R_{-\alpha
-\beta}=\partial_{\alpha}\partial_{\beta}\bigg\{\frac{2n+4}{(n+4)^2}\frac{1}{{x^-}^2}\Big(n(y^0)^2-\sum_{i=1}^{n}{y^i}^2\Big)\bigg\}
\propto \frac{1}{{x^-}^2}
\"
31,"\begin{equation}
ds^2=e^{-2Ln\rho}dx^2+e^{4L\rho}(2dxdt+dy^idy^i)+d\rho^2+d\psi^2+(Ln)^{-2}\sin^2\!(Ln\psi)
d\Omega^2_{d-1}
\"
32,"\begin{equation}
S(x,t,\rho,(y^i),\psi)= p_xx+Et+ p_iy^i+\rho^* +l\psi 
\"
33,"\begin{equation}
\label{geod}
\rho^*(\rho, p_x,E,l)=\int
\sqrt{e^{-4L\rho}(E^2e^{-(2Ln+4L)\rho}-2Ep_x-(p_i)^2 )-l^2}\, \textrm{d}\rho \equiv \int
f'(\rho)\,\textrm{d}\rho
\"
34,"\begin{equation}
\label{nonwinding}
ds^2_{n+3+d}=2dx^+dx^-+\frac{2n+4}{(n+4)^2}\frac{1}{{x^-}^2}\big(n(y^0)^2-\sum_{i=1}^{n}{y^i}^2\big)(dx^-)^2+\sum_{i=0}^{n}{dy^i}^2+ds^2_{\mathbf{R}^d}
\"
35,"\begin{equation}
\label{embedding}
ds^2=dUdV+dX^+dX^- +dX^idX^i+R^d\Big(\frac{{dX^+}^2}{U^d}+\frac{{X^+}^2}{U^{d+2}}du^2-2\frac{X^+}{U^{d+1}}dUdX^+\Big)
\"
36,"\begin{equation}
\label{hyper}
UV+X^+X^-+(X^i)^2=-R^2
\"
37,"\begin{equation}
\label{horo2}
ds^2_{d+1}=\frac{R^2}{z^2}\big(2dx^+dx^- +z^{d}(dx^+)^2 +\sum_{i=1}^{d-2}{dx^i}^2+dz^2\big)
\"
