,equation
12,"\begin{equation} R_{\mu \nu} - {1\over 2}\tilde{g}_{\mu \nu}R = -\tilde{g}_{\mu
\nu}\left({1\over 2}\Lambda_{\kappa} + {\cal A}_2^{-1}\left(T_0 -
2\pi (1-\beta)\right)\right) \label{4Dgrav},\"
13,\begin{equation} d\varphi \rightarrow d\varphi + A_{\mu}(x)dx^{\mu}.\
14,\begin{equation} \varphi \rightarrow \varphi + \alpha(x)\
15,"\begin{equation} A_{\mu}(x)
\rightarrow A_{\mu}(x) - \partial_\mu \alpha(x) \"
16,"\begin{equation} \nabla_\mu F^{\mu \nu}(x) =
\left(R(\tilde{g})-2\Lambda_{\kappa}\right)A^\nu(x)
\label{graviphoton}, \"
17,"\begin{equation} ds^2 = \gamma(x)_{\mu \nu}dx^{\mu}dx^{\nu}+\kappa(z)_{ij} \;
dz^idz^j \"
18,"\begin{equation}
T_{MN}=-\left(\begin{array}{cc}\gamma_{\mu \nu}\Lambda_{\gamma} & \\
& \kappa_{ij}\Lambda_{\kappa}\end{array} \right).\label{emt}\"
19,"\begin{equation} R(\gamma_{\mu \nu})=2\Lambda_{\kappa} \;\; , \;\;
R(\kappa_{ij}) = 2\Lambda_{\gamma} - \Lambda_{\kappa}.
\label{Rs}\"
20,"\begin{equation} ds^2 = dt^2 - e^{Ct}d\vec{{\bf x}}^2 - R^2_0 (d\theta^2 +
\beta^2 sin^2\theta \;d\varphi^2) \label{sol} \"
21,"\begin{equation} C^2 = -{2\over 3} \Lambda_{\kappa} \;\; , \;\;
R^{-2}_0={1\over 2}\Lambda_{\kappa}-\Lambda_{\gamma}.\label{ctes}
\"
22,"\begin{equation} \Delta {\cal L} = {T_0\over 2\pi \sqrt{\kappa}}\delta
\left(sin(\theta)\right) \label{brane}\"
23,"\begin{equation} lim_{\epsilon \rightarrow 0} \Delta T_{M N}(\theta,\epsilon) =
-\left(\begin{array}{cc}\gamma_{\mu \nu}{T_0\over 2\pi \sqrt{\kappa}}\delta(\theta) & \\
& 0 \end{array}\right) \label{limit},\"
24,"\begin{equation} ds^2 = dt^2 - e^{Ct}d\vec{{\bf x}}^2 - R^2_0 (d\theta^2 +
\rho(\theta)^2 \;d\varphi^2) \label{ants}\"
25,"\begin{equation} \rho ''(\theta )-\frac{R_0^2\,\left( 3\,C^2 + 4\,\Lambda
\right) \,
     \rho (\theta )}{4} = -R_0^2 \;\rho(\theta) \Delta T_{00}.  \"
26,\begin{equation} 1-\beta={T_0\over 2\pi}.\label{defang} \
27,"\begin{equation} ds^2 = \tilde{g}_{\mu \nu}(x)dx^\mu dx^\nu - R^2_0 (d\theta^2
+ \beta^2 sin^2\theta \;d\varphi^2) \label{fluc} \"
28,"\begin{equation} R^{(6D)} = R^{(4D)}(\tilde{g}) - {2\over R_0^2} -
(1-\beta){\delta(\theta)\over \sqrt{\kappa}}.\label{6DR}\"
29,"\begin{equation} R_{\mu \nu} - {1\over 2}\tilde{g}_{\mu \nu}R = -\tilde{g}_{\mu
\nu}\left({1\over 2}\Lambda_{\kappa} + {\cal A}_2^{-1}\left(T_0 -
2\pi (1-\beta)\right)\right) \label{4Dgrav},\"
30,\begin{equation} d\varphi \rightarrow d\varphi + A_{\mu}(x)dx^{\mu}.\
31,\begin{equation} \varphi \rightarrow \varphi + \alpha(x)\
32,"\begin{equation} A_{\mu}(x)
\rightarrow A_{\mu}(x) - \partial_\mu \alpha(x) \"
33,"\begin{equation} \nabla_\mu F^{\mu \nu}(x) =
\left(R(\tilde{g})-2\Lambda_{\kappa}\right)A^\nu(x)
\label{graviphoton}, \"
