,equation
17,"\begin{equation}
Y^{(k)}= \left(\sum_{i=1}^n \lambda_i \right) X^{(k)} -Z^{(k)}, \quad  Z^{(k)} =\sum_{[k]} S_{[k]}  
\left( \sum_{i \in [k]} \lambda_i \right)\mu_{[k]} 
\label{defZr}
\"
18,"\begin{equation}
[k]= [k']+[m'],\quad [l]=[l']+[m'],\quad [k']  \cap [l'] = \emptyset
\label{klm}
\"
19,"\begin{equation}
e^{q_i-q_{n+1}} ={X^{(n-i+1)}\over X^{(n-i)}},\quad p_i = {Y^{(n-i+1)}\over X^{(n-i+1)}}-{Y^{(n-i)}\over X^{(n-i)}}
\label{reconquant}
\"
20,"\begin{equation}
\left[e^{q_i} , e^{q_j} \right] =0,\quad 
\left[ e^{q_i} , p_j\right] =
 -i\hbar \delta_{ij}e^{q_i},\quad
 \left[ p_i, p_j \right] = 0
 \label{canquant} 
\"
21,"\begin{equation}
\Gamma: R(\lambda, \mu) \equiv R_0(\lambda,\mu) + \sum_j R_j(\lambda,\mu) H_j = 0
\label{specurve}
\"
22,"\begin{equation}
\delta \mu \,d\lambda = - \sum_j {R_j\over  \partial_\mu R } \delta H_j = {\rm holomorphic}
\label{deltamu}
\"
23,"\begin{equation}
{\delta \mu \,d\lambda\over f(\lambda,\mu)}   = {\rm holomorphic},\quad {\rm then~~} {R_j(\lambda,\mu) \over \partial_\mu R (\lambda,\mu) } = f(\lambda,\mu) \sigma_j(\lambda,\mu)
\label{delatmugeneral}
\"
24,"\begin{equation}
 \sum_{j=1}^g R_j(\lambda_k,\mu_k) H_j + R_0(\lambda_k,\mu_k) = 0,\quad k=1,\cdots ,g
\label{baxterclassique}
\"
25,"\begin{equation}
 H = - B^{-1} V
\label{hamiltoniensclassiques}
\"
26,"\begin{equation}
\{ \lambda_k,\lambda_{k'}\}=0, \quad \{ \lambda_k,\mu_{k'}\} = p(\lambda_k,\mu_k) \delta_{kk'},
\quad \{ \mu_k,\mu_{k'}\}=0
\label{defpoisson}
\"
27,"\begin{equation}
\sum_k \partial_{t_i} \lambda_k \;{f(\lambda_k,\mu_k) \over  p(\lambda_k,\mu_k)} \sigma_j(\lambda_k,\mu_k) = \delta_{ij}
\label{disturbing}
\"
28,"\begin{equation}
H =  \sum_{i=1}^{n+1}{1\over 2} p_i^2 + e^{q_{i+1}-q_i}
\label{hamtoda}
\"
29,"\begin{equation}
T(\lambda) = T_{1}(\lambda)\cdots T_2(\lambda)T_{n+1}(\lambda)
\label{nparticles}
\"
30,"\begin{equation}
T(\lambda) = \pmatrix{A(\lambda) & B(\lambda) \cr
                                  C(\lambda) & D(\lambda) }; \quad A(\lambda) D(\lambda) - B(\lambda) C(\lambda) =1
\label{TToda}
\"
31,"\begin{equation}
\det (T(\lambda) - \mu) = 0 \quad  \equiv \quad \mu + \mu^{-1} - t(\lambda) = 0
\label{spectralcurve}
\"
32,"\begin{equation}
{\delta \mu \over \mu}\;d\lambda = { \delta t(\lambda) \over \mu - \mu^{-1}}  d\lambda = 
 {\delta t(\lambda) \over  s} d\lambda =\; {\rm holomorphic}
 \label{holo1}
\"
33,"\begin{equation}
t(\lambda) = t^{(0)}(\lambda) + t^{(1)}(\lambda)
\label{lagrange}
\"
34,"\begin{equation}
t^{(0)}(\lambda) =  (\lambda + \sum_i \lambda_i) \prod_{i=1}^n (\lambda - \lambda_i), \quad
t^{(1)}(\lambda) =   \sum_i  \prod_{j\neq i} {\lambda-\lambda_j\over \lambda_i -\lambda_j}
 \;(\mu_i + \mu_i^{-1})
 \label{lagrangebis}
\"
35,"\begin{equation}
Q^{(i)}(\lambda_j) + \mu_j^{-1} R^{(i)}(\lambda_j) = 0, \quad j = 1 \cdots n
\label{conditions}
\"
36,"\begin{equation}
S_{[k]} = \prod_{i\in [k]}\prod_{j\neq [k]} {1\over (\lambda_{i} -\lambda_j)}
\label{defSk}
\"
37,"\begin{equation}
e^{q_i-q_{n+1}} ={X^{(n-i+1)}\over X^{(n-i)}},\quad p_i = {Y^{(n-i+1)}\over X^{(n-i+1)}}-{Y^{(n-i)}\over X^{(n-i)}}
\label{reconclass}
\"
38,"\begin{equation}
Y^{(k)}= \left(\sum_{i=1}^n \lambda_i \right) X^{(k)} -Z^{(k)}, \quad  Z^{(k)} =\sum_{[k]} S_{[k]}  
\left( \sum_{i \in [k]} \lambda_i \right)\mu_{[k]} 
\label{defZr}
\"
39,"\begin{equation}
[k]= [k']+[m'],\quad [l]=[l']+[m'],\quad [k']  \cap [l'] = \emptyset
\label{klm}
\"
40,"\begin{equation}
e^{q_i-q_{n+1}} ={X^{(n-i+1)}\over X^{(n-i)}},\quad p_i = {Y^{(n-i+1)}\over X^{(n-i+1)}}-{Y^{(n-i)}\over X^{(n-i)}}
\label{reconquant}
\"
41,"\begin{equation}
\left[e^{q_i} , e^{q_j} \right] =0,\quad 
\left[ e^{q_i} , p_j\right] =
 -i\hbar \delta_{ij}e^{q_i},\quad
 \left[ p_i, p_j \right] = 0
 \label{canquant} 
\"
