,equation
34,"\begin{equation}
V_{\nu }(\phi )=-\frac{1}{8l^{2}}\left( \cosh ^{6}\phi +\nu \sinh ^{6}\phi
\right) \;.  \label{The Potential}
\"
35,"\begin{equation}
\phi =\textrm{arctanh}\sqrt{\frac{B}{H(r)+B}}\;,  \label{Scalar}
\"
36,"\begin{equation}
ds^{2}=-\left( \frac{H}{H+B}\right) ^{2}F(r)dt^{2}+\left( \frac{H+B}{H+2B}%
\right) ^{2}\frac{dr^{2}}{F(r)}+r^{2}d\varphi ^{2}\;,  \label{The metric}
\"
37,"\begin{equation}
\Theta _{\nu }=2(z\bar{z})^{2/3}\frac{z^{2/3}-\bar{z}^{2/3}}{z-\bar{z}}\;.
\label{Schuster}
\"
38,"\begin{equation}
M=\frac{3B^{2}}{8Gl^{2}}(1+\nu )\;.  \label{BH-Mass}
\"
39,"\begin{equation}
\phi =\textrm{arctanh}\left( \sqrt{\frac{B}{f(r)+B\sqrt{-\nu }}}\right) \;,
\label{PhiNS}
\"
40,"\begin{equation}
f(r)=\frac{1}{2}\left( r-B(\sqrt{-\nu }-1)+\sqrt{\left( r-B\left( \sqrt{-\nu 
}-1\right) \right) ^{2}+4B\sqrt{-\nu }r}\right) \;,  \label{f}
\"
41,"\begin{equation}
ds^{2}=-\frac{r^{2}}{l^{2}}dt^{2}+\frac{l^{2}(f+B(\sqrt{-\nu }-1))^{2}(f+B%
\sqrt{-\nu })^{2}}{f^{2}(f^{2}-B(B-2f)\sqrt{-\nu }-B^{2}\nu )^{2}}%
dr^{2}+r^{2}d\varphi ^{2}\;,  \label{NS}
\"
42,"\begin{equation}
\beta =\frac{2\pi l^{2}}{3B}\frac{\Theta _{\nu }}{(1+\nu )}\;,
\label{Temperature}
\"
43,"\begin{equation}
I=-\beta F=\frac{\pi \Theta _{\nu }}{4G}B\;,  \label{Ie}
\"
44,"\begin{equation}
\delta _{\xi }T_{++}=(2\partial _{+}\xi ^{+}T_{++}+\xi ^{+}\partial
_{+}T_{++})-\frac{c}{24\pi }\partial _{+}^{3}\xi ^{+}\;,  \label{DeltaTmnCFT}
\"
45,"\begin{equation}
\delta _{\xi }T_{++}=-\frac{l}{16\pi G}\partial _{+}^{3}\xi ^{+}\;.
\label{DeltaTmnBY}
\"
