,equation
29,"\begin{equation} \label{eqn:quantum_corrections_first_term}
\begin{split}
\bigl<d^{(0)\bigr>_{\mu\nu,n}\;\bar d^{(0)}_{\rho\sigma,m}}_{g_{\scriptscriptstyle\mathrm{YM}}^2} = & \ \frac{J^{-3}}{4N_0^{2J}} \sum_{ijrs} q^{j-i} %%@
p^{r-s} \partial^{x_i}_\mu \partial^{x_j}_\nu \partial^{y_r}_\rho \partial^{y_s}_\sigma \\
         & \left. \bigl< \tr \prod_{k=1\bigr>^J Z(x_k) \tr \prod_{l=J}^1 \bar Z(y_l) }_{g_{\scriptscriptstyle\mathrm{YM}}^2} %%@
\right|_{\substack{x_1=\ldots=x\\ y_1=\ldots=y}} \; .
\end{split}
\"
30,"\begin{equation}
\begin{split}
\raisebox{-4mm}{\includegraphics*[scale=.6]{selfenergy.eps}} 
  & \equiv \bigl<Z^a(x_1) \bar Z^b(x_2)\bigr>_{\mbox{\scriptsize scalar self-energy}} \\ 
  & = -2 \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2}{2} \right)^2 \bigl( N \tr T^a T^b - \tr T^a \tr T^b \bigr) \bigl( Y_{112} + Y_{122} %%@
\bigr) \; .
\end{split}
\"
31,"\begin{equation} \label{eqn:four_scalar_vertex}
\begin{split}
\raisebox{-4mm}{\includegraphics*[scale=.6]{fourscalar.eps}}
  & \equiv \bigl<Z^a(x_1) Z^b(x_2) \bar Z^c(x_3) \bar Z^d(x_4)\bigr>_{\mbox{\scriptsize 4 scalar vertex}} \\ 
  & = - \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2}{2} \right)^3 \bigl( \tr [T^a,T^c][T^b,T^d] + \tr %%@
[T^a,T^d][T^b,T^c] \bigr) X_{1234}
\end{split}
\"
32,"\begin{equation}
\begin{split}
\raisebox{-4mm}{\includegraphics*[scale=.6]{gluonexchange.eps}}
  & \equiv \bigl<Z^a(x_1) Z^b(x_2) \bar Z^c(x_3) \bar Z^d(x_4)\bigr>_{\mbox{\scriptsize gluon exchange}} \\ 
  & = - \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2}{2} \right)^3 \bigl( \tr [T^a,T^c][T^b,T^d] H_{13,24} + \tr %%@
[T^a,T^d][T^b,T^c] H_{14,23} \bigr) \; .
\end{split}
\"
33,"\begin{equation} \label{eqn:v_vertex}
V_{x_1 y_1 x_2 y_2} := X_{x_1 y_1 x_2 y_2} + H_{x_1 y_1, x_2 y_2} - (Y_{x_1 x_1 y_1} + Y_{x_1 y_1 y_1}) I_{x_2 y_2} - %%@
I_{x_1 y_1} (Y_{x_2 x_2 y_2} + Y_{x_2 y_2 y_2})
\"
34,"\begin{equation}
\psfrag{1}{$x_1$} \psfrag{2}{$y_1$}\psfrag{3}{$x_2$}\psfrag{4}{$y_2$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnn.eps}}
\quad := \left( \;\; \raisebox{-4mm}{\psfrag{h}{$\frac{1}{2}$} \psfrag{p}{$+$}
                                     \includegraphics*[scale=.6]{v_vertex.eps}}
                \;\; \right)_{\mbox{\scriptsize planar part}} \; ,
\"
35,"\begin{equation}
\begin{split}
\bigl<d^{(0)\bigr>_{\mu\nu,n}\;\bar d^{(0)}_{\rho\sigma,m}}_{g_{\scriptscriptstyle\mathrm{YM}}^2} = & \ \frac{J^{-1}}{4N_0^{2J}} \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2N}{2} %%@
\right)^{J+1} \\
             & \times \sum_{ijrs} q^{j-i} p^{r-s} \partial^{x_i}_\mu \partial^{x_j}_\nu \partial^{y_r}_\rho %%@
\partial^{y_s}_\sigma \left[ V_{x_1 y_1 x_2 y_2} \prod_{k=3}^J I_{x_k y_k} \right]_{\substack{x_1=\ldots=x\\ %%@
y_1=\ldots=y}} \; .
\end{split}
\"
36,"\begin{equation}
\begin{split}
d_{\mu\nu,n}^{(1)} = & \frac{J^{-3/2}}{2N_0^J} \sum_{ij} q^{j-i} \partial_\nu^{x_j} [(-i)A_\mu(\;\;,\;\;]^{x_i} %%@
\left. \tr \prod_{k=1}^J Z(x_k) \right|_{\substack{x_1=\ldots=x\\ y_1=\ldots=y}} \\
                     & + (\mu \leftrightarrow \nu , q \rightarrow q^{-1}) \; .
\end{split} 
\"
37,"\begin{equation} \label{eqn:one_A_field_commutator_applied}
\begin{split}
d_{\mu\nu,n}^{(1)} = & - \frac{J^{-1/2}}{2N_0^J} \sum_{j} q^{j} \partial_\nu^{x_j} \left. \tr Z(x_1)[ q^{-1} %%@
(-i)A_\mu(x_1) - q^{-2} (-i)A_\mu(x_2) ] \prod_{k=2}^J Z(x_k) \right|_{x_1=\ldots=x} \\
                     & + (\mu \leftrightarrow \nu , q \rightarrow q^{-1}) \; .
\end{split}
\"
38,"\begin{equation}
\bar d_{\rho\sigma,m}^{(0)} = \frac{J^{-3/2}}{2N_0^J} \sum_{rs} p^{r-s} \partial_\rho^{y_r} \partial_\sigma^{y_s} %%@
\left. \tr \prod_{l=J}^1 \bar Z(y_l) \right|_{y_1=\ldots=y} \; .
\"
39,"\begin{equation}
\begin{split}
\raisebox{-4mm}{\includegraphics*[scale=.6]{gluonemission.eps}}
  & \equiv \bigl<(-i)A^a_\mu(x_1) Z^b(x_2) \bar Z^c(x_3)\bigr>_{\mbox{\scriptsize gluon emission}} \\ 
  & = \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2}{2} \right)^2 \tr T^a [T^b,T^c] \bigl( \partial^2_\mu - \partial^3_\mu \bigr) Y_{123} %%@
\; .
\end{split}
\"
40,"\begin{equation} \label{eqn:w_vertex}
W_{\mu, x_1 y_1 x_2 y_2} := I_{x_1 y_1} \bigl( \partial_\mu^{x_2} - \partial_\mu^{y_2} \bigr) Y_{x_1 x_2 y_2} - I_{x_2 %%@
y_2} \bigl( \tfrac{1}{2} \partial_\mu^{x_1} - \partial_\mu^{y_1} \bigr) Y_{x_1 x_1 y_1} 
\"
41,"\begin{equation}
\psfrag{1}{$x_1$} \psfrag{2}{$y_1$}\psfrag{3}{$x_2$}\psfrag{4}{$y_2$}\psfrag{a}{$\mu$}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexul.eps}}
\quad := \left( \;\; \raisebox{-4mm}{\psfrag{p}{$+$}
                                     \includegraphics*[scale=.6]{w_vertex.eps}}
                \;\; \right)_{\mbox{\scriptsize planar part}} \; .
\"
42,"\begin{equation}
\begin{split}
\bigl<d^{(1)\bigr>_{\mu\nu,n}\;\bar d^{(0)}_{\rho\sigma,m}}_{g_{\scriptscriptstyle\mathrm{YM}}} = & 
\frac{J^{-1}}{4N_0^{2J}} \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2N}{2} \right)^{J+1} \sum_{jrs} q^j p^{r-s} \partial^{x_j}_\nu %%@
\partial^{y_r}_\rho \partial^{y_s}_\sigma \\ 
        & \quad \Bigl[ \bigl( q^{-1} W_{\mu, x_1 y_1 x_2 y_2} + q^{-2} W_{\mu, x_2 y_2 x_1 y_1} \bigr) \prod_{k=3}^J %%@
I_{x_k y_k} \Bigr]_{\substack{x_1=\ldots=x\\ y_1=\ldots=y}} \\
        & + (\mu \leftrightarrow \nu , q \rightarrow q^{-1}) \; ,  
\end{split}
\"
43,"\begin{equation}
\begin{split}
\bar d_{\rho\sigma,m}^{(1)} = & - \frac{J^{-1/2}}{2N_0^J} \sum_{s} p^{-s} \partial_\sigma^{y_s} \left. \tr %%@
\prod_{l=J}^2 \bar Z(y_l)[ p^2 (-i)A_\rho(y_2) - p (-i)A_\rho(y_1) ] \bar Z(y_1) \right|_{y_1=\ldots=y} \\
                              & + (\rho \leftrightarrow \sigma , p \rightarrow p^{-1}) \; .
\end{split}
\"
44,"\begin{equation}
\begin{split}
\bigl<d^{(1)\bigr>_{\mu\nu,n}\;\bar d^{(1)}_{\rho\sigma,m}}_{\mbox{\scriptsize tree}} = & \ 
\frac{J^{-1}}{4N_0^{2J}} \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2N}{2} \right)^{J+1} \sum_{js} q^j p^{-s} \partial^{x_j}_\nu %%@
\partial^{y_s}_\sigma \\
    & \quad \Bigl[ \bigl( q^{-1}p \, R_{\mu\rho, x_1 y_1 x_2 y_2} + q^{-1}p^2 \, U_{\mu\rho, x_1 y_1 x_2 y_2} \\
    & \quad\quad  + q^{-2}p \, U_{\mu\rho, x_2 y_2 x_1 y_1} + q^{-2}p^2 \, R_{\mu\rho, x_2 y_2 x_1 y_1} \bigr) %%@
\prod_{k=3}^J I_{x_k y_k} \Bigr]_{\substack{x_1=\ldots=x\\ y_1=\ldots=y}} \\
    & + (\mu \leftrightarrow \nu , q \rightarrow q^{-1}) + (\rho \leftrightarrow \sigma , p \rightarrow p^{-1}) \\
    & + (\mu \leftrightarrow \nu , \rho \leftrightarrow \sigma , q \rightarrow q^{-1} , p \rightarrow p^{-1}) \; .
\end{split}
\"
45,"\begin{equation} \label{eqn:BMN_operator_two_point_correlator_one_loop_graphical}
\includegraphics*[scale=.64]{formula.eps}
\"
46,"\begin{equation}
\psfrag{1}{$x_1$} \psfrag{2}{$y_1$}\psfrag{3}{$x_2$}\psfrag{4}{$y_2$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnn.eps}} \quad .
\"
47,"\begin{equation} \label{eqn:BMN_operator_two_point_correlator_one_loop_graphical_concise}
\begin{split}
\bigl<\mathcal{D}_{\mu\nu,n\bigr>\;\bar \mathcal{D}_{\rho\sigma,m}}_1 = & \ \frac{J^{-1}}{4N_0^{2J}} \left( \frac{g_{\scriptscriptstyle\mathrm{YM}}^2N}{2} \right)^{J+1} \\
  & \times \sum_{ijrs} q^{j-i} p^{r-s} D_\mu^{x_i} D_\nu^{x_j} D_\rho^{y_r} D_\sigma^{y_s}
  \left. \left[ \quad\psfrag{1}{$x_1$} \psfrag{2}{$y_1$}\psfrag{3}{$x_2$}\psfrag{4}{$y_2$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnn.eps}}\quad \prod_{k=3}^J I_{x_k y_k} \right] %%@
\right|_{\substack{x_1=\ldots=x\\ y_1=\ldots=y}}
\end{split}
\"
48,"\begin{equation}
\begin{split}
D_\mu^{x_2} D_\nu^{x_2} D_\rho^{y_1} \; \psfrag{1}{$x_1$} \psfrag{2}{$y_1$}\psfrag{3}{$x_2$}\psfrag{4}{$y_2$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnn.eps}} \quad
& \equiv \psfrag{1}{} \psfrag{2}{$D_\rho$}\psfrag{3}{$D_\mu D_\}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnn.eps}} \\[3mm]
& \equiv \psfrag{1}{} \psfrag{2}{$\partial_$\partial_}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnn.eps}} \quad
       + \psfrag{1}{} \psfrag{2}{$\partial_$\partial_}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{$\mu$}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexur.eps}} \;
       + \psfrag{1}{} \psfrag{2}{$\partial_$\partial_}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{$\nu$}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexur.eps}} \;
       + \psfrag{1}{} \psfrag{2}{}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{$\rho$}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexll.eps}} \quad
       + \psfrag{1}{} \psfrag{2}{}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{$\mu$}\psfrag{b}{$\rho$}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexurll.eps}} \;
       + \psfrag{1}{} \psfrag{2}{}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{$\nu$}\psfrag{b}{$\rho$}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexurll.eps}}
        \\[3mm]
& \equiv \partial_\mu^{x_2} \partial_\nu^{x_2} \partial_\rho^{y_1} V_{x_1 y_1 x_2 y_2} \\
& \quad + \partial_\nu^{x_2} \partial_\rho^{y_1} W_{\mu, x_2 y_2 x_1 y_1} + \partial_\mu^{x_2} \partial_\rho^{y_1} %%@
W_{\nu, x_2 y_2 x_1 y_1} + \partial_\mu^{x_2} \partial_\nu^{x_2} W_{\rho, y_1 x_1 y_2 x_2} \\
& \quad + \partial_\nu^{x_2} U_{\mu\rho, x_2 y_2 x_1 y_1} + \partial_\mu^{x_2} U_{\nu\rho, x_2 y_2 x_1 y_1}\; .
\end{split}
\"
49,"\begin{equation}
\psfrag{1}{} \psfrag{2}{\!\!$D_\rh$D_\mu D_\}\psfrag{3}{$D_\mu D_\}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo.eps}} \quad\quad \; .
\"
50,"\begin{equation}
   \psfrag{1}{$\!\!D_\mu} \psfrag{2}{}\psfrag{3}{$D_\nu$}\psfrag{4}{$D_\rho$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\!\!D_\mu.eps}} \;\;\;
=\;\psfrag{1}{$\!\!D_\nu$\!\!D_\rh$D_\mu$} \psfrag{2}{$\!\!D_\rh$D_\mu$}\psfrag{3}{$D_\mu$}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\!\!D_\nu$\!\!D_\rh$D_\mu$.eps}} \;\;\;
= -\psfrag{1}{} \psfrag{2}{$\!\!D_\mu$D_\rho$}\psfrag{3}{$D_\rho$}\psfrag{4}{$D_\nu$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo.eps}} \;\;
= -\psfrag{1}{$\!\!D_\rh$\!\!D_\nu} \psfrag{2}{$\!\!D_\nu}\psfrag{3}{}\psfrag{4}{$D_\mu$}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\!\!D_\rh$\!\!D_\nu.eps}} \;\; \; .
\"
51,"\begin{equation}
V_{xyxy} = X_{xyxy} + H_{xy,xy} - 4 Y_{xxy} I_{xy}
\"
52,"\begin{equation}
\frac{H_{12,34}}{I_{12}I_{34}} = \frac{X_{1234}}{I_{13}I_{24}} - \frac{X_{1234}}{I_{14}I_{23}} + G_{1,34} - G_{2,34} + %%@
G_{3,12} - G_{4,12}
\"
53,"\begin{equation}
G_{1,34} = \frac{Y_{134}}{I_{14}}-\frac{Y_{134}}{I_{13}} \; .
\"
54,"\begin{equation} \label{eqn:bare_vertex_vanishes}
\psfrag{1}{} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo.eps}} = V_{xyxy} = 0
\"
55,"\begin{equation}
\left. \bigl<\mathcal{D}_{\mu\nu,n\bigr>\;\bar \mathcal{D}_{\rho\sigma,m}}_1 \right|_{\mbox{\scriptsize no derivative on vertex}} = 0 \; .
\"
56,"\begin{equation} \label{eqn:vertex_with_one_derivative}
\psfrag{1}{$\!\!D_\mu} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\!\!D_\mu.eps}} = \psfrag{1}{$\partial_} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\partial_.eps}} + %%@
\psfrag{1}{} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{$\mu$}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexuljo.eps}} \; .
\"
57,"\begin{equation} \label{eqn:leibniz_rule_for_vertices}
\partial_\mu^x \psfrag{1}{} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo.eps}}
= \psfrag{1}{$\partial_} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\partial_.eps}} + \psfrag{1}{} \psfrag{2}{}\psfrag{3}{$\partial_}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo.eps}} \; .
\"
58,"\begin{equation} \label{eqn:one_derivative_vertex_vanishes}
\psfrag{1}{$\partial_} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexnnjo$\partial_.eps}} = 0 \; .
\"
59,"\begin{equation} \label{eqn:one_gluon_vertex_vanishes}
\psfrag{1}{} \psfrag{2}{}\psfrag{3}{}\psfrag{4}{}\psfrag{a}{$\mu$}\psfrag{b}{}
                        \raisebox{-6mm}{\includegraphics*[scale=.6]{vertexuljo.eps}} = 0 \; .
\"
60,"\begin{equation}
\left. \bigl<\mathcal{D}_{\mu\nu,n\bigr>\;\bar \mathcal{D}_{\rho\sigma,m}}_1 \right|_{\mbox{\scriptsize one derivative on vertex}} = 0 \; .
\"
