,equation
45,"\begin{equation}
Z_j(\tau)=\frac{1}{2}\left(
\frac{1}{\eta^{24}(\frac{\tau}{2})}+\frac{(-1)^j}{\eta^{24}(\frac{\tau+1}{2})}\right),
\"
46,"\begin{equation}
Z_t(\tau)=\frac{1}{4}\frac{1}{\eta^{24}(2\tau)}+\frac{1}{2}\left(
\frac{1}{\eta^{24}(\frac{\tau}{2})}+\frac{1}{\eta^{24}(\frac{\tau+1}{2})}\right).
\label{zt}
\"
47,"\begin{equation}
T_N \phi^k(\tau):= N^{k-1}\sum_{0\le a,b,d \in{\bf Z} \atop ad=N,b<d}
d^{-k}\phi^k(\frac{a\tau+b}{d}).
\"
48,"\begin{equation}
2^{11}T_2 \frac{1}{\eta^{24}(\tau)}=\frac{1}{4}\frac{1}{\eta^{24}(2\tau)}+\frac{2^{11}}{2}\left(
\frac{1}{\eta^{24}(\frac{\tau}{2})}+\frac{1}{\eta^{24}(\frac{\tau+1}{2})}\right).\label{t2}
\"
49,"\begin{equation}
\theta_{\Gamma^{19,3}}(\tau,{\bar \tau})=\sum_{P_L,P_R\in \Gamma^{19,3}}
q^{\frac{1}{2}P_L^2}{\bar q}^{\frac{1}{2}P_R^2},
\label{t193}
\"
50,"\begin{equation}
Z_1(\tau,{\bar \tau})=\theta_{\Gamma^{19,3}}(\tau,{\bar \tau})G(\tau).
\label{z1}
\"
51,"\begin{equation}
\theta_{\Gamma^{19,3}}(\tau,{\bar \tau})=\sum_{{\tilde P}_L,{\tilde P}_R\in \Gamma^{3,3}}q^{\frac{1}{2}{\tilde P}_L^2}{\bar q}^{\frac{1}{2}{\tilde P}_R^2}\cdot \sum_{P_L^\prime\in \Gamma^{16}}q^{\frac{1}{2}P_L^{\prime 2}},
\"
52,"\begin{equation}
({\tilde P}^j_L,{\tilde P}^j_R)=(\frac{m^j+n^j}{2R}+\frac{(m^j-n^j)R}{2},\frac{m^j+n^j}{2R}-\frac{(m^j-n^j)R}{2})~,j=1,2,3.
\"
53,"\begin{equation}
\theta_H(\tau,{\bar \tau})=\sum_{m,n\in {\bf Z}}q^{\frac{1}{2}(\frac{m+n}{2R}+\frac{(m-n)R}{2})^2}{\bar q}^{\frac{1}{2}(\frac{m+n}{2R}-\frac{(m-n)R}{2})^2}.
\label{tH}
\"
54,"\begin{equation}
\theta_H(\tau,{\bar \tau})=\frac{R}{\sqrt{2 Im \tau}}.
\"
55,"\begin{equation}
{\hat Z}_1(\tau):=\theta_{\Gamma^8}^2(\tau)G(\tau)=\frac{E_4^2(\tau)}{\eta^{24}(\tau)}.
\"
56,"\begin{equation}
Z_t(\tau)=\frac{1}{4}G(2\tau)+\frac{1}{2}\left(G(\frac{\tau}{2})+G(\frac{\tau+1}{2})\right)
\"
57,"\begin{equation}
{\hat Z}_t(\tau)=\frac{1}{4}G(2\tau)+\frac{2^3}{2}\left(G(\frac{\tau}{2})+G(\frac{\tau+1}{2})\right).
\label{zh2}
\"
58,"\begin{equation}
{\hat Z}_t(-\frac{1}{\tau})=\tau^{-12}2^{-8}{\hat Z}_{SU(2)/{\bf Z}_2}(\tau).
\"
59,"\begin{equation}
{\hat Z}_N(\tau)=N^{3}T_N {\hat Z}_1(\tau).
\"
60,"\begin{equation}
{\hat Z}_4(-\frac{1}{\tau})=\tau^{-4}{\hat Z}_4(\tau).
\"
61,"\begin{equation}
G_1(\tau)=\frac{E_4(\tau)}{\eta^{12}(\tau)}.
\label{g1}
\"
62,"\begin{equation}
G_1(\tau+1)=-G_1(\tau).
\"
63,"\begin{equation}
G_3(\tau)=\frac{E_4}{576\eta^{36}}(54E_2^2E_4^2+109E_4^3+216E_2E_4E_6+197E_6^2),
\"
64,"\begin{equation}
G_3^{hol}(\tau)=\frac{51}{32}T_3G_1(\tau)-\frac{495}{8}G_1(\tau),
\"
65,"\begin{equation}
G_5^{hol}(\tau)=\frac{913945}{497664}T_5G_1(\tau)-\frac{1994875}{41472}jG_1(\tau)+\frac{1617948125}{27648}G_1(\tau),
\"
66,"\begin{equation}
{\hat Z}_{UE_8}(\tau):=E_4^2(\tau)Z_{E_8}(\tau).
\"
67,"\begin{equation}
{\hat Z}_{UD_{2N}}(\tau):=E^2_4(2\tau){\tilde H}_0(\tau)+2^{16}
\left(
E_4^2\left(\frac{\tau}{2}\right){\tilde G}_0(\tau)
+E_4^2\left(\frac{\tau+1}{2}\right){\tilde G}_1(\tau)
\right).
\"
68,"\begin{equation}
Z_{UD_2}^{tot}(\tau)={\hat Z}_{UD_2}(\tau)+24j{\hat Z}_1(\tau)-30732{\hat Z}_1(\tau)={\hat Z}_3(\tau)=q^{-3}+122976+\cdots,
\"
69,"\begin{equation}
Z_{UD_5}^{tot}(\tau)=\frac{1}{48}{\hat Z}_{UD_5}(\tau)={\hat Z}_4(\tau)=q^{-4}+532728+\cdots,
\"
