,equation
28,"\begin{equation}
\langle \bar O^{J_3}_{i i',n} O^{J_2}_{ii',m} O^{J_1}_{vac} \rangle
\equiv
\lim_{x_3\rightarrow \infty}
\langle \bar O^{J_3}_{i i',n}(x_3) O^{J_2}_{ii',m}(x_2) 
O^{J_1}_{vac}(x_1) \rangle
= \frac{J_2}{N}\sqrt{\frac{J_1J_2}{J_3}}\frac{\sin^2(\pi n y)}{\pi^2(m-ny)^2} \ \ ,
\label{tri-2}
\"
29,"\begin{equation}
\langle \bar O^{J_3}_{i i,n} O^{J_2}_{ii,m} O^{J_1}_{vac} \rangle
= \langle \bar O^{J_3}_{i j,n} O^{J_2}_{ij,m} O^{J_1}_{vac}\rangle
+ \langle \bar O^{J_3}_{i j,-n} O^{J_2}_{ij,m} O^{J_1}_{vac}\rangle
\label{sing}
\"
30,"\begin{equation}
\langle i | \langle j | \langle k 
|V \rangle = \frac{C_{ijk}}{C^{(0)}_{ijk}} ~,
\label{come}
\"
31,"\begin{equation}
\hat a_n = \frac{1}{\sqrt{2}}(a_n - i a_{-n}) \quad ,\quad \quad 
\hat a_{-n} = \frac{1}{\sqrt{2}}(a_n + i a_{-n})~ .
\label{bmn-osc}
\"
32,"\begin{equation}\label{323}
A^{ii'}_b = \frac{1}{4} \left[
N^{32}_{nm} - N^{32}_{-n-m}\right]^2 \sim 
y \frac{\sin^2 (\pi n y)}{\pi^2 (m-ny)^2}
~,
\"
33,"\begin{equation}
\langle \bar O^{J_3}_{\a \dot\b,n} O^{J_2}_{\a\dot\b,m} O^{J_1} \rangle
= - \frac{J_2}{N}\sqrt{\frac{J_1J_2}{J_3}}\frac{\sin^2(\pi n
  y)}{\pi^2(m-ny)^2} \ \ , 
\label{fri-2}
\"
34,"\begin{equation}
\langle \bar O^{J_3}_{\a \a,n} O^{J_2}_{\a\a,m} O^{J_1}_{vac} \rangle
= \langle \bar O^{J_3}_{\a\b,n} O^{J_2}_{\a\b,m} O^{J_1}_{vac}\rangle
- \langle \bar O^{J_3}_{\a\b,-n} O^{J_2}_{\a\b,m} O^{J_1}_{vac}\rangle ~.
\label{fing}
\"
35,"\begin{equation}
\hat b_n = \frac{1}{\sqrt{2}}(b_n + b_{-n}) \quad ,\quad \quad 
\hat b_{-n} = - \frac{i}{\sqrt{2}}(b_n - b_{-n})~ .
\label{fmn-osc}
\"
36,"\begin{equation}
A^{ab}_f = 
\langle \a_1,\a_2,\a_3|\hat b_{n(3)}^{a}\hat b_{-n(3)}^{b}
\hat b_{m(2)}^{a}\hat b_{-m(2)}^{b} |V \rangle
\label{aijf}
 =  -\frac{1}{4}\left[(Q^{23}_{mn})^2+ (Q^{32}_{nm})^2
-Q^{23}_{mn}Q^{32}_{nm}\right] ~.
\"
37,"\begin{equation}
Q^{32}_{nm}\sim - N^{32}_{nm} ~, \quad\quad
Q^{23}_{mn}\sim - N^{23}_{-m-n} ~.
\label{QN}
\"
38,"\begin{equation}
A^{aa}_f = 
\langle \a_1,\a_2,\a_3|\hat b_{n(3)}^{a}\hat b_{-n(3)}^{a}
\hat b_{m(2)}^{a}\hat b_{-m(2)}^{a} |V \rangle
\label{aiif}
 = \left[-Q^{33}_{nn} Q^{22}_{mm}
+Q^{23}_{mn}Q^{32}_{nm}\right] \sim N^{23}_{-m-n}N^{32}_{nm}.
\"
39,"\begin{equation}
 N^{23}_{mn}N^{32}_{nm}\sim
- \frac{y}{\pi^2} \sin^2(\pi ny)
\left[\frac{1}{(m-ny)^2}-\frac{1}{(m+ny)^2}\right] ~.
\"
40,"\begin{equation}
x_{m(3)} = - \sum_{n = -\infty}^{\infty} \sum_{\ri=1}^{2}
\frac{\alpha_\ri}{\alpha_3 }X^{(\ri)}_{mn} 
x_{n(\ri)} ~~,~~
p_{m(3)}  =  -  
\sum_{n = -\infty}^{\infty} \sum_{\ri=1}^{2} X^{(\ri)}_{mn} p_{n(\ri)}~,
\label{eq378}
\"
41,"\begin{equation}
\label{feq378}
\theta_{m(3)} = - \sum_{n =  -\infty}^{\infty} \sum_{\ri=1}^{2}
\frac{\alpha_\ri}{\alpha_3 }X^{(\ri)}_{mn} \theta_{n(\ri)}~~,~~
\lambda_{m(3)}  =  -  
\sum_{n = -\infty}^{\infty} \sum_{\ri=1}^{2} X^{(\ri)}_{mn} \lambda_{n(\ri)}~,
\"
42,"\begin{equation}
X^{(\rr)}_{mn}\equiv
\cases{
(C^{1/2} A^\rr C^{-1/2})_{mn}\,, & $m>0\,,n>0$\,, \cr
\frac{\a_3}{\a_\rr}(C^{-1/2}A^\rr C^{1/2})_{-m,-n}\,,&  $m<0\,, n<0$\,, \cr
- \frac{1}{\sqrt{2}}\e^{\rr \rs}\a_\rs (C^{1/2}B)_m \,, & $m>0\,, n=0$\,, \cr
1\,, & $m=0=n $\,,\cr
0\,,& \mbox{otherwise}\, .}
\"
43,"\begin{equation}
\label{Wl1}
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty}  X^{(\rr)}_{mn}
\l_{n(\rr)} \, , {\cal W}_{\Lambda} \Big\} =
- \frac{1}{2\sqrt{\a'}} \frac{\a}{1-4\mu \a K} \sum_{\rr=1}^3 
\frac{1}{\a_{\rr}}(C^{1/2} A^{\rr} C^{3/2} N^{\rr})_{m} 
= 0
\"
44,"\begin{equation}
\label{Wt1}
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty} \a_\rr X^{(\rr)}_{mn}
\th_{n(\rr)} \, , {\cal W}_{\Theta} \Big\} \,\,\, {\rm for} \,\, m>0~,
\quad
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty}  X^{(\rr)}_{-m-n}
\l_{-n(\rr)} \, , {\cal W}_{\Lambda} \Big\} \,\,\, {\rm for} \,\, m<0~,
\"
45,"\begin{equation}
\label{Yt1}
\Big\{ \sum_{\rr=1}^3 \sum_{n=0}^{\infty}  X^{(\rr)}_{mn}
\l_{n(\rr)} \, , {\cal Y}_{\Theta} \Big\} = 
\frac{\a}{2\sqrt{\a'}} C^{1/2}_m \left[ \frac{1}{1-4\mu \a K} \sum_{\rr=1}^3 
(A^{\rr} C^{1/2} U_{(\rr)}^{-1} N^{\rr})_{m} + B_m \right] = 0\,.
\"
46,"\begin{equation}
\label{Yt2}
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty} \a_\rr X^{(\rr)}_{-m-n}
\th_{-n(\rr)} \, , {\cal Y}_{\Theta} \Big\} = \frac{i}{\sqrt{\a'}}
\frac{\a \, \a_3}{1-4\mu \a K}  \sum_{\rr=1}^3 \frac{1}{\a_{\rr}}
(C^{-1/2} A^{\rr} C^{3/2} N^{\rr})_{m} =0,
\"
47,"\begin{equation}\label{li2}
\Delta, J \to \infty ~~,~{\rm with}~~~~ 
 \lambda'=\frac{\lambda}{J^2} 
%= \frac{1}{(\mu\a)^2}
\sim const.~,~~  g_2=\frac{J^2}{N_c} \sim const.~,~~
\Delta - J \sim const.
~.
\"
48,"\begin{equation}
S_b = \frac{1}{4 \pi \alpha'} \int d\tau \int_{0}^{2 \pi
|\alpha|} d \sigma \left[ (\partial_{\tau} x)^2 - (\partial_{\sigma}
x)^2 - \mu^2 x^2 \right]~,
\label{bos45}
\"
49,"\begin{equation}
S_f = \frac{1}{4 \pi \alpha'} \int d\tau \int_{0}^{2 \pi |\alpha|} d
\sigma \left\{i e(\alpha) \left[{\bar{\theta}} \partial_{\tau} \theta +
\theta \partial_{\tau} {\bar{\theta}} + \theta \partial_{\sigma} \theta + 
{\bar{\theta}} \partial_{\sigma} {\bar{\theta}} \right] - 2 \mu 
{\bar{\theta}} \Pi \theta \right\}~.
\label{act567}
\"
50,"\begin{equation}
c_n = \frac{1}{\sqrt{1 + \rho_{n}^{2}}}~~,~~ \rho_{n} =
\frac{\omega_n -n}{\mu \alpha}~.
\label{cnrhon}
\"
51,"\begin{equation}
\theta = \theta_{0} + \sqrt{2} \sum_{n=1}^{\infty} 
\left[ \theta_{n} \cos \frac{n \sigma}{|\alpha|} +
\theta_{-n} \sin \frac{n \sigma}{|\alpha|} \right]~,
\label{svexpa7}
\"
52,"\begin{equation}
\theta_{0}= \frac{\sqrt{\alpha'}}{2 \sqrt{|\alpha|}}
\left[ (1 + e(\alpha) \Pi ) b_0 + 
e(\alpha) (1 - e(\alpha) \Pi) b_{0}^{\dagger} \right]~,
\label{th0sv}
\"
53,"\begin{equation}
\theta_{n}= \frac{\sqrt{\alpha'}}{\sqrt{2 |\alpha|}} 
\sqrt{\frac{n}{\omega_{(n)}}} 
\left[ P^{-1}_n b_n + e(\alpha) P_n b_{-n}^{\dagger} \right]~,
\label{Pthnsv}
\"
54,"\begin{equation}
\theta_{-n}= i \frac{\sqrt{\alpha'}}{\sqrt{2 |\alpha|}} 
\sqrt{\frac{n}{\omega_{(n)}}} 
\left[ P^{-1}_n b_{-n} - e(\alpha) P_n b_{n}^{\dagger} \right]~.
\label{Pth-nsv}
\"
55,"\begin{equation}
\label{Pdef}
P_{n}^{\pm 1} = c_n \sqrt{\frac{\omega_n}{n}} ( 1 \mp \rho_n \Pi) =
\frac{1}{\sqrt{1-\rho^2_{n}}} (1  \mp \rho_{n} \Pi)~.
\"
56,"\begin{equation}
\lambda = \frac{1}{2 \pi |\alpha|} \left\{ \lambda_{0} + \sqrt{2} 
\sum_{n=1}^{\infty} 
\left[ \lambda_{n} \cos \frac{n \sigma}{|\alpha|} +
\lambda_{-n} \sin \frac{n \sigma}{|\alpha|} \right] \right\}
\label{svexpa8}~.
\"
57,"\begin{equation}
\lambda_{0} = \frac{\sqrt{|\alpha|}}{2 \sqrt{\alpha '}} 
\left[ e(\alpha) (1 - e(\alpha) \Pi ) b_0 + 
(1 + e(\alpha) \Pi) b_{0}^{\dagger} \right]~,
\label{la0sv}
\"
58,"\begin{equation}
\lambda_{n}= \frac{\sqrt{|\alpha|}}{\sqrt{2 \alpha'}} 
\sqrt{\frac{n}{\omega_{(n)}}} 
\left[e(\alpha) P_n b_{-n} +  P^{-1}_n b_n^\dagger \right]~,
\label{Plansv}
\"
59,"\begin{equation}
\lambda_{-n}= - i \frac{\sqrt{|\alpha|}}{\sqrt{2 \alpha'}} 
\sqrt{\frac{n}{\omega_{(n)}}} 
\left[ P^{-1}_n b_{-n}^\dagger - e(\alpha) P_n b_{n} \right]~.
\label{Pla-nsv}
\"
60,"\begin{equation}
H_f = e(\a) \int_0^{2\pi \a}\! d\sigma \left(\sum_{i=1}^{2}
\partial_{\tau} \theta^i \lambda^i - L_f \right)= 
\frac{1}{\alpha} \sum_{n= -\infty}^{\infty} 
\frac{\omega_n}{2} (b_{n}^{\dagger} b_n -b_n b_{n}^{\dagger})~.
\label{hami89}
\"
61,"\begin{equation}
H = \frac{1}{\alpha} \sum_{n= -\infty}^{\infty} 
{\omega_n} (a_{n}^{\dagger} a_n + b_{n}^{\dagger} b_n)~.
\label{hami}
\"
62,"\begin{equation}
Q = \frac{1}{\sqrt{2}} \left(Q^- + \bar{Q}^- \right)~~,~~
\widetilde{Q} = \frac{i}{\sqrt{2}} \left( Q^- - \bar{Q}^- \right)~.
\"
63,"\begin{equation} \label{V-pp}
|V \rangle= \delta\left(\sum_{\rr=1}^3 \a_\rr\right) 
|E_a \rangle\, |E_b \rangle\, ,
\"
64,"\begin{equation}
\label{kinbos}
|E_a \rangle = \exp{\Big\{ \sum_{\rr,\rs=1}^{3} \sum_{m,n \in {\rm\bf Z}} 
a_{m (\rr)}^{\dagger} N^{\rr
\rs}_{mn} a_{n (\rs)}^{\dagger} \Big\} } |v \rangle_{123}~,
\"
65,"\begin{equation} 
\L \equiv \a_1 \l_{0(2)} - \a_2 \l_{0(1)}, \quad 
\Theta \equiv \frac{1}{\a_3} (\th_{0(1)}- \th_{0(2)}) , 
\quad \a \equiv \a_1\a_2\a_3~.
 \"
66,"\begin{equation} \label{vcc}
a_{n(\rr)} |v \rangle_\rr =0~, \quad b_{n(\rr)} |v \rangle_\rr =0 \quad \forall n.  
\"
67,"\begin{equation} a_{n(\rr)} |0 \rangle_\rr =0~~
\forall n~, \quad b_n |0\rangle =0~~ \forall n \neq 0, \quad \quad
\th_0 |0\rangle =0~. \"
68,"\begin{equation} \label{nqh}
|H_3 \rangle = \sum_{\rr=1}^3 H_\rr |V \rangle~~,~~ 
|Q_{3\dot{a \rangle}} = \sum_{\rr=1}^3 Q_{r \dot{a}}\; |V \rangle~~,~~
|\widetilde{Q \rangle_{3\dot{a}}} = \sum_{\rr=1}^3 \widetilde{Q}_{\rr
\dot{a}}\; |V \rangle~.
\"
69,"\begin{equation}
{\cal K} = {\cal K}_0 + {\cal K}_+ +{\cal K}_-\,,\qquad
\widetilde{\cal K} = {\cal K}_0 + {\cal K}_+ -{\cal K}_-~.
\"
70,"\begin{equation} \label{fsa}
A_{phys.} = \int_{-\infty}^\infty  {}_{123}\langle state|
H_3\rangle_\tau \;d\tau = \delta\left(\sum_{r=1}^3 H_r^{(2)}\right) 
{}_{123}\langle state| H_3\rangle_{\tau=0}~.
\"
71,"\begin{equation}
\label{dual}
\frac{(\langle 1 | \otimes \langle 2| \otimes \langle 3|) ~|H_3
\rangle}{\sum_\rr \left(H^{(2)}_{\rr\,\rr}\right)}
= C_{ijk}~, 
\"
72,"\begin{equation}
\label{3pt}
\langle  \bar O_i(x_i)  O_j(x_j) O_k(x_k) \rangle
=\frac{C_{ijk}} {(x_{ij})^{\Delta^{(0)}_i+\Delta^{(0)}_j-\Delta^{(0)}_k} 
(x_{ik})^{\Delta^{(0)}_i+\Delta^{(0)}_k-\Delta^{(0)}_j}
(x_{jk})^{\Delta^{(0)}_j+\Delta^{(0)}_k-\Delta^{(0)}_i}
}~,
\"
73,"\begin{equation}
 O_{vac}^{J}(x) = \frac{1}{\sqrt{JN^J}} {\rm Tr}\Big[Z^J\Big](x) \ \ ,
\label{ovac}
\"
74,"\begin{equation}
\label{baro-ij}
\bar O_{ij,m}^J (x) \equiv \N_2 \ 
(r^2)^{J+2}
\sum_{l=0}^{J}  
q^l {\rm Tr} \left[
(C_{ik} \bar{D}_{k} \ r^2\bar{Z} ) \bar{Z}^l 
( C_{jh}\bar{D}_{h}\ r^2\bar{Z} )\bar{Z}^{J-l} 
\right] (x)
\"
75,"\begin{equation}
\langle \bar O^{J_3}_{i i',n} O^{J_2}_{ii',m} O^{J_1}_{vac} \rangle
\equiv
\lim_{x_3\rightarrow \infty}
\langle \bar O^{J_3}_{i i',n}(x_3) O^{J_2}_{ii',m}(x_2) 
O^{J_1}_{vac}(x_1) \rangle
= \frac{J_2}{N}\sqrt{\frac{J_1J_2}{J_3}}\frac{\sin^2(\pi n y)}{\pi^2(m-ny)^2} \ \ ,
\label{tri-2}
\"
76,"\begin{equation}
\langle \bar O^{J_3}_{i i,n} O^{J_2}_{ii,m} O^{J_1}_{vac} \rangle
= \langle \bar O^{J_3}_{i j,n} O^{J_2}_{ij,m} O^{J_1}_{vac}\rangle
+ \langle \bar O^{J_3}_{i j,-n} O^{J_2}_{ij,m} O^{J_1}_{vac}\rangle
\label{sing}
\"
77,"\begin{equation}
\langle i | \langle j | \langle k 
|V \rangle = \frac{C_{ijk}}{C^{(0)}_{ijk}} ~,
\label{come}
\"
78,"\begin{equation}
\hat a_n = \frac{1}{\sqrt{2}}(a_n - i a_{-n}) \quad ,\quad \quad 
\hat a_{-n} = \frac{1}{\sqrt{2}}(a_n + i a_{-n})~ .
\label{bmn-osc}
\"
79,"\begin{equation}\label{323}
A^{ii'}_b = \frac{1}{4} \left[
N^{32}_{nm} - N^{32}_{-n-m}\right]^2 \sim 
y \frac{\sin^2 (\pi n y)}{\pi^2 (m-ny)^2}
~,
\"
80,"\begin{equation}
\langle \bar O^{J_3}_{\a \dot\b,n} O^{J_2}_{\a\dot\b,m} O^{J_1} \rangle
= - \frac{J_2}{N}\sqrt{\frac{J_1J_2}{J_3}}\frac{\sin^2(\pi n
  y)}{\pi^2(m-ny)^2} \ \ , 
\label{fri-2}
\"
81,"\begin{equation}
\langle \bar O^{J_3}_{\a \a,n} O^{J_2}_{\a\a,m} O^{J_1}_{vac} \rangle
= \langle \bar O^{J_3}_{\a\b,n} O^{J_2}_{\a\b,m} O^{J_1}_{vac}\rangle
- \langle \bar O^{J_3}_{\a\b,-n} O^{J_2}_{\a\b,m} O^{J_1}_{vac}\rangle ~.
\label{fing}
\"
82,"\begin{equation}
\hat b_n = \frac{1}{\sqrt{2}}(b_n + b_{-n}) \quad ,\quad \quad 
\hat b_{-n} = - \frac{i}{\sqrt{2}}(b_n - b_{-n})~ .
\label{fmn-osc}
\"
83,"\begin{equation}
A^{ab}_f = 
\langle \a_1,\a_2,\a_3|\hat b_{n(3)}^{a}\hat b_{-n(3)}^{b}
\hat b_{m(2)}^{a}\hat b_{-m(2)}^{b} |V \rangle
\label{aijf}
 =  -\frac{1}{4}\left[(Q^{23}_{mn})^2+ (Q^{32}_{nm})^2
-Q^{23}_{mn}Q^{32}_{nm}\right] ~.
\"
84,"\begin{equation}
Q^{32}_{nm}\sim - N^{32}_{nm} ~, \quad\quad
Q^{23}_{mn}\sim - N^{23}_{-m-n} ~.
\label{QN}
\"
85,"\begin{equation}
A^{aa}_f = 
\langle \a_1,\a_2,\a_3|\hat b_{n(3)}^{a}\hat b_{-n(3)}^{a}
\hat b_{m(2)}^{a}\hat b_{-m(2)}^{a} |V \rangle
\label{aiif}
 = \left[-Q^{33}_{nn} Q^{22}_{mm}
+Q^{23}_{mn}Q^{32}_{nm}\right] \sim N^{23}_{-m-n}N^{32}_{nm}.
\"
86,"\begin{equation}
 N^{23}_{mn}N^{32}_{nm}\sim
- \frac{y}{\pi^2} \sin^2(\pi ny)
\left[\frac{1}{(m-ny)^2}-\frac{1}{(m+ny)^2}\right] ~.
\"
87,"\begin{equation}
x_{m(3)} = - \sum_{n = -\infty}^{\infty} \sum_{\ri=1}^{2}
\frac{\alpha_\ri}{\alpha_3 }X^{(\ri)}_{mn} 
x_{n(\ri)} ~~,~~
p_{m(3)}  =  -  
\sum_{n = -\infty}^{\infty} \sum_{\ri=1}^{2} X^{(\ri)}_{mn} p_{n(\ri)}~,
\label{eq378}
\"
88,"\begin{equation}
\label{feq378}
\theta_{m(3)} = - \sum_{n =  -\infty}^{\infty} \sum_{\ri=1}^{2}
\frac{\alpha_\ri}{\alpha_3 }X^{(\ri)}_{mn} \theta_{n(\ri)}~~,~~
\lambda_{m(3)}  =  -  
\sum_{n = -\infty}^{\infty} \sum_{\ri=1}^{2} X^{(\ri)}_{mn} \lambda_{n(\ri)}~,
\"
89,"\begin{equation}
X^{(\rr)}_{mn}\equiv
\cases{
(C^{1/2} A^\rr C^{-1/2})_{mn}\,, & $m>0\,,n>0$\,, \cr
\frac{\a_3}{\a_\rr}(C^{-1/2}A^\rr C^{1/2})_{-m,-n}\,,&  $m<0\,, n<0$\,, \cr
- \frac{1}{\sqrt{2}}\e^{\rr \rs}\a_\rs (C^{1/2}B)_m \,, & $m>0\,, n=0$\,, \cr
1\,, & $m=0=n $\,,\cr
0\,,& \mbox{otherwise}\, .}
\"
90,"\begin{equation}
\label{Wl1}
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty}  X^{(\rr)}_{mn}
\l_{n(\rr)} \, , {\cal W}_{\Lambda} \Big\} =
- \frac{1}{2\sqrt{\a'}} \frac{\a}{1-4\mu \a K} \sum_{\rr=1}^3 
\frac{1}{\a_{\rr}}(C^{1/2} A^{\rr} C^{3/2} N^{\rr})_{m} 
= 0
\"
91,"\begin{equation}
\label{Wt1}
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty} \a_\rr X^{(\rr)}_{mn}
\th_{n(\rr)} \, , {\cal W}_{\Theta} \Big\} \,\,\, {\rm for} \,\, m>0~,
\quad
\Big\{ \sum_{\rr=1}^3 \sum_{n=1}^{\infty}  X^{(\rr)}_{-m-n}
\l_{-n(\rr)} \, , {\cal W}_{\Lambda} \Big\} \,\,\, {\rm for} \,\, m<0~,
\"
