,equation
24,"\begin{equation}
A_{\alpha }=-\frac{1}{3}\left( \partial ^{\beta }\tilde{h}_{\beta \alpha
}-\partial _{\alpha }\tilde{h}_{\beta }^{\beta }+\partial ^{\beta }\omega
_{\beta \alpha }\right) \ .  \label{a}
\"
25,"\begin{equation}
T_{(\alpha \beta )\mu }=\left( \eta _{\mu \alpha }A_{\beta }-\eta _{\mu
\beta }A_{\alpha }\right) +\left( \partial _{\alpha }B_{\mu \beta }-\partial
_{\beta }B_{\mu \alpha }\right) -\frac{1}{6}\epsilon _{\alpha \beta \sigma
\nu }\int (dy)\,f^{\sigma }(x-y)\Theta ^{\mu \nu }(y)\ .
\"
26,"\begin{equation}
\partial ^{\alpha }\omega _{\nu \alpha }-\partial _{\beta }\tilde{h}_{\nu
}^{\beta }=\partial _{\nu }\Phi \ ,  \label{hh}
\"
27,"\begin{equation}
\partial ^{\nu }\partial _{\beta }\tilde{h}_{\nu }^{\beta }=-\partial ^{\nu
}\partial _{\nu }\Phi \ .  \label{pp}
\"
28,"\begin{equation}
\partial ^{\alpha }\partial _{\alpha }\tilde{h}_{\mu \nu }-\partial _{\mu
}\partial _{\alpha }\tilde{h}_{\nu }^{\alpha }-\partial _{\nu }\partial
_{\alpha }\tilde{h}_{\mu }^{\alpha }+\frac{1}{3}\partial _{\nu }\partial
_{\mu }\tilde{h}_{\alpha }^{\alpha }+\frac{1}{3}\eta _{\mu \nu }\left(
\partial _{\alpha }\partial _{\beta }\tilde{h}^{\alpha \beta }-\partial
^{\beta }\partial _{\beta }\tilde{h}_{\alpha }^{\alpha }\right) -\frac{2}{3}%
\partial _{\mu }\partial _{\nu }\Phi =0\ .  \label{qqq}
\"
29,"\begin{equation}
\frac{1}{2}\epsilon _{\kappa \lambda \sigma \alpha }\partial ^{\kappa
}\omega ^{\sigma \lambda }\equiv D_{\alpha }=\left( \partial _{\alpha
}h_{\beta }^{\beta }-\partial _{\beta }h_{\alpha }^{\beta }\right) \ .
\label{fafa}
\"
30,"\begin{equation}
\delta \Phi =-\Psi -2\partial _{\alpha }f^{\alpha }\ ,  \label{phi}
\"
31,"\begin{equation}
\Phi =-\tilde{h}_{\alpha }^{\alpha }\ .  \label{fijacion}
\"
32,"\begin{equation}
\partial ^{\alpha }\omega _{\nu \alpha }-\partial _{\beta }\tilde{h}_{\nu
}^{\beta }=-\partial _{\nu }\tilde{h}_{\alpha }^{\alpha }\ ,  \label{hh11}
\"
33,"\begin{equation}
\partial ^{\alpha }\partial ^{\beta }\tilde{h}_{\alpha \beta }-\partial ^{2}%
\tilde{h}_{\alpha }^{\alpha }=0\ .  \label{NORMA1}
\"
34,"\begin{equation}
\partial ^{\alpha }\partial _{\alpha }\tilde{h}_{\mu \nu }-\left( \partial
_{\mu }\partial _{\alpha }\tilde{h}_{\nu }^{\alpha }+\partial _{\nu
}\partial _{\alpha }\tilde{h}_{\mu }^{\alpha }\right) +\partial _{\nu
}\partial _{\mu }\tilde{h}_{\alpha }^{\alpha }=0\ ,
\"
35,"\begin{equation}
\epsilon ^{\kappa \lambda \sigma \beta }\left( \partial _{\alpha }h_{\beta
}^{\alpha }-\partial _{\beta }h_{\alpha }^{\alpha }\right) -\epsilon
^{\kappa \lambda \alpha \beta }\,\partial _{\alpha }h_{\beta }^{\sigma
}=\left( \partial ^{\kappa }{\tilde{h}}^{\sigma \lambda }-\partial ^{\lambda
}{\tilde{h}}^{\sigma \kappa }\right) +\left( \partial ^{\kappa }\omega
^{\sigma \lambda }-\partial ^{\lambda }\omega ^{\sigma \kappa }\right) \ .
\label{DUALTR}
\"
36,"\begin{equation}
R_{\ \ \mu \nu \kappa }^{\lambda }=\frac{1}{2}\left[ \partial _{\mu }\left(
\partial _{\kappa }h_{\nu }^{\lambda }-\partial _{\nu }h_{\kappa }^{\lambda
}\right) -\partial ^{\lambda }\left( \partial _{\kappa }h_{\mu \nu
}-\partial _{\nu }h_{\mu \kappa }\right) \right] \ ,
\"
37,"\begin{equation}
\tilde{R}_{\mu \ \ }^{\ \ \sigma \lambda \kappa }=\frac{1}{2}\epsilon _{\ \
\ \ \alpha \beta }^{\kappa \lambda }\,R_{\mu }^{\ \ \sigma \alpha \beta }\ ,
\label{RIEMANN}
\"
38,"\begin{equation}
\delta \omega _{\sigma \kappa }=-\,\epsilon _{\mu \nu \sigma \kappa
}{}\partial ^{\mu }\varepsilon ^{\nu }\ ,  \label{haha}
\"
39,"\begin{equation}
h_{\mu \nu }(k)=h^{+}(k)e_{\mu \nu }^{+}(k)+h^{\times }(k)\,e_{\mu \nu
}^{\times }(k)\ ,  \label{fas}
\"
40,"\begin{equation}
e_{\mu \nu }^{+}(k)=m_{\mu }m_{\nu }-n_{\mu }n_{\nu }\ ,\qquad e_{\mu \nu
}^{\times }(k)=m_{\mu }n_{\nu }+n_{\mu }m_{\nu }\ .
\"
41,"\begin{equation}
\hat{m}\cdot \hat{m}=\hat{n}\cdot \hat{n}=1\ ,\qquad \hat{m}\cdot \hat{n}=0\
,\qquad \hat{m}\cdot \vec{k}=\hat{n}\cdot \vec{k}=0\ .
\"
42,"\begin{equation}
\epsilon _{\lambda \sigma \kappa \alpha }\partial ^{\lambda }\omega ^{\sigma
\kappa }=0\ .
\"
43,"\begin{equation}
\partial ^{\mu }\omega _{\mu \nu }=0\ ,
\"
44,"\begin{equation}
\tilde{h}_{\mu \nu }(k)=\tilde{h}_{+}\,e_{\mu \nu }^{+}(k)+\tilde{h}_{\times
}\,e_{\mu \nu }^{\times }(k)\ .  \label{HMUNU2}
\"
45,"\begin{equation}
{\tilde{D}}_{\kappa \sigma \lambda }=-\frac{1}{2}\epsilon _{\kappa \lambda
}{}^{\alpha \beta }\,D_{\alpha \sigma \beta }\ ,  \label{DUALTR1}
\"
46,"\begin{equation}
\epsilon _{\alpha \beta }{}^{\mu \nu }\,k_{\mu }\,m_{\nu }=(k_{\alpha
}\,n_{\beta }-k_{\beta }\,n_{\alpha })\ ,\qquad \epsilon _{\alpha \beta
}{}^{\mu \nu }\,k_{\mu }\,n_{\nu }=-(k_{\alpha }\,m_{\beta }-k_{\beta
}\,m_{\alpha })\ ,
\"
47,"\begin{equation}
\tilde{h}_{+}=h_{\times }\ ,\qquad \tilde{h}_{\times }=h_{+}\ .
\"
48,"\begin{equation}
h_{\mu \nu }=-\frac{2M}{r}\delta _{\mu \nu }\ ,  \label{HPM}
\"
49,"\begin{equation}
h=\eta ^{\mu \nu }h_{\mu \nu }=\frac{4M}{r}\ ,
\"
50,"\begin{equation}
-\epsilon _{\kappa \lambda \sigma \alpha }\partial ^{\kappa }\omega ^{\sigma
\lambda }=D_{\alpha }=-4\,\frac{M}{r^{3}}x_{\alpha }\ .  \label{cat}
\"
51,"\begin{equation}
\partial ^{\mu }\tilde{h}_{\mu \nu }=\partial _{\nu }\tilde{h}_{\alpha
}^{\alpha }\ ,
\"
52,"\begin{equation}
\partial ^{\mu }\,\omega _{\mu \nu }=0\ .  \label{ZDIV}
\"
53,"\begin{equation}
{\vec{H}}=(H^{1},H^{2},H^{3})=2M\,\frac{{\hat{n}}\times {\vec{r}}}{r(r+{\hat{%
n}}\cdot {\vec{r}})}\ ,  \label{gala}
\"
54,"\begin{equation}
T_{(ij)0}=-\epsilon _{ij0k}{}\,\partial ^{k}h\ .
\"
55,"\begin{equation}
{\tilde{h}}^{00}=0\ ,\qquad {\tilde{h}}^{ij}=0\ ,\qquad \tilde{h}%
^{j0}=-\omega ^{j0}\ .
\"
56,"\begin{equation}
\partial ^{i}\omega ^{0j}-\partial ^{j}\omega ^{0i}=-\frac{1}{2}\epsilon
_{0ijk}{}\,\partial ^{k}h\ ,
\"
57,"\begin{equation}
b_{\alpha }=\frac{1}{6}\epsilon _{\alpha \mu \nu \lambda }H^{\mu \nu \lambda
}\ ,
\"
58,"\begin{equation}
L=\frac{1}{2}\left( \partial _{\alpha }h^{\alpha }\right) \left( \partial
_{\beta }h^{\beta }\right) -\frac{m^{2}}{2}h^{\alpha }h_{\alpha }\ .
\"
59,"\begin{equation}
\Pi _{0}=\frac{\partial L}{\partial \left( \partial ^{0}h^{0}\right) }%
=\left( \partial _{\alpha }h^{\alpha }\right) \ ,\qquad \Pi _{i}=\frac{%
\partial L}{\partial \left( \partial ^{0}h^{i}\right) }=0\ ,
\"
60,"\begin{equation}
\dot{h}_{0}=\left( \Pi _{0}-\partial _{i}h^{i}\right) \ ,
\"
61,"\begin{equation}
H=\frac{1}{2}\Pi _{0}^{2}+h^{i}\partial _{i}\Pi _{0}+\frac{m^{2}}{2}\left(
h^{0}h_{0}+h^{i}h_{i}\right) +\lambda ^{i}\Pi _{i}\ .
\"
62,"\begin{equation}
\dot{\Pi}_{k}=0\quad \Rightarrow \quad 0=\Theta _{k}=\partial _{k}\Pi
_{0}+cm^{2}h_{k}\ .
\"
63,"\begin{equation}
0=\dot{\Theta}_{k}=m^{2}\left( \partial _{k}h_{0}-\lambda _{k}\right)
\"
64,"\begin{equation}
\Pi _{i}=0\ ,\qquad \Theta _{k}=\partial _{k}\Pi _{0}+cm^{2}h_{k}=0\ ,
\"
65,"\begin{equation}
\mathcal{L}=\frac{4}{9}F_{(\alpha \beta \gamma )\nu }\,F^{(\alpha \beta
\gamma )\nu }+\frac{2}{3}F_{(\alpha \beta \gamma )\nu }\,F^{(\alpha \beta
\nu )\gamma }-F_{(\alpha \beta \mu )}{}^{\mu }\,F^{(\alpha \beta \nu
)}{}_{\nu }\ ,  \label{LT0}
\"
66,"\begin{equation}
F^{(\alpha \beta \gamma )\nu }=\partial ^{\alpha }T^{\left( \beta \gamma
\right) \nu }+\partial ^{\beta }T^{\left( \gamma \alpha \right) \nu
}+\partial ^{\gamma }T^{\left( \alpha \beta \right) \nu }\ .
\"
67,"\begin{equation}
-4\partial _{\alpha }\,F^{\left( \alpha \nu \rho \right) \sigma }-2\partial
_{\alpha }\,F^{\left( \alpha \nu \sigma \right) \rho }+2\partial _{\alpha
}\,F^{\left( \alpha \rho \sigma \right) \nu }-2\partial _{\alpha
}\,F^{\left( \nu \rho \sigma \right) \alpha }+3\partial ^{\sigma
}F\,^{\left( \nu \rho \mu \right) }{}_{\mu }=0\ .
\"
68,"\begin{equation}
\Pi =-\frac{1}{2}\epsilon _{ijk}\Pi ^{(ij)k}\ ,\qquad F^{0}=-\frac{1}{2}%
\epsilon _{ijk}\partial ^{i}T^{(jk)0}\ .
\"
69,"\begin{equation}
N=\frac{1}{2}(2\times 24-2\times 22-2)=1\ ,
\"
70,"\begin{equation}
T^{\left( 12\right) 0}=-\frac{1}{4k}\Pi ^{\left( 12\right) 3}\ ,\qquad \Pi
^{(12)0}=4k\,T^{(12)3}\ .
\"
71,"\begin{equation}
L(\varphi ,L^{\mu })=L^{\mu }\partial _{\mu }\varphi -\frac{1}{2}L^{\mu
}L_{\mu }-\frac{1}{2}m^{2}\varphi ^{2}+J\varphi \ .  \label{llf}
\"
72,"\begin{equation}
L(\varphi ,H_{\nu \sigma \tau })=H_{\nu \sigma \tau }\epsilon ^{\mu \nu
\sigma \tau }\partial _{\mu }\varphi +3H_{\nu \sigma \tau }H^{\nu \sigma
\tau }-\frac{1}{2}m^{2}\varphi ^{2}+J\varphi \ .  \label{lhf}
\"
73,"\begin{equation}
H_{\nu \sigma \tau }(\varphi )=\frac{1}{6}\epsilon ^{\nu \sigma \tau \mu
}\partial _{\mu }\varphi \ ,  \label{HVARPHI}
\"
74,"\begin{equation}
m^{2}\varphi =-\partial _{\mu }\epsilon ^{\mu \nu \sigma \tau }H_{\nu \sigma
\tau }+J\ .  \label{efh}
\"
75,"\begin{equation}
L(H_{\nu \sigma \tau })=\frac{1}{2}\left( \epsilon ^{\mu \nu \sigma \tau
}\partial _{\mu }H_{\nu \sigma \tau }\right) ^{2}+3m^{2}H_{\nu \sigma \tau
}H^{\nu \sigma \tau }-J\epsilon ^{\mu \nu \sigma \tau }\partial _{\mu
}H_{\nu \sigma \tau }+\frac{1}{2}J^{2}\,,  \label{lhh}
\"
76,"\begin{equation}
T_{(\mu \nu )\rho }+T_{(\nu \rho )\mu }+T_{(\rho \mu )\nu }=0\ ,
\"
77,"\begin{equation}
\partial _{\mu }\epsilon ^{\mu \nu \sigma \tau }H_{\nu \sigma \tau }=J\ .
\label{CONSTH}
\"
78,"\begin{equation}
H_{\nu \sigma \tau }=\partial _{\nu }B_{\sigma \tau }+\partial _{\sigma
}B_{\tau \nu }+\partial _{\tau }B_{\nu \sigma }\ .  \label{POTH}
\"
79,"\begin{equation}
f^{\mu }(x)=\int_{C}^{x}d\xi ^{\mu }\,\delta ^{(4)}(\xi )\ ,\qquad \partial
_{\mu }f^{\mu }(x)=\delta ^{(4)}(x)\ .
\"
80,"\begin{equation}
\epsilon ^{\mu \nu \sigma \tau }\,H_{\nu \sigma \tau }(x)=\int \,(dy)f^{\mu
}(x-y)J(y)\ ,
\"
81,"\begin{equation}
H_{\nu \sigma \tau }=\partial _{\nu }B_{\sigma \tau }+\partial _{\sigma
}B_{\tau \nu }+\partial _{\tau }B_{\nu \sigma }+\frac{1}{6}\epsilon _{\nu
\sigma \tau \rho }\int (dy)f^{\rho }(x-y)J(y)\ ,  \label{GENSOL}
\"
82,"\begin{equation}
\frac{1}{6}\epsilon _{\nu \sigma \tau \mu }\partial ^{\mu }\varphi =\partial
_{\nu }B_{\sigma \tau }+\partial _{\sigma }B_{\tau \nu }+\partial _{\tau
}B_{\nu \sigma }+\frac{1}{6}\epsilon _{\nu \sigma \tau \rho }\int
(dy)f^{\rho }(x-y)J(y)\ .
\"
83,"\begin{equation}
L=\frac{1}{8}\,T_{(\mu \nu )\sigma }T^{(\mu \nu )\sigma }+\frac{1}{4}T_{(\mu
\nu )\sigma }T^{(\mu \sigma )\nu }+\frac{1}{2}T_{(\mu \nu )\sigma }\epsilon
^{\mu \nu \alpha \beta }\partial _{\alpha }h_{\;\beta }^{\sigma }+h^{\alpha
\beta }\Theta _{\alpha \beta }\ ,  \label{plag}
\"
84,"\begin{equation}
\,T_{(\mu \nu )\beta }=-\epsilon _{\mu \nu }{}^{\alpha \sigma }\,\partial
_{\alpha }h_{\sigma \beta }+\epsilon _{\mu \nu \beta \lambda }\left(
\partial _{\alpha }h^{\alpha \lambda }-\partial ^{\lambda }h_{\alpha
}^{\alpha }\right) \ ,  \label{t2}
\"
85,"\begin{equation}
\mathcal{L}=-\partial _{\mu }h^{\mu \nu }\partial _{\alpha }h_{\nu }^{\alpha
}+\frac{1}{2}\partial ^{\alpha }h_{\mu \nu }\partial _{\alpha }h^{\mu \nu
}+\partial _{\mu }h^{\mu \nu }\partial _{\nu }h_{\alpha }^{\alpha }-\frac{1}{%
2}\partial _{\alpha }h_{\mu }^{\mu }\partial ^{\alpha }h_{\nu }^{\nu
}+h^{\alpha \beta }\Theta _{\alpha \beta }\ ,  \label{hlag}
\"
86,"\begin{equation}
\partial ^{\alpha }\partial _{\alpha }h_{\mu \nu }+\partial _{\mu }\partial
_{\nu }h_{\alpha }^{\alpha }-\left( \partial _{\mu }\partial _{\alpha
}h_{\nu }^{\alpha }+\partial _{\nu }\partial _{\alpha }h_{\mu }^{\alpha
}\right) -\eta _{\mu \nu }\left( \partial ^{\alpha }\partial _{\alpha
}h_{\beta }^{\beta }-\partial _{\alpha }\partial _{\beta }h^{\alpha \beta
}\right) =\Theta _{\mu \nu }\ ,  \label{ei}
\"
87,"\begin{equation}
h_{\mu \nu }\rightarrow h_{\mu \nu }+\partial _{\mu }\varepsilon _{\nu
}+\partial _{\nu }\varepsilon _{\mu }\ .  \label{pe}
\"
88,"\begin{equation}
\partial _{\sigma }\left( \epsilon ^{\alpha \beta \sigma \nu }T_{(\alpha
\beta )}{}^{\mu }+\epsilon ^{\alpha \beta \sigma \mu }T_{(\alpha \beta
)}{}^{\nu }\right) =\Theta ^{\mu \nu }\ .  \label{aga}
\"
89,"\begin{equation}
\left( \epsilon ^{\alpha \beta \sigma \nu }{\bar{T}}_{(\alpha \beta
)}{}^{\mu }+\epsilon ^{\alpha \beta \sigma \mu }{\bar{T}}_{(\alpha \beta
)}{}^{\nu }\right) (x)=\int (dy)\,f^{\sigma }(x-y)\Theta ^{\mu \nu }(y)\ ,
\"
90,"\begin{equation}
{\bar{T}}_{(\alpha \beta )}{}^{\mu }=-\frac{1}{6}\epsilon _{\alpha \beta
\sigma \nu }\int (dy)\,f^{\sigma }(x-y)\Theta ^{\mu \nu }(y)\ .
\"
91,"\begin{equation}
\partial _{\sigma }\left( \epsilon ^{\alpha \beta \sigma \nu }\tilde{T}%
_{(\alpha \beta )}^{\mu }+\epsilon ^{\alpha \beta \sigma \mu }\tilde{T}%
_{(\alpha \beta )}^{\nu }\right) =0\ .  \label{const}
\"
92,"\begin{equation}
\partial _{\sigma }\left( \epsilon ^{\alpha \beta \sigma \nu }\tilde{T}%
_{(\alpha \beta )}^{\mu }-\epsilon ^{\alpha \beta \sigma \mu }\tilde{T}%
_{(\alpha \beta )}^{\nu }\right) =2\,\epsilon ^{\mu \nu \sigma \delta
}\partial _{\sigma }A_{\delta }\ .  \label{HEQ}
\"
93,"\begin{equation}
\tilde{T}_{(\alpha \beta )\mu }=\left( \eta _{\mu \alpha }A_{\beta }-\eta
_{\mu \beta }A_{\alpha }\right) +\left( \partial _{\alpha }B_{\mu \beta
}-\partial _{\beta }B_{\mu \alpha }\right) \ ,  \label{exp}
\"
94,"\begin{equation}
B_{\mu \nu }=\omega _{\mu \nu }+\tilde{h}_{\mu \nu }\ .
\"
95,"\begin{equation}
A_{\alpha }=-\frac{1}{3}\left( \partial ^{\beta }\tilde{h}_{\beta \alpha
}-\partial _{\alpha }\tilde{h}_{\beta }^{\beta }+\partial ^{\beta }\omega
_{\beta \alpha }\right) \ .  \label{a}
\"
96,"\begin{equation}
T_{(\alpha \beta )\mu }=\left( \eta _{\mu \alpha }A_{\beta }-\eta _{\mu
\beta }A_{\alpha }\right) +\left( \partial _{\alpha }B_{\mu \beta }-\partial
_{\beta }B_{\mu \alpha }\right) -\frac{1}{6}\epsilon _{\alpha \beta \sigma
\nu }\int (dy)\,f^{\sigma }(x-y)\Theta ^{\mu \nu }(y)\ .
\"
97,"\begin{equation}
\partial ^{\alpha }\omega _{\nu \alpha }-\partial _{\beta }\tilde{h}_{\nu
}^{\beta }=\partial _{\nu }\Phi \ ,  \label{hh}
\"
98,"\begin{equation}
\partial ^{\nu }\partial _{\beta }\tilde{h}_{\nu }^{\beta }=-\partial ^{\nu
}\partial _{\nu }\Phi \ .  \label{pp}
\"
99,"\begin{equation}
\partial ^{\alpha }\partial _{\alpha }\tilde{h}_{\mu \nu }-\partial _{\mu
}\partial _{\alpha }\tilde{h}_{\nu }^{\alpha }-\partial _{\nu }\partial
_{\alpha }\tilde{h}_{\mu }^{\alpha }+\frac{1}{3}\partial _{\nu }\partial
_{\mu }\tilde{h}_{\alpha }^{\alpha }+\frac{1}{3}\eta _{\mu \nu }\left(
\partial _{\alpha }\partial _{\beta }\tilde{h}^{\alpha \beta }-\partial
^{\beta }\partial _{\beta }\tilde{h}_{\alpha }^{\alpha }\right) -\frac{2}{3}%
\partial _{\mu }\partial _{\nu }\Phi =0\ .  \label{qqq}
\"
100,"\begin{equation}
\frac{1}{2}\epsilon _{\kappa \lambda \sigma \alpha }\partial ^{\kappa
}\omega ^{\sigma \lambda }\equiv D_{\alpha }=\left( \partial _{\alpha
}h_{\beta }^{\beta }-\partial _{\beta }h_{\alpha }^{\beta }\right) \ .
\label{fafa}
\"
101,"\begin{equation}
\delta \Phi =-\Psi -2\partial _{\alpha }f^{\alpha }\ ,  \label{phi}
\"
102,"\begin{equation}
\Phi =-\tilde{h}_{\alpha }^{\alpha }\ .  \label{fijacion}
\"
103,"\begin{equation}
\partial ^{\alpha }\omega _{\nu \alpha }-\partial _{\beta }\tilde{h}_{\nu
}^{\beta }=-\partial _{\nu }\tilde{h}_{\alpha }^{\alpha }\ ,  \label{hh11}
\"
104,"\begin{equation}
\partial ^{\alpha }\partial ^{\beta }\tilde{h}_{\alpha \beta }-\partial ^{2}%
\tilde{h}_{\alpha }^{\alpha }=0\ .  \label{NORMA1}
\"
105,"\begin{equation}
\partial ^{\alpha }\partial _{\alpha }\tilde{h}_{\mu \nu }-\left( \partial
_{\mu }\partial _{\alpha }\tilde{h}_{\nu }^{\alpha }+\partial _{\nu
}\partial _{\alpha }\tilde{h}_{\mu }^{\alpha }\right) +\partial _{\nu
}\partial _{\mu }\tilde{h}_{\alpha }^{\alpha }=0\ ,
\"
