,equation
10,"\begin{equation}
l_{o}=\psi _{o}+\bar{S}_{oe}\psi _{e}\,,~~~r_{o}=\psi _{o}-\bar{S}_{oe}\psi
_{e}\,,  \label{eq:sinDN_psi2lr}
\"
11,"\begin{equation}
\psi _{e}={\frac{1}{2}}S_{eo}(l_{o}-r_{o})\,,~~~\psi _{o}={\frac{1}{2}}%
(l_{o}+r_{o}),  \label{eq:sinDN_lr2psi}
\"
12,"\begin{equation}
S_{eo}={\frac{4}{\pi }}\int_{0}^{\frac{\pi }{2}}d\sigma \sin e\sigma \sin
o\sigma ={\frac{4i^{o-e+1}e}{\pi (e^{2}-o^{2})}}\,.  \label{S}
\"
13,"\begin{equation}
\bar{S}S=S\bar{S}=1\,.  \label{eq:tilRconsistency}
\"
14,"\begin{equation}
\sum_{o=1}^{\infty }{\tilde{w}}_{o}\psi _{o}=\sum_{o=1}^{\infty }{\tilde{w}}%
_{o}l_{o}=\sum_{n=1}^{\infty }{\tilde{w}}_{o}r_{o}  \label{CONTI}
\"
15,"\begin{equation}
\tilde{w}_{o}=\sqrt{2}\sin {\frac{o\pi }{2}}=\sqrt{2}\,i^{o-1}\,.
\label{eq:tilwinfty}
\"
16,"\begin{equation}
l(0)=r(0)=0\,,\quad l(\pi /2)=r(\pi /2)={\bar{\psi}}.
\"
17,"\begin{equation}
\bar{\psi}={\tilde{w}}_{o}\psi _{o}\,,~~~l_{e}=\psi _{e}+\tilde{T}_{eo}\psi
_{o}\,,~~~r_{e}=-\psi _{e}+\tilde{T}_{eo}\psi _{o}\,,
\label{eq:sinDD_psi2lr}
\"
18,"\begin{equation}
\psi _{e}={\frac{1}{2}}(l_{e}-r_{e})\,,~~~\psi _{o}={\tilde{u}}_{o}\bar{\psi}%
+{\frac{1}{2}}\bar{S}_{oe}(l_{e}+r_{e})\,,  \label{eq:sinDD_lr2psi}
\"
19,"\begin{equation}
{\tilde{u}}_{o}{\tilde{w}}_{o}=1,\quad {\tilde{T}}\bar{S}=1\,,\quad {\tilde{T%
}}{\tilde{u}}=0,\quad S\tilde{w}=0\,.
\"
20,"\begin{equation}
U_{-e,o}={\frac{2}{\pi }}{\frac{i^{o-e-1}}{o-e}}\,,\quad U_{-o,e}^{-1}={%
\frac{2}{\pi }}{\frac{e}{o}}{\frac{i^{o-e-1}}{o-e}}\,,\quad w_{e}^{\prime
}=i^{-e+2}\,,\quad v_{o}^{\prime }={\frac{2}{\pi }}{\frac{i^{o-1}}{o}}\,,
\label{eq:UU^-1limit}
\"
21,"\begin{equation}
\sum_{o}U_{-e,o}U_{-o,e^{\prime }}^{-1}=\delta _{e,e^{\prime }}\,,\quad
\sum_{e\neq 0}U_{-o,e}^{-1}U_{-e,o^{\prime }}=\delta _{o,o^{\prime }}\,,
\label{eq_UUinv}
\"
22,"\begin{equation}
U^{-1}={\kappa _{o}^{\prime }}^{-1}{\bar{U}}\kappa _{e}^{\prime }\,,\quad
U^{-1}=\bar{U}+v^{\prime }\bar{w}^{\prime }\,,\quad v^{\prime }=\bar{U}%
w^{\prime }\,,\quad w^{\prime }=\bar{U}^{-1}v^{\prime }\,,  \label{eq:Udef}
\"
23,"\begin{equation}
U\bar{U}=1_{e},\quad Uv^{\prime }=0,\quad \bar{v}^{\prime }v^{\prime }=1\,,
\label{e_UUanomaly}
\"
24,"\begin{equation}
\kappa _{e}^{\prime }=\epsilon (e)\kappa _{|e|}\,,\quad \kappa _{o}^{\prime
}=\epsilon (o)\kappa _{|o|}\,.
\label{eq:kekoprime}
\"
25,"\begin{equation}
T_{eo}={\frac{w_{e}v_{o}\kappa _{o}^{2}}{\kappa _{e}^{2}-\kappa _{o}^{2}}}%
\,,\quad R_{oe}={\frac{w_{e}v_{o}\kappa _{e}^{2}}{\kappa _{e}^{2}-\kappa
_{o}^{2}}}\,,\quad S_{eo}={\frac{w_{e}v_{o}\kappa _{e}\kappa _{o}}{\kappa
_{e}^{2}-\kappa _{o}^{2}}}\,.  \label{eqs:defns}
\"
26,"\begin{equation}
\bar{w}\kappa _{e}^{-2}w=\bar{v}\kappa _{o}^{-2}v=\sum_{o>0}\kappa
_{o}^{-2}-\sum_{e>0}\kappa _{e}^{-2}.  \label{w2w}
\"
27,"\begin{equation}
\bar{w}f\left( \kappa _{e}^{2}\right) w=\sum_{e}f\left( \kappa
_{e}^{2}\right) \frac{\det_{o}\left( \kappa _{e}^{2}\kappa
_{o}^{-2}-1\right) }{\det_{e^{\prime }\neq e}\left( \kappa _{e}^{2}\kappa
_{e^{\prime }}^{-2}-1\right) }=\oint \frac{dz}{2\pi i}\frac{f\left(
z\right) }{z}\frac{\det \left( 1-z\kappa _{o}^{-2}\right) }{\det \left(
1-z\kappa _{e}^{-2}\right) }\,,
\"
28,"\begin{equation}
\bar{w}w=-1+\text{Sdet}\left( \kappa ^{2}\right)\,,~~~\bar{w}\kappa
_{e}^{-2}w=-Str\left( \kappa ^{-2}\right)\,,  \label{sdet}
\"
29,"\begin{equation}
\kappa =\left( 
\begin{array}{cc}
\kappa _{e} & 0 \\ 
0 & \kappa _{o}
\end{array}
\right) 
\"
30,"\begin{equation}
\bar{w}\kappa _{e}^{-2n}w=-\chi _{n}\left( \kappa ^{-2}\right) .
\label{charn}
\"
31,"\begin{equation}
\bar{w}\kappa _{e}^{-4}w=-\chi _{2}\left( \kappa ^{-2}\right) =-\frac{1}{2}%
\left[ Tr\left( \kappa _{e}^{-4}\right) -Tr\left( \kappa _{o}^{-4}\right) 
\right] -\frac{1}{2}\left[ Tr\left( \kappa _{e}^{-2}\right) -Tr\left( \kappa
_{o}^{-2}\right) \right] ^{2}.  \label{w4w}
\"
32,"\begin{equation}
\Psi _{1}\ast \Psi _{2}[l(\sigma ),r(\sigma )]\sim \int \mathcal{D}z(\sigma
)\Psi _{1}[l(\sigma ),z(\sigma )]\Psi _{2}[\pm z(\sigma ),r(\sigma )]\,\,.
\"
33,"\begin{equation}
\Psi _{1}\ast \Psi _{2}[l,r]=(-1)^{|\Psi _{1}|}\int dw\,\Psi _{1}[l,w]\,\Psi
_{2}[\pm w,r]\,.  \label{eq:anti-star}
\"
34,"\begin{equation}
{\hat{\Psi}}_{1}\star {\hat{\Psi}}_{2}[x,p]={\hat{\Psi}}_{1}[x,p]\exp \left(
\mp {\frac{1}{2}}\left( {\frac{\overleftarrow{\partial }}{\partial x}}{\frac{%
\overrightarrow{\partial }}{\partial p}}+{\frac{\overleftarrow{\partial }}{%
\partial p}}{\frac{\overrightarrow{\partial }}{\partial x}}\right) \right) {%
\hat{\Psi}}_{2}[x,p]\,.  \label{eq:anti-Moyal}
\"
35,"\begin{equation}
\mathrm{Tr}\,\Psi :=\int dz\,\Psi \lbrack \pm z,z]=\pm \int dxdp\,\hat{\Psi}[
x,p]=:\pm \mathrm{Tr}\,\hat{\Psi}\,.
\"
36,"\begin{equation}
b^{\pm }(\sigma )=\sum_{n=-\infty }^{\infty }\hat{b}_{n}e^{\pm in\sigma
}=\pi _{c}(\sigma )\mp ib(\sigma )\,,\qquad c^{\pm }(\sigma
)=\sum_{n=-\infty }^{\infty }\hat{c}_{n}e^{\pm in\sigma }=c(\sigma )\pm i\pi
_{b}(\sigma )\,.  \label{eq:ghosts_coord}
\"
37,"\begin{equation}
\hat{x}_{n}={\frac{i}{\sqrt{2}}}(\hat{b}_{n}-\hat{b}_{-n})\,,\quad \hat{y}%
_{n}={\frac{1}{\sqrt{2}}}(\hat{c}_{n}+\hat{c}_{-n})\,,\quad \hat{p}_{n}={%
\frac{i}{\sqrt{2}}}(\hat{c}_{n}-\hat{c}_{-n})\,,\quad \hat{q}_{n}={\frac{1}{%
\sqrt{2}}}(\hat{b}_{n}+\hat{b}_{-n})\,,
\"
38,"\begin{equation}
\{\hat{x}_{n},\hat{p}_{m}\}=\delta _{n,m}\,,\quad \{\hat{y}_{n},\hat{q}%
_{m}\}=\delta _{n,m}\,,\qquad n,m=1,2,\cdots \,.
\"
39,"\begin{equation}
\Psi (c_{0},x_{n},y_{n})=\langle c_{0},x_{n},y_{n}|\Psi \rangle \,.
\"
40,"\begin{equation}
b^{\pm (r)}(\sigma )-b^{\pm (r-1)}(\pi -\sigma )=0\,,\quad c^{\pm
(r)}(\sigma )+c^{\pm (r-1)}(\pi -\sigma )=0\,,
\"
41,"\begin{equation}
{\tilde{A}}\ast {\tilde{B}}(\bar{c}%
,l_{o}^{b},l_{o}^{c},r_{o}^{b},r_{o}^{c})=\int \prod_{o>0}\left( id\eta
_{o}^{b}d\eta _{o}^{c}\right) \,{\tilde{A}}(\bar{c},l_{o}^{b},l_{o}^{c},\eta
_{o}^{b},\eta _{o}^{c}){\tilde{B}}(\bar{c},\eta _{o}^{b},-\eta
_{o}^{c},r_{o}^{b},r_{o}^{c})\,.
\"
42,"\begin{equation}
{\tilde{A}}(\bar{c},l_{o}^{b},l_{o}^{c},r_{o}^{b},r_{o}^{c})\sim \Psi
(c_{0},x_{n},y_{n}):=\langle c_{0},x_{n},y_{n}|\Psi \rangle \,.
\label{eq:APsi_corr}
\"
43,"\begin{equation}
c_{0}=\bar{c}+\bar{w}y_{e}\,.
\"
44,"\begin{equation}
\mathrm{Tr}\,\hat{A}(\xi _{0},\xi )=\det \sigma ^{\prime }
\int d\xi \,\hat{A}(\xi _{0},\xi )=(-1)^{N}{\theta ^{\prime }}%
^{2N}\int \prod_{o>0}\left( dx_{o}dp_{o}dy_{o}dq_{o}\right) \,\hat{A}(\xi
_{0},\xi )\,.  \label{eq:tracedef}
\"
45,"\begin{equation}
\int d\xi _{0}\mathrm{Tr}\left( \left( \hat{A}(\xi _{0},\xi )\right)
^{\dagger }\star \left( {\frac{\partial }{\partial \xi _{0}}}-{\frac{\theta
^{\prime }}{2}}\bar{v}{\frac{\partial }{\partial q_{o}}}\right) \hat{A}(\xi
_{0},\xi )\right) =\langle \Psi |\hat{c}_{0}|\Psi \rangle \,,  \label{norm}
\"
46,"\begin{equation}
M_{0}^{\left( o\right) }=\left( 
\begin{array}{cc}
{\frac{1}{2}} & 0 \\ 
0 & {\frac{2}{{\theta ^{\prime }}^{2}}}\bar{S}\bar{R}
\end{array}
\right) \,,~~\lambda _{1}=\left( 
\begin{array}{c}
-i\sqrt{2}\hat{c}_{o} \\ 
-{\frac{2\sqrt{2}i}{\theta ^{\prime }}}\bar{S}\hat{b}_{e}+{\frac{2i}{\theta
^{\prime }}}\bar{S}w\xi _{0}
\end{array}
\right) \,,~~\lambda _{2}=\left( 
\begin{array}{c}
-\sqrt{2}\hat{b}_{o} \\ 
-{\frac{2\sqrt{2}}{\theta ^{\prime }}}R\hat{c}_{e}
\end{array}
\right) \,.
\"
47,"\begin{equation}
(\bar{S}\bar{R})_{oo^{\prime }}={\frac{16\,i^{o+o^{\prime }+2}}{\pi
^{2}o^{\prime }}}\sum_{e=2}^{\infty }{\frac{e^{3}}{(e^2-(o^{\prime
})^{2})(e^2-o^{2})}}=\pm \infty \,.  \label{RR_divergence}
\"
48,"\begin{equation}
\hat{\beta}_{\hat{\mathcal{O}}}\hat{A}_{\Psi }(\xi _{0},\xi )=\langle \xi
_{0},\xi |{\hat{\mathcal{O}}}|\Psi \rangle \,.
\"
49,"\begin{equation}
\bar{\beta}_{o}^{b}={\frac{1}{\sqrt{2}}}\left( {\frac{2}{\theta ^{\prime }}}
q_{|o|}-i{\frac{\theta ^{\prime }}{2}}\epsilon (o){\frac{\partial }{\partial
p_{|o|}}}\right) \,,\quad \bar{\beta}_{o}^{c}={\frac{1}{\sqrt{2}}}\left( {
\frac{\theta ^{\prime }}{2}}{\frac{\partial }{\partial q_{|o|}}}-i\epsilon
(o){\frac{2}{\theta ^{\prime }}}p_{|o|}\right) \,.
\"
50,"\begin{equation}
\{\hat{\beta}_{e}^{b},\hat{\beta}_{e^{\prime }}^{c}\}=\delta _{e+e^{\prime
}}\,,\quad \{\hat{\beta}_{o}^{b},\hat{\beta}_{o^{\prime }}^{c}\}=\delta
_{o+o^{\prime }}\,,\quad \{\bar{\beta}_{o}^{b},\bar{\beta}_{o^{\prime
}}^{c}\}=\delta _{o+o^{\prime }}\,.
\"
51,"\begin{equation}
N_{\mathrm{gh}}=\sum_{n\geq 1}(\hat{c}_{-n}\hat{b}_{n}-\hat{b}_{-n}\hat{c}%
_{n})+\hat{c}_{0}\hat{b}_{0}+1\,,
\"
52,"\begin{equation}
N_{\mathrm{gh}}=\sum_{o>0}\left( y_{o}{\frac{\partial }{\partial y_{o}}}%
-x_{o}{\frac{\partial }{\partial x_{o}}}+p_{o}{\frac{\partial }{\partial
p_{o}}}-q_{o}{\frac{\partial }{\partial q_{o}}}\right) -\xi _{0}{\frac{%
\partial }{\partial \xi _{0}}}+2\,.
\"
53,"\begin{equation}
{\frac{\partial }{\partial x_{o}}}\hat{A}={\frac{1}{{\theta ^{\prime }}}}
[p_{o},\hat{A}\}_{\star }\,,\quad {\frac{\partial }{\partial y_{o}}}\hat{A}={
\frac{1}{{\theta ^{\prime }}}}[q_{o},\hat{A}\}_{\star }\,,\quad {\frac{
\partial }{\partial p_{o}}}\hat{A}={\frac{1}{{\theta ^{\prime }}}}[x_{o},
\hat{A}\}_{\star }\,,\quad {\frac{\partial }{\partial q_{o}}}\hat{A}={\frac{1
}{{\theta ^{\prime }}}}[y_{o},\hat{A}\}_{\star }\,.
\"
54,"\begin{equation}
\beta _{o}^{b}:={\frac{1}{{\theta ^{\prime }}}}q_{|o|}-{\frac{i}{2}}\epsilon
(o)x_{|o|},\qquad \beta _{o}^{c}:={\frac{1}{2}}y_{|o|}-{\frac{i}{{\theta
^{\prime }}}}\epsilon (o)p_{|o|}\,.
\"
55,"\begin{equation}
\beta _{e}^{b}:=\sum_{o}\beta _{o}^{b}\,U_{-o,e}^{-1}\,,\qquad \beta
_{e}^{c}:=\sum_{o}U_{e,-o}\beta _{o}^{c}\,  \label{evenmode_fields}
\"
56,"\begin{equation}
\{\beta _{o}^{b},\beta _{o^{\prime }}^{c}\}_{\star }=\delta _{o+o^{\prime
}}\,,~~\{\beta _{e}^{b},\beta _{e^{\prime }}^{c}\}_{\star }=\delta
_{e+e^{\prime }}\,.
\"
57,"\begin{equation}
\{\beta _{-e}^{b},\beta _{o}^{c}\}_{\star }=U_{o,-e}^{-1}\,,~~\{\beta
_{o}^{b},\beta _{-e}^{c}\}_{\star }=U_{-e,o}
\"
58,"\begin{equation}
\beta _{o}^{b}\star \hat{A}_{B}=\beta _{o}^{c}\star \hat{A}_{B}=\hat{A}%
_{B}\star \beta _{-o}^{b}=\hat{A}_{B}\star \beta _{-o}^{c}=0\,,\quad \forall
o>0\,.  \label{oddbuttterfly}
\"
59,"\begin{equation}
\hat{A}_{B}=\xi _{0}\,2^{-2N}\exp \left( -\sum_{o>0}\left( ix_{o}y_{o}+{%
\frac{4i}{{\theta ^{\prime }}^{2}}}p_{o}q_{o}\right) \right) \,.
\label{butterodd}
\"
60,"\begin{equation}
L_{0}=\sum_{k=1}^{\infty }k(\hat{b}_{-k}\hat{c}_{k}+\hat{c}_{-k}\hat{b}
_{k})\,.
\"
61,"\begin{equation}
\bar{S}\kappa _{e}\bar{R}=\kappa _{o}R\bar{R}=\kappa _{o}+(1+\bar{w}w)\kappa
_{o}v\bar{v}\,,\quad \sum_{e>0}S_{eo}\kappa _{e}w_{e}=\kappa
_{o}Rw_{e}=\kappa _{o}v(1+\bar{w}w)\,.
\"
62,"\begin{equation}
x_{e}^{b}:=\kappa _{e}^{-1}Sx_{o}\,,\quad p_{e}^{b}:=\kappa
_{e}Sp_{o}\,,\quad x_{e}^{c}:=Ty_{o}\,,\quad p_{e}^{c}:=\bar{R}q_{o}\,.
\label{bc_even_variable}
\"
63,"\begin{equation}
%x_{o}y_{o}+{\frac{4}{{\theta ^{\prime }}^{2}}}p_{o}\bar{S}\bar{R}%
%q_{o}=x_{e}^{b}\bar{R}\kappa _{o}Rx_{e}^{c}+{\frac{4}{{\theta ^{\prime }}^{2}%
%}}p_{e}^{b}\kappa _{e}^{-1}p_{e}^{c}\,.
\hat{A}_0=2^{-2N}(1+\bar{w}w)^{-{1\over 4}}\xi_0\,
e^{-ix_{e}^{b}\bar{R}\kappa _{o}Rx_{e}^{c}
-i{\frac{4}{{\theta ^{\prime }}^{2}}}p_{e}^{b}\kappa _{e}^{-1}p_{e}^{c}}\,.
\"
64,"\begin{equation}
|(\bar{R}\kappa _{o}R)_{ee^{\prime }}|=\left|{\frac{16\,i^{e+e^{\prime }}
\left(ee^{\prime }\right)^2 }{\pi ^{2}}}\sum_{o=1}^{\infty }{\frac{1}{
o(e^2-o^{2})(e^{\prime 2}-o^2)}}\right|\quad <\infty \,.
\"
65,"\begin{equation}
\beta _{e}^{b}={\frac{1}{\theta ^{\prime }}}p_{|e|}^{c}-{\frac{i}{2}}%
\epsilon (e)\kappa _{e}x_{|e|}^{b}\,,\qquad \beta _{e}^{c}={\frac{1}{2}}%
x_{|e|}^{c}-{\frac{i}{{\theta ^{\prime }}}}\epsilon (e)\kappa
_{e}^{-1}p_{|e|}^{b}\,.\label{evenmode_fields2}
\"
66,"\begin{equation}
A_{{\mathcal{N}},M,\lambda }(\xi )=\mathcal{N}e^{-{\bar{\xi}M\xi -\bar{\xi}%
\lambda }}\,,\qquad \bar{M}=-M\,.  \label{e_gh_Monoid}
\"
67,"\begin{equation}
\tilde{A}(\eta ):=\int d\xi \,e^{\bar{\xi}\eta }A(\xi )\,,\qquad A(\xi
)=\int d\eta \,e^{-\bar{\xi}\eta }\tilde{A}(\eta )\,.
\"
68,"\begin{equation}
A_{1}\star A_{2}(\xi )=\int d\eta _{1}d\eta _{2}e^{-{\frac{1}{2}}\bar{\eta
_{1}}\Sigma \eta _{2}-\bar{\xi}\eta _{1}-\bar{\xi}\eta _{2}}\tilde{A}%
_{1}(\eta _{1})\tilde{A}_{2}(\eta _{2})\,.
\"
69,"\begin{equation}
\widetilde{A_{{\mathcal{N}},M,\lambda }}(\eta )=\mathcal{N}(\det (2M))^{%
\frac{1}{2}}\,e^{-{\frac{1}{4}}\bar{\lambda}M^{-1}\lambda }e^{-{\frac{1}{4}}%
\bar{\eta}M^{-1}\eta +{\frac{1}{2}}\bar{\eta}M^{-1}\lambda }\,.
\"
70,"\begin{equation}
\mathrm{Tr}(A(\xi ))=\mathcal{N}(\det (2m))^{\frac{1}{2}}e^{-{\frac{1}{4}}%
\bar{\lambda}M^{-1}\lambda }\,.  \label{eq:gaussian-trace}
\"
71,"\begin{equation}
{}_{1}\langle \Psi_1|\otimes \cdots \otimes {}_{n}\langle \Psi_n
|V_{n}\rangle \sim \mbox{Tr}(\hat{A}_1\star \cdots \star \hat{A}_n)
\label{e_basic_corresp}
\"
72,"\begin{equation}
\langle \Psi |\hat{b}^{\dagger }=\langle \Psi |\mu _{b}^{\ast }\,,\quad
~\langle \Psi |\hat{c}^{\dagger }=\langle \Psi |\mu _{c}^{\ast }\,,\quad
\langle \Psi |\hat{b}_{0}=\langle \Psi |\mu _{0}^{\ast }\,,
\"
73,"\begin{equation}
\langle \Psi |=\langle \Omega |\hat{c}_{-1}e^{\mu _{b}^{\ast }\hat{c}+\mu
_{c}^{\ast }\hat{b}+\mu _{0}^{\ast }\hat{c}_{0}}\,.  \label{eq:coherent}
\"
74,"\begin{equation}
\mu ^{\ast }=\left( 
\begin{array}{c}
\mu _{c}^{\ast } \\ 
\mu _{b}^{\ast }
\end{array}
\right) \,,~\varepsilon =\left( 
\begin{array}{cc}
0 & 1 \\ 
-1 & 0
\end{array}
\right) \,,~\mathcal{X}^{rs}=\left( 
\begin{array}{cc}
\bar{X}^{sr} & 0 \\ 
0 & X^{rs}
\end{array}
\right) \,,~C=\left( 
\begin{array}{cc}
C & 0 \\ 
0 & C
\end{array}
\right) \,,~C_{nm}=(-1)^{n}\delta _{n,m}\,.
\"
75,"\begin{equation}
|\tilde{\Psi}\rangle_1 :={}_2\langle \Psi |V_{2}\rangle_{12} 
=e^{\hat{c}_{0}^{(1)}\mu_{0}^{\ast }+\hat{c}^{\dagger (1)}C\mu _{b}^{\ast }
+\mu _{c}^{\ast }C\hat{b}^{\dagger(1)}}\hat{c}_{1}^{(1)}|\Omega \rangle_1 \,.
\"
76,"\begin{equation}
\hat{A}(\xi _{0},\xi ):=\langle \xi _{0},\xi |\tilde{\Psi}\rangle
=-2^{-2N}(1+\bar{w}w)^{-{\frac{1}{4}}}(\xi _{0}e^{-\sqrt{2}\bar{\mu}
_{c}^{\ast }w\mu _{0}^{\ast }}+\mu _{0}^{\ast })e^{-{\frac{1}{2}}\bar{\mu}
^{\ast }\varepsilon C\mu ^{\ast }-\bar{\xi}M_0\xi 
-\bar{\xi}\lambda }
\"
77,"\begin{equation}
\xi _{0}^{(r)}e^{-\sqrt{2}\bar{\mu}_{c}^{\ast (r)}w\mu _{0}^{\ast (r)}}+\mu
_{0}^{\ast (r)}=\delta (\xi _{0}^{(r)}+\mu _{0}^{\ast (r)})\,e^{-\sqrt{2}%
\bar{\mu}_{c}^{\ast (r)}w\mu _{0}^{\ast (r)}}=\delta (\xi _{0}^{(r)}+\mu
_{0}^{\ast (r)})\,e^{2\bar{\mu}^{\ast (r)}\varepsilon CW\mu _{0}^{\ast
(r)}}\,,
\"
78,"\begin{equation}
\int d\xi _{0}\,\mathrm{Tr}\,\hat{A}(\xi _{0},\xi )=-(1+\bar{w}w)^{\frac{1}{4%
}}e^{\mu _{c}^{\ast }C\mu _{b}^{\ast }}\,.
\"
79,"\begin{equation}
\int d\xi _{0}\,\mathrm{Tr}\,\hat{A}(\xi _{0},\xi )\sim \langle \Psi
|I\rangle \,.
\"
80,"\begin{equation}
\int d\xi _{0}\delta (\xi _{0})\,\mathrm{Tr}\,\hat{A}(\xi _{0},\xi )\sim
\langle \Psi |\tilde{I}\rangle =\mu _{0}^{\ast }\,e^{\mu _{c}^{\ast }C\mu
_{b}^{\ast }}\,,
\"
81,"\begin{equation}
\int d\xi _{0}^{(2)}d\xi _{0}^{(1)}\delta (\xi _{0}^{(1)}-\xi _{0}^{(2)})%
\mathrm{Tr}(\hat{A}_1(\xi _{0}^{(1)},\xi )\star \hat{A}_2(\xi
_{0}^{(2)},\xi ))={}_1\langle \Psi_1|{}_2\langle \Psi_2|V_{2}\rangle_{12}\,.
\label{eq:V2n=2}
\"
82,"\begin{equation}
\mathrm{Tr}(\hat{A}_1(\xi _{0}^{(1)},\xi )\star \hat{A}_2(\xi
_{0}^{(2)},\xi )\star \hat{A}_3(\xi _{0}^{(3)},\xi ))\sim \langle
\Psi_1|\langle \Psi_2|\langle \Psi_3|V_{3}\rangle\,.
\"
83,"\begin{equation}
X^{(0)}=-C{\frac{\hat{m}_{0}^{\ast -2}-1}{\hat{m}_{0}^{\ast -2}+3}}\,,\quad
X^{(+)}=-C{\frac{2(1+\hat{m}_{0}^{\ast -1})}{\hat{m}_{0}^{\ast -2}+3}}%
\,,\quad X^{(-)}=-C{\frac{2(1-\hat{m}_{0}^{\ast -1})}{\hat{m}_{0}^{\ast -2}+3%
}}\,.\quad   \label{eq:Neumann_X}
\"
