,equation
31,"\begin{equation}
\{ d^{\mu ,j}_m , d^{\nu,j'}_n\}=\eta^{\mu\nu}\delta^{j,j'}\delta_{m,-n} ~~~~~~~~~and
~~~~~\{ d'^{\mu ,k}_m, d'^{\nu,k'}_n\}=-\eta^{\mu\nu}\delta^{k,k'}\delta_{m,-n}.
\"
32,"\begin{equation}
b^{\prime\mu}_{-r,j}=-b^{\prime\dag\mu}_{r,j}\;\;\;\;\;\;\; and\;\;\;\;\;\;\;\;\;\;
d^{\prime\mu}_{-m,j}=-d^{\prime\dag\mu}_{m,j}.
\"
33,"\begin{equation}
|\phi(p)> = \alpha_{-1}^{\mu}|0,p>B_{\mu}.
\"
34,"\begin{equation}
V_l^{\mu}=(\lambda_l)_{ij}A^{\mu}_{ij}.\label{v1}
\"
35,"\begin{equation}
W^{\mu}_l = ({\tau_l})_{ij}W^{\mu}_{ij},\label{v2}
\"
36,"\begin{equation}
\varphi_s = \phi_5 + i\phi_6.\label{v4}
\"
37,"\begin{equation}
F_i^l=\frac{1}{\sqrt{2}}\left [ E_i^l +  B_i^l\right ],
\"
38,"\begin{equation}
\left [ F_i^{\dagger l}(x),  F_j^{ m}(y)\right ] =i \delta^{lm}\epsilon_{ijk}
\partial^k(x-y).
\"
39,"\begin{equation}
U_C(x)= exp\left( ig\int_0^x\sum_{l=1}^{\infty}\lambda^l V_i^l dy_i\right).
\"
40,"\begin{equation}
Y(x)=g'\int_0^x B_i dy_i,
\"
41,"\begin{equation}
\phi_s=U_R\varphi_s,~~~~~~~~~\psi_R = U_R e_R.
\"
42,"\begin{equation}
\phi = U\phi_H~~~~~~~~~~~~ \psi_L=U
\left(
\begin{array}{c}
\nu_e\\
e^-\\
\end{array}
\right ).
\"
43,"\begin{equation}
Q=\int d^3 x \left [ \sum_{l=1}^{12}\left ( {\mathbf{\sigma}}\cdot {\bf F}^{\dagger l}
\psi^l(x) \right )+
\sigma^{\mu}\partial_{\mu}\phi^{\dagger}(x)\cdot\psi_L(x) +\sigma^{\mu}\partial_{\mu}
\phi_s^{\dagger}(x)\cdot \psi_L(x) + \mathcal{W}~\psi^1 \right ].
\"
44,"\begin{equation}
\left \{Q_{\alpha}^{\dagger},Q_{\beta}\right \}= \left( \sigma^{\mu} P_{\mu}\right )_
{\alpha\beta},
\"
45,"\begin{equation}
\left ( \frac{\partial^2}{\partial t^2} -{\bf{\nabla}}^2 \right )\phi_s =0.
\"
