,equation
13,"\begin{equation}
\rho^D_{m_0\rightarrow m_1+m_2+m_3}\!=\!\!\!\!\sum_{j_1,j_2,j_3}\!\!\!
 \frac{(2j_1\!+\!1)(2j_2\!+\!1)(2j_3\!+\!1)}{(4\pi R^2)^2}\left(\!\!
 \begin{array}{ccc}j_1\!&\!j_2\!&\!j_3\\ 0\!&\!0\!&\!0\end{array}\!\!\right)^2
 \!\!\rho^{D-2}_{m_0\rightarrow m_{1j_1}\!+m_{2j_2}\!+m_{3j_3}}
\"
14,"\begin{equation}
 \left(\!\!
 \begin{array}{ccc}j_1\!&\!j_2\!&\!j_3\\ 0\!&\!0\!&\!0\end{array}\!\!\right)^2
 \simeq \frac{2\theta(\lambda_E)}{\pi\lambda_E(j_1^2,j_2^2,j_3^2)};
 \qquad \lambda_E^2\equiv -\lambda^2,
\"
15,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_1+m_2+m_3}\!=\frac{1}{4\pi^3}
 \int_0\!\!\int_0\!\!\int_0 \!\!d\mu_1\,d\mu_2\,d\mu_3
 \frac{\mu_1\mu_2\mu_3}{\lambda_E(\mu_1^2,\mu_2^2,\mu_3^2)}
 \rho^{D-2}_{m_0\rightarrow m_{1\mu_1}+m_{2\mu_2}+m_{3\mu_3}}.
\"
16,"\begin{equation}
 \rho^5_{m_0\rightarrow 0+0+0}\!=\frac{1}{64\pi^4}
 \int_0\!\!\int_0\!\!\int_0 \!\!d\mu_1 d\mu_2 d\mu_3
 \frac{\mu_1\mu_2\mu_3\theta(\lambda_E)}{\lambda_E(\mu_1^2,\mu_2^2,\mu_3^2)}
 \left( 1\!-\frac{\mu_1+\mu_2+\mu_3}{m_0} \right).
\"
17,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+m_2} = \sum_{j} h_{jn}
 \rho^{D-n}_{m_0\rightarrow m_{1j}+m_{2j}}/\Omega_nR^n,
\"
18,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+m_2}=\frac{\Gamma((n+1)/2)}{\pi^{(n+1)/2}\Gamma(n)}
 \int_0 d\mu \mu^{n-1} \rho^{D-n}_{m_0\rightarrow m_{1\mu}+m_{2\mu}}
\"
19,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_{1}+\cdots +m_{N}}=
 \left(\prod_{i=1}^N\int\frac{d^n\!\vec{\mu_i}}{(2\pi)^n}\right)
 \int d^n\vec{k}\,\,{\rm e}^{i\vec{k}.\sum_i\vec{\mu_i}} 
 \, \rho^{D-n}_{m_0\rightarrow m_{1\mu_1}+\cdots +m_{N\mu_N}}
\"
20,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_1\!+m_2\!+m_3}\!=\!\!
 \left(\!\prod_{i=1}^3\!\int_0^\infty\!\frac{\mu_i d\mu_i}{(2\pi)^{n/2}}\!
 \right)\!\!\frac{2^{3-n/2}\theta(\lambda_E)\pi^{n/2-1}}
                    {\lambda_E^{3-n}(\mu^2,\mu_2^2,\mu_3^2)\Gamma(n\!-\!1)}
 \rho^{D-n}_{m_0\rightarrow m_{1\mu_1}\!+m_{2\mu_2}\!+m_{3\mu_3}}.
\"
21,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_1\!+m_2\!+m_3}\!=\!\int_0^\infty\!\!\int_0^\infty\!
 \!\int_0^\infty d\mu_1^2d\mu_2^2d\mu_3^2 \frac{\theta(\lambda_E)}{64\pi^4}
 \rho^{D-3}_{m_0\rightarrow m_{1\mu_1}\!+m_{2\mu_2}\!+m_{3\mu_3}}
\"
22,"\begin{equation}
 \rho_N^D = \left(\prod_{i=1}^N\int d\Omega_{p_i}\right)(2\pi)^D\delta^D
 (p-\sum_{i=1}^N p_i)
\"
23,"\begin{equation}
 \Phi({\bf{x}},y)=\sum_{k=-\infty}^\infty \phi_k({\bf{x}})
 \exp(iky/R)/\sqrt{2\pi R}; \quad \phi_k^*({\bf{x}}) = \phi_{-k}({\bf{x}}).
\"
24,"\begin{equation}
 S_{\rm free}= \frac{1}{2}\int\!\! d^D\!x[(\partial_x\Phi)^2 - m^2\Phi^2]
 =\sum_k \frac{1}{2}\int\!\!d^{D-1}\!{\bf x}[(\partial_{\bf x}\phi_k^*)
 (\partial_{\bf x}\phi_k) - m_k^2\phi_k^*\phi_k],
\"
25,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+\cdots+m_N}= \sum_{k_i}\frac{\delta_{\sum_i k_i,0}}
 {(2\pi R)^{N-1}} \rho^{D-1}_{m_0\rightarrow m_{1k_1}+\cdots+m_{Nk_N}},
\"
26,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+\cdots+m_N}\!=\!\left(\!\prod_i\!\int\!
 \frac{d\mu_i}{2\pi}\!\right)2\pi
 \delta(\sum_i \mu_i)\rho^{D-1}_{m_0\rightarrow\!m_{1\mu_1}\!+\cdots+m_{N\mu_N}};
 \, m^2_{i\mu}\!\equiv\! m_i^2\!+\!\mu^2,
\"
27,"\begin{equation}
 \rho^{2\ell}_{m_0\rightarrow m_1+m_2}=\frac{\pi^{1-\ell}\Gamma(\ell-1)
 (\lambda(m_0^2,m_1^2,m_2^2))^{2\ell-3}}
  {2^{2\ell-1}m_0^{2\ell-2}\Gamma(2\ell-2)},
\"
28,"\begin{equation}
 \rho^{2\ell}_{m_0\rightarrow m_1+m_2}\!=\frac{1}{2\pi}\int d\mu\,\,
 \rho^{2\ell-1}_{m_0\rightarrow m_{1\mu}+m_{2\mu}}
 \theta(m_0-m_{1\mu}-m_{2\mu}), 
\"
29,"\begin{equation}
 4\pi^2\rho^{2\ell}_{m_0\rightarrow m_1+m_2+m_3}=\int\!\!\!\int\!\!\!\int\!  
 d\mu_1\,d\mu_2\,d\mu_3\,\delta(\mu_1+\mu_2+\mu_3)
 \rho^{2\ell-1}_{m_0\rightarrow m_{1\mu_1}+m_{2\mu_2}+m_{3\mu_3}}
\"
30,"\begin{equation}
 \Phi({\bf x},\hat{y})=\sum_{j,k}\phi_{jk}({\bf x})Y_{jk}(\theta,\varphi)/R,
\"
31,"\begin{equation}
 S_{\rm free}\!=\!\frac{1}{2}\int\!\! d^D\!x[(\partial_x\Phi)^2\!-\!m^2\Phi^2]
 =\sum_{j,k}\!\frac{1}{2}\int\!\!d^{D-2}\!{\bf x}[(\partial_{\bf x}\phi_{jk}^*)
 (\partial_{\bf x}\phi_{jk})\!-\!m_{j}^2\phi_{jk}^*\phi_{jk}],
\"
32,"\begin{equation}
 \int d^Dx\, \Phi_1\Phi_2\Sigma= \sum_{j,k}
     \int d^{D-2}{\bf x}\,\,\sigma\Phi_{1j\,k}\Phi_{2j\,-k}/\sqrt{4\pi}R.
\"
33,"\begin{equation} 
\rho^D_{m_0\rightarrow m_1+m_2}=\frac{1}{4\pi R^2}\sum_j(2j+1)
  \rho^{D-2}_{m_0\rightarrow m_{1j}+m_{2j}};\qquad 
  m_{ij}^2=m_i^2+\left(\frac{j}{R}\right)^2.
\"
34,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+m_2}=\int_0 d\mu^2\,\,
 \rho^{D-2}_{m_0\rightarrow m_{1\mu}+m_{2\mu}}/4\pi,
\"
35,"\begin{equation}
\rho^D_{m_0\rightarrow m_1+m_2+m_3}\!=\!\!\!\!\sum_{j_1,j_2,j_3}\!\!\!
 \frac{(2j_1\!+\!1)(2j_2\!+\!1)(2j_3\!+\!1)}{(4\pi R^2)^2}\left(\!\!
 \begin{array}{ccc}j_1\!&\!j_2\!&\!j_3\\ 0\!&\!0\!&\!0\end{array}\!\!\right)^2
 \!\!\rho^{D-2}_{m_0\rightarrow m_{1j_1}\!+m_{2j_2}\!+m_{3j_3}}
\"
36,"\begin{equation}
 \left(\!\!
 \begin{array}{ccc}j_1\!&\!j_2\!&\!j_3\\ 0\!&\!0\!&\!0\end{array}\!\!\right)^2
 \simeq \frac{2\theta(\lambda_E)}{\pi\lambda_E(j_1^2,j_2^2,j_3^2)};
 \qquad \lambda_E^2\equiv -\lambda^2,
\"
37,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_1+m_2+m_3}\!=\frac{1}{4\pi^3}
 \int_0\!\!\int_0\!\!\int_0 \!\!d\mu_1\,d\mu_2\,d\mu_3
 \frac{\mu_1\mu_2\mu_3}{\lambda_E(\mu_1^2,\mu_2^2,\mu_3^2)}
 \rho^{D-2}_{m_0\rightarrow m_{1\mu_1}+m_{2\mu_2}+m_{3\mu_3}}.
\"
38,"\begin{equation}
 \rho^5_{m_0\rightarrow 0+0+0}\!=\frac{1}{64\pi^4}
 \int_0\!\!\int_0\!\!\int_0 \!\!d\mu_1 d\mu_2 d\mu_3
 \frac{\mu_1\mu_2\mu_3\theta(\lambda_E)}{\lambda_E(\mu_1^2,\mu_2^2,\mu_3^2)}
 \left( 1\!-\frac{\mu_1+\mu_2+\mu_3}{m_0} \right).
\"
39,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+m_2} = \sum_{j} h_{jn}
 \rho^{D-n}_{m_0\rightarrow m_{1j}+m_{2j}}/\Omega_nR^n,
\"
40,"\begin{equation}
 \rho^D_{m_0\rightarrow m_1+m_2}=\frac{\Gamma((n+1)/2)}{\pi^{(n+1)/2}\Gamma(n)}
 \int_0 d\mu \mu^{n-1} \rho^{D-n}_{m_0\rightarrow m_{1\mu}+m_{2\mu}}
\"
41,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_{1}+\cdots +m_{N}}=
 \left(\prod_{i=1}^N\int\frac{d^n\!\vec{\mu_i}}{(2\pi)^n}\right)
 \int d^n\vec{k}\,\,{\rm e}^{i\vec{k}.\sum_i\vec{\mu_i}} 
 \, \rho^{D-n}_{m_0\rightarrow m_{1\mu_1}+\cdots +m_{N\mu_N}}
\"
42,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_1\!+m_2\!+m_3}\!=\!\!
 \left(\!\prod_{i=1}^3\!\int_0^\infty\!\frac{\mu_i d\mu_i}{(2\pi)^{n/2}}\!
 \right)\!\!\frac{2^{3-n/2}\theta(\lambda_E)\pi^{n/2-1}}
                    {\lambda_E^{3-n}(\mu^2,\mu_2^2,\mu_3^2)\Gamma(n\!-\!1)}
 \rho^{D-n}_{m_0\rightarrow m_{1\mu_1}\!+m_{2\mu_2}\!+m_{3\mu_3}}.
\"
43,"\begin{equation}
 \rho^{D}_{m_0\rightarrow m_1\!+m_2\!+m_3}\!=\!\int_0^\infty\!\!\int_0^\infty\!
 \!\int_0^\infty d\mu_1^2d\mu_2^2d\mu_3^2 \frac{\theta(\lambda_E)}{64\pi^4}
 \rho^{D-3}_{m_0\rightarrow m_{1\mu_1}\!+m_{2\mu_2}\!+m_{3\mu_3}}
\"
