,equation
33,"\begin{equation}\label{ActionAFFHarmonic} S_1 = {1\over 2} \int d\tau \left(
\dot{x}^2 -  {\gamma\over x^2}-\omega^2 x^2 \right). \"
34,"\begin{equation}\label{CartanV}
\Omega_V=G^{-1} dG=\Omega_{-1}L_{-1}+\Omega_0 L_0+\Omega_1^V L_1+
\Omega_2^V L_2+\ldots
\"
35,"\begin{equation}\label{CartanV1}
\Omega_1^V=xdp-pdx+p^2d\tau-3x_2x^2d\tau
\"
36,"\begin{equation}\label{x2omega}
x_2(\tau)=-\frac{1}{3}\omega^2,\quad \omega=const,
\"
37,"\begin{equation}\label{EqOmegaConst}
\stackrel{\ldots}{a}(\tau)+4\omega^2\dot{a}(\tau)=0.
\"
38,"\begin{equation}\label{ParOmegaConst}
a(\tau)=a_0+a_1\sin(2\omega\tau)+a_2\cos(2\omega\tau).
\"
39,"\begin{equation}\label{EqOmegaTime}
\stackrel{\ldots}{a}(\tau)+4\omega^2(\tau)\dot{a}(\tau)+
2\frac{d}{d\tau}{(\omega^2(\tau))}{a}(\tau)=0.
\"
40,"\begin{equation}\label{Solution}
  a(\tau)=C_1 u_1^2+C_2 u_1u_2+C_3 u_2^2,
\"
41,"\begin{equation}\label{Aux}
\ddot{u}(\tau)+\omega^2(\tau){u}(\tau)=0.
\"
42,"\begin{equation}\label{Freq}
\omega^2(\tau)=\frac{1}{2}\frac{d}{d\tau} \left(\frac{\ddot
f(\tau)}{\dot f(\tau)}\right)- \frac{1}{4}\left(\frac{\ddot
f(\tau)}{\dot f(\tau)}\right)^2,
\"
43,"\begin{equation}\label{TintoTau}
 \left(\frac{d^2}{d\tau^2}+
 \omega^2(\tau)\right)\frac{1}{\sqrt{\dot f(\tau)}}=0.
\"
