,equation
21,"\begin{equation}
X_\mu=\theta_\mu=\frac{1}{2}\epsilon_{\mu\nu\rho\sigma}\partial^\nu\theta_{\rho\sigma}.
\label{3.6}
\"
22,"\begin{equation}
  \phi\rightarrow\phi '=\phi ~.
  \label{3.7}
\"
23,"\begin{equation}\label{4.1}
{\cal L}= \left( D_\mu \phi \right)^\dagger \left( D^\mu \phi
\right) -m^2\phi^\dagger\phi -
\frac{1}{12}H_{\mu\nu\rho}H^{\mu\nu\rho} ,
\"
24,"\begin{equation}\label{4.2}
{\cal L}= \left( \partial_\mu \phi \right)^\dagger \left(
\partial^\mu \phi \right) -(m^2- k^2X^2)\phi^\dagger\phi -
ikX_\mu[\phi \partial^\mu \phi ^\dagger - \phi^\dagger
\partial^\mu \phi ]- \frac{1}{12}H_{\mu\nu\rho}H^{\mu\nu\rho},
\"
25,"\begin{equation}\label{4.3}
\partial_\mu \partial^\mu \phi + (m^2- k^2X^2)\phi = 2ikX_\mu \partial^\mu \phi
+ ik \phi  \partial^\mu X_\mu.
\"
26,"\begin{equation}\label{4.4}
\partial^\sigma H_{\sigma\mu\nu}= J_{\mu\nu},
\"
27,"\begin{equation}\label{4.6}
J_{\mu\nu}=-J_{\nu\mu}.
\"
28,"\begin{equation}\label{4.7}
\partial^\mu J_{\mu\nu}=0.
\"
29,"\begin{equation}\label{4.8}
J_{\mu\nu}=\partial^\sigma T_{\sigma\mu\nu}. \label{34}
\"
30,"\begin{equation}\label{4.9}
T_{\sigma\mu\nu}=-2(ik\epsilon_{\sigma\rho\mu\nu}\phi
^\dagger\partial^\rho\phi + k^2|\phi|^2 H_{\sigma\mu\nu}).
\label{35}
\"
31,"\begin{equation}\label{4.10}
\partial^\mu \tilde{H}_{\mu\rho\sigma}=0.
\"
32,"\begin{equation}\label{4.11}
\tilde{H}_{\mu\rho\sigma}= H_{\mu\rho\sigma}- T_{\mu\rho\sigma}.
\"
33,"\begin{equation} \left(
\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)\rightarrow
\left(\begin{array}{l}
 \varphi^\prime \\
 \varphi^{* \prime}
\end{array} \right) =\left(
\begin{array}{ll}
  a & b  \\
  b^* & a^*
\end{array} \right)
\left(\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)
+\left(\begin{array}{l}
 c \\
 c^*
\end{array} \right)
\label{T5}
\"
34,"\begin{equation} \left(
\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)\rightarrow
\left(\begin{array}{l}
 \varphi^\prime \\
 \varphi^{* \prime}
\end{array} \right) =\left(
\begin{array}{rr}
  \cos{i\alpha} & \sin{i\alpha}  \\
  -\sin{i\alpha} & \cos{i\alpha}
\end{array} \right)
\left(\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)
\"
35,"\begin{equation}
\varphi\rightarrow \varphi '= \varphi e^{i(\alpha|\varphi|^2 +
\beta)}, \label{T6}
\"
36,"\begin{equation}
\partial^\nu\theta_{\mu\nu}\rightarrow\partial^\nu\theta_{\mu\nu}+
\partial_\mu(\partial^\nu\Lambda_\nu)
\"
37,"\begin{equation}
X_\mu\rightarrow X'_\mu=X_\mu
\"
38,"\begin{equation}
\cal L_\phi=(D_\mu\phi)^\star(D_\mu\phi) \label{bo}
\"
39,"\begin{equation}
 [x^{\mu },x^{\nu }] = i\theta ^{\mu \nu }(x),
\"
40,"\begin{equation}
\partial_\mu \rightarrow D_\mu= \partial_\mu + i e A_\mu ~.
\"
41,"\begin{equation}
\varphi(x) \rightarrow e^{-i e\alpha(x)}\varphi(x) ~.
\"
42,"\begin{equation}\label{2.1}
{\cal L}_\theta = - \frac{1}{12}  H_{\lambda \mu \nu }H ^{\lambda
\mu \nu} ~,
\"
43,"\begin{equation}\label{2.2}
H_{\lambda \mu \nu } \equiv \partial _{\lambda }\theta _{\mu \nu
}+\partial _{\mu }\theta _{\nu \lambda }+\partial_{\nu }\theta
_{\lambda \mu} ~.
\"
44,"\begin{equation}\label{2.3}
  \partial_\mu{H}^{\mu \nu \sigma }=0 ~.
\"
45,"\begin{equation}\label{2.4}
  \theta_{\mu\nu}\rightarrow \theta_{\mu\nu}^\prime = \theta_{\mu\nu} + \partial_\mu
\Lambda_\nu -\partial_\nu\Lambda_\mu ~,
\"
46,"\begin{equation}\label{2.5}
\Box \theta_{\mu \nu} = 0 ~.
\"
47,"\begin{equation}\label{2.6}
\theta_\mu \equiv \frac{1}{6} \epsilon_{\mu \nu \rho \sigma}
H^{\nu \rho \sigma} = \frac{1}{2} \epsilon_{\mu \nu \rho \sigma}
\partial^\nu \theta^{\rho \sigma} ~,
\"
48,"\begin{equation}\label{2.6b}
\partial^\mu \theta_\mu  = 0 ~.
\"
49,"\begin{equation}\label{2.7}
\partial_\mu \theta_\nu - \partial_\nu \theta_\mu =0 ~,
\"
50,"\begin{equation}\label{2.8}
 \theta_\mu = \partial_\mu \theta ~.
\"
51,"\begin{equation}\label{2.9}
{\cal L}_\theta = \frac{1}{2} \partial_\mu \theta
\partial^\mu \theta  ~,
\"
52,"\begin{equation}\label{3.1}
{\cal L}_{\phi} = \left( \partial_\mu \phi \right)^\dagger \left(
\partial^\mu \phi \right) + V(\phi),
\"
53,"\begin{equation}
iD_\mu = i\partial_\mu + kX_\mu , \label{3.2}
\"
54,"\begin{equation}
{\cal L}_{int}= (D^\mu\phi)^\dagger(D_\mu\phi) + V(\phi).
\label{3.3}
\"
55,"\begin{equation}
  X_\mu = \partial_\mu \alpha ~,
  \label{3.3b}
\"
56,"\begin{equation}
  \phi\rightarrow\Phi=\phi e^{ik\alpha} ~.
  \label{3.3c}
\"
57,"\begin{equation}
{\cal L}_{int}= (D^\mu\phi)^\dagger(D_\mu\phi) + V(\phi)
=(\partial^\mu\Phi)^\dagger\partial_\mu\Phi) + V(\phi),
\label{3.3d}
\"
58,"\begin{equation}\label{3.4}
  X_\mu = \partial^\nu \theta_{\mu \nu} ~.
\"
59,"\begin{equation}
  \phi\rightarrow\phi '=\phi e^{ik\eta} ~,
  \label{3.5}
\"
60,"\begin{equation}
X_\mu=\theta_\mu=\frac{1}{2}\epsilon_{\mu\nu\rho\sigma}\partial^\nu\theta_{\rho\sigma}.
\label{3.6}
\"
61,"\begin{equation}
  \phi\rightarrow\phi '=\phi ~.
  \label{3.7}
\"
62,"\begin{equation}\label{4.1}
{\cal L}= \left( D_\mu \phi \right)^\dagger \left( D^\mu \phi
\right) -m^2\phi^\dagger\phi -
\frac{1}{12}H_{\mu\nu\rho}H^{\mu\nu\rho} ,
\"
63,"\begin{equation}\label{4.2}
{\cal L}= \left( \partial_\mu \phi \right)^\dagger \left(
\partial^\mu \phi \right) -(m^2- k^2X^2)\phi^\dagger\phi -
ikX_\mu[\phi \partial^\mu \phi ^\dagger - \phi^\dagger
\partial^\mu \phi ]- \frac{1}{12}H_{\mu\nu\rho}H^{\mu\nu\rho},
\"
64,"\begin{equation}\label{4.3}
\partial_\mu \partial^\mu \phi + (m^2- k^2X^2)\phi = 2ikX_\mu \partial^\mu \phi
+ ik \phi  \partial^\mu X_\mu.
\"
65,"\begin{equation}\label{4.4}
\partial^\sigma H_{\sigma\mu\nu}= J_{\mu\nu},
\"
66,"\begin{equation}\label{4.6}
J_{\mu\nu}=-J_{\nu\mu}.
\"
67,"\begin{equation}\label{4.7}
\partial^\mu J_{\mu\nu}=0.
\"
68,"\begin{equation}\label{4.8}
J_{\mu\nu}=\partial^\sigma T_{\sigma\mu\nu}. \label{34}
\"
69,"\begin{equation}\label{4.9}
T_{\sigma\mu\nu}=-2(ik\epsilon_{\sigma\rho\mu\nu}\phi
^\dagger\partial^\rho\phi + k^2|\phi|^2 H_{\sigma\mu\nu}).
\label{35}
\"
70,"\begin{equation}\label{4.10}
\partial^\mu \tilde{H}_{\mu\rho\sigma}=0.
\"
71,"\begin{equation}\label{4.11}
\tilde{H}_{\mu\rho\sigma}= H_{\mu\rho\sigma}- T_{\mu\rho\sigma}.
\"
72,"\begin{equation} \left(
\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)\rightarrow
\left(\begin{array}{l}
 \varphi^\prime \\
 \varphi^{* \prime}
\end{array} \right) =\left(
\begin{array}{ll}
  a & b  \\
  b^* & a^*
\end{array} \right)
\left(\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)
+\left(\begin{array}{l}
 c \\
 c^*
\end{array} \right)
\label{T5}
\"
73,"\begin{equation} \left(
\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)\rightarrow
\left(\begin{array}{l}
 \varphi^\prime \\
 \varphi^{* \prime}
\end{array} \right) =\left(
\begin{array}{rr}
  \cos{i\alpha} & \sin{i\alpha}  \\
  -\sin{i\alpha} & \cos{i\alpha}
\end{array} \right)
\left(\begin{array}{l}
 \varphi \\
 \varphi^*
\end{array} \right)
\"
74,"\begin{equation}
\varphi\rightarrow \varphi '= \varphi e^{i(\alpha|\varphi|^2 +
\beta)}, \label{T6}
\"
75,"\begin{equation}
\partial^\nu\theta_{\mu\nu}\rightarrow\partial^\nu\theta_{\mu\nu}+
\partial_\mu(\partial^\nu\Lambda_\nu)
\"
76,"\begin{equation}
X_\mu\rightarrow X'_\mu=X_\mu
\"
77,"\begin{equation}
\cal L_\phi=(D_\mu\phi)^\star(D_\mu\phi) \label{bo}
\"
